contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,CDA - Europese Volkspartij,P.v.d.A./Europese Sociaaldemocraten,VVD - Europese Liberaal-Democraten,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Democraten 66 (D66),Newropeans,Europa Voordelig! & Duurzaam,Solidara,Partij voor de Dieren,EUROPESE KLOKKENLUIDERS PARTIJ (EKP),De Groenen,PVV (Partij voor de Vrijheid),Liberaal Democratische Partij,Partij voor Europese Politiek (PEP),Libertas
,Hof van Twente,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Gemeentehuis Hof van Twente,1735::SB1,,1779,818,1,3,207,138,120,54,52,12,96,1,0,1,21,9,0,101,3,0,3
,Hof van Twente,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Zorgcentrum de Stoevelaar,1735::SB2,,1388,556,2,2,100,120,85,35,23,16,76,2,0,0,22,1,0,73,2,0,1
,Hof van Twente,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau o.b.s. De Whee, locatie de Wiekslag",1735::SB3,,1577,516,0,1,86,131,52,31,45,14,43,1,1,2,14,4,1,90,1,0,0
,Hof van Twente,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau SG De Waerdenborch,1735::SB4,,1204,288,0,0,64,78,21,23,32,0,21,0,0,0,9,0,0,40,0,0,0
,Hof van Twente,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Zalencentr. De Bebsel,1735::SB5,,1277,407,1,0,142,62,21,29,27,8,33,0,0,0,7,0,1,75,1,0,1
,Hof van Twente,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau o.b.s. 't Gijmink,1735::SB6,,1186,363,1,2,97,74,34,13,31,11,27,0,0,0,18,0,2,54,0,0,2
,Hof van Twente,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Kantine sporthal de Mossendam,1735::SB7,,1404,444,1,1,124,47,59,32,24,5,51,4,0,0,10,1,1,86,0,0,0
,Hof van Twente,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau WOZOCO/woon- zorgcentrum,1735::SB8,,1851,752,3,1,153,165,110,66,64,10,62,1,0,0,21,0,1,97,2,0,0
,Hof van Twente,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Het Muldershoes bij molen 'De Hoop',1735::SB9,,1403,558,2,1,130,83,131,32,18,12,60,0,0,0,9,2,2,77,0,1,1
,Hof van Twente,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Gebouw "" 'n Veern hof""",1735::SB10,,1229,473,0,1,111,73,98,26,16,7,42,0,0,0,13,0,3,81,0,1,2
,Hof van Twente,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Buurtgebouw Stokkum,1735::SB11,,651,256,2,0,85,39,35,19,4,7,18,0,0,0,10,0,3,33,1,0,2
,Hof van Twente,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau OBS ""Elserike""",1735::SB12,,582,298,0,0,129,25,67,7,2,11,13,1,0,0,1,0,0,41,1,0,0
,Hof van Twente,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau obs ""Brookschole""",1735::SB13,,476,187,0,0,69,17,50,10,3,3,4,0,0,0,2,0,0,28,0,0,1
,Hof van Twente,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Woonzorgvoorziening ""Anholtskamp""",1735::SB14,,1139,410,0,2,108,79,68,20,15,5,49,2,1,0,13,4,0,44,0,2,0
,Hof van Twente,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Woonzorgcomplex ""op 't Niehoes""",1735::SB15,,1352,473,1,1,327,16,49,12,14,5,16,0,1,0,3,2,0,27,0,0,1
,Hof van Twente,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Gemeenschapscentrum ""Esbrook""",1735::SB16,,324,146,0,0,58,14,25,2,5,2,12,0,0,0,3,0,0,25,0,0,0
,Hof van Twente,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Gemeenschapscentrum "" 't Kempke""",1735::SB17,,591,291,0,1,182,10,29,10,4,3,13,0,0,0,2,1,0,37,0,0,0
,Hof van Twente,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Gemeenschapscentrum ""De Marke""",1735::SB18,,1806,621,0,0,395,40,56,17,17,6,24,0,0,0,2,1,1,56,0,0,6
,Hof van Twente,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Gemeenschapscentrum ""De Hoff""",1735::SB19,,233,95,1,0,55,3,18,2,1,2,2,0,0,0,0,0,0,12,0,0,0
,Hof van Twente,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Parochiehuis,1735::SB20,,957,501,0,0,176,45,105,17,14,7,58,3,0,0,10,2,0,55,4,0,5
