contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,CDA - Europese Volkspartij,P.v.d.A./Europese Sociaaldemocraten,VVD - Europese Liberaal-Democraten,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Democraten 66 (D66),Newropeans,Europa Voordelig! & Duurzaam,Solidara,Partij voor de Dieren,EUROPESE KLOKKENLUIDERS PARTIJ (EKP),De Groenen,PVV (Partij voor de Vrijheid),Liberaal Democratische Partij,Partij voor Europese Politiek (PEP),Libertas
,Noordoostpolder,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Gemeentehuis, Emmeloord",0171::SB1,,1527,700,3,3,192,75,55,44,44,96,61,1,0,1,21,3,1,102,2,1,1
,Noordoostpolder,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Kerkcentr. De Ontmoeting, Emmeloord",0171::SB2,,1549,677,4,1,157,84,52,31,39,159,46,4,4,0,17,6,1,77,0,0,0
,Noordoostpolder,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Gymzaal de Erven - West,0171::SB3,,1436,392,0,0,119,46,49,22,15,61,20,0,0,0,5,5,1,49,0,0,0
,Noordoostpolder,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Triade (vh Paspartoe), Emmeloord",0171::SB4,,1053,372,0,0,110,36,53,14,25,41,21,1,0,0,10,2,0,59,0,0,0
,Noordoostpolder,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Verz.huis ""de Golfslag"",Emmeloord",0171::SB5,,1517,641,0,1,169,79,110,44,46,53,38,3,0,0,19,2,0,75,1,0,2
,Noordoostpolder,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Woonzorg Hof van Smeden, Emmeloord",0171::SB6,,1371,595,1,2,229,90,47,10,17,85,34,2,0,0,8,2,1,68,1,0,1
,Noordoostpolder,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau O.b.s. ""de Keerkring"", Emmeloord",0171::SB9,,1587,442,1,0,72,69,44,31,31,64,38,0,0,1,12,3,2,71,0,2,2
,Noordoostpolder,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Dnst.cntr. ""Wittesteijn"",Emmeloord",0171::SB10,,1492,509,0,0,145,80,29,17,35,103,22,0,1,0,11,4,0,61,0,0,1
,Noordoostpolder,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Buurthuis ""Espelervaart"", Emmeloord",0171::SB11,,1516,750,3,1,172,78,74,54,51,173,50,3,1,0,15,3,0,73,0,1,2
,Noordoostpolder,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Buurthuis""de Brulboei"",Emmeloord",0171::SB13,,1269,502,1,3,126,69,34,18,52,78,44,1,0,0,12,2,0,62,1,1,2
,Noordoostpolder,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Verpleegh. ""Talmahof"", Emmeloord",0171::SB14,,1507,535,0,1,139,56,55,29,20,70,53,1,1,0,15,2,1,87,1,0,5
,Noordoostpolder,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Basissch de Zevensprong, Emmeloord",0171::SB15,,1315,491,0,0,116,54,55,16,19,114,39,2,0,0,7,0,1,62,4,0,2
