contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,CDA - Europese Volkspartij,P.v.d.A./Europese Sociaaldemocraten,VVD - Europese Liberaal-Democraten,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Democraten 66 (D66),Newropeans,Europa Voordelig! & Duurzaam,Solidara,Partij voor de Dieren,EUROPESE KLOKKENLUIDERS PARTIJ (EKP),De Groenen,PVV (Partij voor de Vrijheid),Liberaal Democratische Partij,Partij voor Europese Politiek (PEP),Libertas
,Midden-Drenthe,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Gemeentehuis Beilen,1731::SB1,,1288,615,6,1,142,119,86,44,38,21,55,1,2,2,28,4,3,67,0,0,3
,Midden-Drenthe,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Wooncentrum 't Stroomdal,1731::SB2,,1385,586,3,0,168,144,79,51,28,24,34,1,0,0,9,5,0,40,0,0,3
,Midden-Drenthe,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Buurtgebouw De Raat,1731::SB3,,1557,550,1,0,125,172,35,31,57,21,19,0,0,2,14,2,0,68,3,0,1
,Midden-Drenthe,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Zorgcentrum De Wester Es,1731::SB4,,1702,642,0,1,222,133,71,36,35,22,35,2,0,3,10,2,1,67,0,0,3
,Midden-Drenthe,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Vergadercentrum Valkenhof,1731::SB5,,1741,632,0,1,180,139,72,51,29,39,37,3,0,0,4,1,0,76,1,0,0
,Midden-Drenthe,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Dorpshuis De Dorpshoeve,1731::SB6,,794,305,2,0,103,52,41,21,7,25,16,0,0,0,3,0,0,37,0,0,0
,Midden-Drenthe,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Dorpshuis 't Haolerhoes,1731::SB7,,1118,527,1,0,115,79,78,33,20,82,38,0,0,0,8,1,1,70,0,0,2
,Midden-Drenthe,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Dorpshuis De Weidehoek,1731::SB8,,1507,554,0,1,171,102,55,36,27,12,30,0,0,0,18,5,2,91,3,1,1
,Midden-Drenthe,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau 't aole gemientehoes,1731::SB9,,1320,650,0,0,155,124,114,47,18,19,62,1,0,0,19,5,0,84,0,1,1
,Midden-Drenthe,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Buurthuis Annie Londo,1731::SB10,,1015,391,0,2,90,100,58,26,24,3,29,1,0,0,9,3,3,45,0,0,0
,Midden-Drenthe,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Sportclubgeb. Perkenslag,1731::SB11,,1325,554,0,1,107,117,70,55,30,9,67,2,0,0,21,3,6,66,1,0,0
,Midden-Drenthe,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Woonzorgcen. 't Derkshoes,1731::SB12,,1036,487,2,2,168,106,80,17,20,13,32,0,0,0,3,1,0,43,0,0,4
,Midden-Drenthe,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Dorpshuis De Heugte,1731::SB13,,782,329,1,1,68,73,28,19,18,36,14,0,0,0,10,5,1,57,0,0,0
,Midden-Drenthe,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Dorpshuis De Tille,1731::SB14,,1003,403,2,0,68,61,52,45,34,10,44,1,0,0,29,0,2,53,2,0,2
,Midden-Drenthe,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Dienstencen.'t Beurtschip,1731::SB15,,1468,529,3,2,174,107,37,23,46,29,17,1,0,0,13,3,0,77,1,1,0
,Midden-Drenthe,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Zalencentrum Het Kompas,1731::SB16,,1863,736,0,2,249,102,44,37,41,70,51,2,0,0,23,4,1,108,1,1,2
,Midden-Drenthe,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau MFA Bovensmilde,1731::SB17,,1569,507,0,2,127,111,27,28,43,33,33,1,1,0,15,5,0,82,1,0,0
,Midden-Drenthe,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Kerkelijkcentrum Het Kruispunt,1731::SB18,,1281,497,0,1,160,83,32,43,29,39,34,0,0,0,12,4,2,58,1,0,0
,Midden-Drenthe,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Gymlokaal De Bosrand,1731::SB19,,1350,453,0,0,133,80,25,23,52,17,16,0,2,1,12,4,0,84,1,0,3
,Midden-Drenthe,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Openbare Basisschool G.A. de Ridder,1731::SB20,,807,311,0,0,85,53,39,26,14,8,35,1,0,1,8,1,0,39,1,0,0
