contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,CDA - Europese Volkspartij,P.v.d.A./Europese Sociaaldemocraten,VVD - Europese Liberaal-Democraten,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Democraten 66 (D66),Newropeans,Europa Voordelig! & Duurzaam,Solidara,Partij voor de Dieren,EUROPESE KLOKKENLUIDERS PARTIJ (EKP),De Groenen,PVV (Partij voor de Vrijheid),Liberaal Democratische Partij,Partij voor Europese Politiek (PEP),Libertas
,Bussum,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Gemeentehuis,0381::SB1,,1574,799,2,0,107,98,149,86,56,12,131,3,0,1,29,8,2,110,3,0,4
,Bussum,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Vrije Evangelische Gemeente,0381::SB2,,1520,897,1,0,91,64,262,75,25,13,214,2,1,1,30,3,1,106,5,0,4
,Bussum,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Huize Godelinde,0381::SB3,,1479,709,1,0,86,88,155,57,32,13,143,3,1,1,27,4,2,96,1,0,0
,Bussum,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau De Hoeksteen,0381::SB4,,1462,790,1,0,116,63,203,73,28,16,175,4,3,0,22,2,0,79,3,0,3
,Bussum,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Gebouw Versa,0381::SB5,,1521,599,1,1,46,53,77,103,38,9,109,3,0,0,39,0,1,107,2,0,12
,Bussum,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Spant,0381::SB6,,1577,642,6,0,71,61,97,75,41,25,110,2,0,3,29,3,1,118,4,0,2
,Bussum,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Julianaschool,0381::SB7,,1658,782,0,0,118,76,166,79,34,21,131,1,1,2,20,2,0,121,3,0,7
,Bussum,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau De Essen,0381::SB9,,1681,800,4,4,170,93,107,74,36,38,96,6,0,0,39,4,1,129,1,1,5
,Bussum,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Kon.Emmaschool,locatie M.de Ruyter",0381::SB10,,1630,504,3,0,67,61,40,58,48,23,67,0,2,0,20,1,0,111,2,1,3
,Bussum,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Zonnewijzer,0381::SB11,,1500,332,5,1,42,50,24,45,29,12,29,4,2,0,20,3,1,69,1,0,1
,Bussum,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau De Antoniushof,0381::SB13,,1610,546,3,2,102,93,31,49,44,23,42,1,0,0,34,7,1,118,0,0,1
,Bussum,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Mariënburg,0381::SB14,,1313,567,2,2,124,54,53,67,39,4,88,6,1,0,26,0,4,89,6,2,4
,Bussum,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau De Zandzee,0381::SB15,,1571,813,0,0,102,93,171,67,26,16,158,8,0,0,32,7,2,122,3,0,6
,Bussum,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Koningin Emmaschool,0381::SB16,,1230,646,1,0,74,65,170,63,9,2,171,4,0,0,21,1,1,61,0,0,4
,Bussum,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Chr.Brandsmaschool,0381::SB17,,1560,903,0,2,123,58,262,65,17,9,236,2,0,0,19,7,2,97,4,1,1
,Bussum,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Evang.Luth.Kerk,0381::SB18,,842,388,0,4,32,31,77,40,11,4,126,0,0,0,17,0,0,46,1,1,2
