contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,CDA - Europese Volkspartij,P.v.d.A./Europese Sociaaldemocraten,VVD - Europese Liberaal-Democraten,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Democraten 66 (D66),Newropeans,Europa Voordelig! & Duurzaam,Solidara,Partij voor de Dieren,EUROPESE KLOKKENLUIDERS PARTIJ (EKP),De Groenen,PVV (Partij voor de Vrijheid),Liberaal Democratische Partij,Partij voor Europese Politiek (PEP),Libertas
,Utrechtse Heuvelrug,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Gemeentekantoor,1581::SB1,,1413,771,2,1,125,85,96,105,45,71,105,2,0,0,37,1,0,92,1,1,5
,Utrechtse Heuvelrug,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau SWD,1581::SB2,,1537,845,0,0,138,72,142,108,34,46,149,8,1,1,23,0,0,114,3,1,5
,Utrechtse Heuvelrug,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Sparrenheide,1581::SB3,,1628,869,3,0,130,94,112,131,32,50,165,9,0,5,33,3,5,95,4,0,1
,Utrechtse Heuvelrug,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Beukenstein,1581::SB4,,1450,720,1,3,155,64,83,105,25,63,93,2,1,0,27,0,2,93,5,0,2
,Utrechtse Heuvelrug,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Beukenhorst,1581::SB5,,1605,803,2,1,143,67,113,109,55,79,126,3,3,0,28,1,1,72,0,0,3
,Utrechtse Heuvelrug,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Djoi,1581::SB6,,1482,537,2,0,78,59,67,74,46,50,66,1,0,1,24,4,3,61,1,0,2
,Utrechtse Heuvelrug,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Uilenburcht,1581::SB7,,1662,961,1,1,152,93,114,127,60,70,135,5,0,3,43,3,3,149,2,0,2
,Utrechtse Heuvelrug,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Kerk Gerk Vrij,1581::SB8,,1380,691,1,0,177,64,81,93,27,42,80,4,0,0,24,2,0,93,2,0,2
,Utrechtse Heuvelrug,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Champ 'Aubert,1581::SB9,,1959,887,0,1,107,104,105,129,59,70,124,5,0,1,34,3,6,134,3,0,3
,Utrechtse Heuvelrug,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Kapelkerk,1581::SB10,,1247,685,1,2,152,73,127,53,16,33,97,2,2,0,20,3,0,102,2,0,3
,Utrechtse Heuvelrug,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Dorpskerk,1581::SB11,,920,459,2,1,94,35,99,27,21,43,58,1,0,0,5,4,0,71,0,0,1
,Utrechtse Heuvelrug,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Kerk De Ark,1581::SB12,,635,296,0,2,50,29,69,25,17,19,32,1,0,0,12,0,0,41,0,0,1
,Utrechtse Heuvelrug,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Clubgebouw MHC Maarn,1581::SB13,,657,387,1,0,83,48,77,32,4,15,76,1,0,0,6,5,2,33,1,2,2
,Utrechtse Heuvelrug,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau De Twee Marken,1581::SB14,,1043,655,1,1,108,62,113,68,25,43,105,1,2,0,34,1,1,91,0,0,1
,Utrechtse Heuvelrug,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Bibliotheek Amerongen,1581::SB15,,1293,632,1,0,134,50,99,47,23,45,122,2,0,0,30,6,3,63,6,0,2
,Utrechtse Heuvelrug,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Sportbowlingcentrum,1581::SB16,,1615,586,0,2,113,51,76,21,47,77,58,1,0,0,30,5,0,106,0,0,1
,Utrechtse Heuvelrug,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau De Ridderhof,1581::SB17,,1337,542,1,2,123,50,70,38,40,52,52,0,0,1,28,0,0,82,4,0,2
,Utrechtse Heuvelrug,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau De Buurthucht,1581::SB18,,968,458,0,0,95,10,15,10,5,224,16,1,0,0,12,0,0,68,0,1,1
,Utrechtse Heuvelrug,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Michaëlhuis,1581::SB19,,1488,637,0,0,150,46,77,55,34,59,71,3,0,0,26,1,2,108,1,0,4
,Utrechtse Heuvelrug,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Restaurant d'Arthuizen,1581::SB20,,1341,676,2,0,139,60,110,54,15,42,114,3,0,0,24,3,0,106,3,1,2
,Utrechtse Heuvelrug,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau De Schermerij,1581::SB21,,1413,642,0,1,123,62,129,47,12,39,65,1,0,0,32,3,1,123,0,0,5
