contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,CDA - Europese Volkspartij,P.v.d.A./Europese Sociaaldemocraten,VVD - Europese Liberaal-Democraten,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Democraten 66 (D66),Newropeans,Europa Voordelig! & Duurzaam,Solidara,Partij voor de Dieren,EUROPESE KLOKKENLUIDERS PARTIJ (EKP),De Groenen,PVV (Partij voor de Vrijheid),Liberaal Democratische Partij,Partij voor Europese Politiek (PEP),Libertas
,Skarsterlân,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Gemeentehuis,0051::SB1,,1648,628,2,3,171,129,84,44,46,14,51,1,0,1,14,8,0,63,0,0,2
,Skarsterlân,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau De Lantaarn, Joure",0051::SB2,,1519,552,0,1,219,126,39,24,30,17,23,2,1,0,8,13,0,50,0,0,0
,Skarsterlân,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Vegelinshof, Joure",0051::SB3,,1467,648,0,0,245,121,57,39,33,16,47,3,2,2,11,1,1,67,3,0,0
,Skarsterlân,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau De Stuit, Joure",0051::SB4,,1098,315,0,0,84,57,29,32,23,28,19,0,0,2,17,2,1,21,0,0,0
,Skarsterlân,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau De Oerdracht, Joure",0051::SB5,,1640,692,2,0,220,181,55,48,32,16,62,1,1,1,19,4,0,52,0,0,0
,Skarsterlân,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Dr E A Borgerschool, Joure",0051::SB6,,1566,536,1,1,169,127,25,34,42,28,37,3,0,2,6,3,1,57,1,0,1
,Skarsterlân,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Westermarskoalle, Joure",0051::SB7,,1172,515,3,0,184,83,54,42,29,13,41,0,0,0,8,5,0,54,0,1,1
,Skarsterlân,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau It Deelshûs, Haskerdijken",0051::SB8,,422,195,0,1,35,54,19,15,15,7,10,0,0,0,1,7,0,32,0,0,0
,Skarsterlân,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Doarpshûs, Rottum",0051::SB9,,820,315,1,0,83,65,22,12,23,15,27,0,0,0,10,3,0,54,1,0,0
,Skarsterlân,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Yn 'e Doarpsfinne, Rotsterhaule",0051::SB10,,1294,345,1,0,117,62,34,14,16,29,12,1,0,0,10,4,0,45,0,0,1
,Skarsterlân,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau mfs It Heechein, Terkaple",0051::SB11,,269,158,1,0,68,20,18,7,13,0,7,1,2,0,2,1,0,18,0,0,1
,Skarsterlân,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Trefpunt, Haskerhorne",0051::SB12,,501,181,1,0,63,39,16,14,17,6,13,0,0,0,0,1,0,12,0,0,0
,Skarsterlân,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau jeugdcentrum, Oudehaske",0051::SB13,,1421,592,0,1,146,112,57,39,42,28,66,0,0,0,24,1,1,76,0,0,0
,Skarsterlân,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau De Sethage, Vegelinsoord",0051::SB14,,283,118,1,0,47,22,12,8,7,0,3,0,0,0,2,1,0,16,0,0,0
,Skarsterlân,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau De Stjelp, Idskenhuizen",0051::SB15,,400,156,0,0,58,16,16,2,12,16,5,0,0,0,4,0,0,26,0,1,0
,Skarsterlân,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau De Hoekstien, Langweer",0051::SB16,,852,342,0,0,77,43,72,17,17,9,38,0,0,0,10,3,0,55,0,0,1
,Skarsterlân,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Doniahiem, Sint Nicolaasga",0051::SB17,,1452,522,1,2,218,63,62,27,21,12,23,0,0,0,11,6,0,76,1,0,2
,Skarsterlân,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Doniahal, Sint Nicolaasga",0051::SB18,,1116,392,0,5,140,66,23,12,36,18,24,1,0,0,15,6,0,51,0,0,0
,Skarsterlân,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau 't Spantsje, Tjerkgaast",0051::SB19,,266,115,0,0,68,6,15,1,6,7,3,0,0,0,0,0,0,9,0,0,0
,Skarsterlân,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau het dorpshuis, Broek",0051::SB20,,183,115,0,0,37,5,6,14,4,36,4,0,0,0,1,0,0,8,0,0,0
,Skarsterlân,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau De Hichte, Ouwsterhaule",0051::SB21,,459,205,0,0,76,26,18,12,9,9,9,1,0,0,10,4,0,30,0,1,0
,Skarsterlân,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau De Brêge, Scharsterbrug",0051::SB22,,625,227,1,0,76,30,20,5,15,2,9,1,1,0,8,4,0,56,0,0,0
,Skarsterlân,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau 't Slúske, Goingarijp",0051::SB23,,202,110,0,0,21,22,17,10,5,0,15,0,0,0,4,0,0,16,0,0,0
