contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,CDA - Europese Volkspartij,P.v.d.A./Europese Sociaaldemocraten,VVD - Europese Liberaal-Democraten,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Democraten 66 (D66),Newropeans,Europa Voordelig! & Duurzaam,Solidara,Partij voor de Dieren,EUROPESE KLOKKENLUIDERS PARTIJ (EKP),De Groenen,PVV (Partij voor de Vrijheid),Liberaal Democratische Partij,Partij voor Europese Politiek (PEP),Libertas
,Menaldumadeel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Menaldum 1,0083::SB1,,1177,446,0,0,109,97,46,33,56,19,38,1,0,0,7,9,0,31,0,0,0
,Menaldumadeel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Dronrijp 1,0083::SB2,,1424,534,1,0,138,90,84,36,30,25,59,0,0,0,11,4,0,55,0,0,2
,Menaldumadeel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Dronrijp 2,0083::SB3,,1095,344,1,1,104,76,27,24,26,8,27,2,0,2,9,0,1,37,1,0,0
,Menaldumadeel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Berlikum 1,0083::SB4,,1038,371,2,0,138,74,29,12,24,24,21,1,0,1,6,4,0,36,1,0,0
,Menaldumadeel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Berlikum 2,0083::SB5,,825,254,0,0,110,34,14,18,13,6,10,1,0,0,3,0,2,40,2,0,1
,Menaldumadeel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Beetgum,0083::SB6,,608,193,0,0,48,38,23,19,23,7,11,0,0,0,5,0,0,18,1,0,0
,Menaldumadeel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Beetgumermolen,0083::SB7,,706,259,0,1,75,57,17,20,17,13,12,1,0,1,7,2,0,37,0,0,0
,Menaldumadeel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Marssum,0083::SB8,,849,315,2,0,33,110,12,33,27,6,28,3,0,0,13,0,1,47,0,0,2
,Menaldumadeel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Deinum,0083::SB9,,758,307,1,1,62,72,25,40,23,15,20,1,1,0,8,3,1,35,0,0,1
,Menaldumadeel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Schingen,0083::SB10,,141,85,0,0,11,22,9,8,10,1,11,0,0,0,2,3,0,8,0,0,0
,Menaldumadeel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Wier,0083::SB11,,169,68,0,0,14,16,9,1,4,1,3,1,0,0,3,1,2,13,0,0,0
,Menaldumadeel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Engelum,0083::SB12,,300,94,0,0,18,24,10,6,5,9,4,0,0,0,9,0,0,8,0,0,1
,Menaldumadeel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Boksum,0083::SB13,,390,186,2,0,55,32,8,25,11,7,17,1,0,0,12,0,0,18,0,0,0
,Menaldumadeel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Menaldum 2,0083::SB14,,938,323,0,1,97,80,27,20,28,8,23,1,0,0,9,5,0,25,0,0,0
