contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,CDA - Europese Volkspartij,P.v.d.A./Europese Sociaaldemocraten,VVD - Europese Liberaal-Democraten,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Democraten 66 (D66),Newropeans,Europa Voordelig! & Duurzaam,Solidara,Partij voor de Dieren,EUROPESE KLOKKENLUIDERS PARTIJ (EKP),De Groenen,PVV (Partij voor de Vrijheid),Liberaal Democratische Partij,Partij voor Europese Politiek (PEP),Libertas
,Gemert-Bakel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Gemeentehuis Gemert,1652::SB1,,1724,781,0,3,296,70,105,62,83,7,42,1,0,0,19,6,0,89,0,0,1
,Gemert-Bakel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Muziekschool,1652::SB3,,1636,526,1,2,130,65,64,52,63,2,35,3,0,2,23,2,2,81,0,0,2
,Gemert-Bakel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Michaelschool,1652::SB5,,1959,460,0,0,115,48,76,18,63,2,45,1,0,1,10,0,1,79,1,0,0
,Gemert-Bakel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Basisschool 't Einder,1652::SB7,,1724,469,2,0,133,65,71,24,37,3,38,4,0,0,14,1,0,79,0,0,0
,Gemert-Bakel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Berglarenschool,1652::SB9,,1568,349,3,3,69,47,62,13,56,3,24,1,1,0,8,2,0,61,0,0,2
,Gemert-Bakel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Zorgboogcentrum ""Ruijschenbergh""",1652::SB11,,1541,287,2,0,92,22,44,24,41,1,20,0,0,0,7,1,1,34,0,0,0
,Gemert-Bakel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Activiteitencentrum De Eendracht,1652::SB13,,1655,436,0,3,146,47,47,23,60,1,36,1,0,1,10,1,1,62,0,0,0
,Gemert-Bakel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Gemeenschapshuis De Bron,1652::SB101,,1400,442,0,0,166,27,45,24,45,2,38,1,0,0,10,6,0,76,2,0,0
,Gemert-Bakel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Dorpshuis De Wilg,1652::SB201,,1118,441,0,2,253,11,55,15,24,1,17,3,0,0,1,2,0,56,1,0,2
,Gemert-Bakel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Brede school ""De Dompelaar""",1652::SB301,,773,297,0,0,172,16,30,10,13,1,17,0,2,0,10,0,0,26,0,0,0
,Gemert-Bakel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Het Parochiehuis,1652::SB401,,1393,429,3,0,137,29,64,17,41,2,19,2,1,0,9,1,2,102,3,0,0
,Gemert-Bakel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Basisschool Willibrordus,1652::SB403,,1669,454,2,0,151,24,100,16,37,1,29,2,1,0,7,3,1,80,0,0,2
,Gemert-Bakel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Diepstratenzaal,1652::SB405,,1221,342,0,0,143,30,66,17,16,0,24,1,1,0,2,0,0,40,1,0,1
,Gemert-Bakel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Zorgboogcentrum ""De Berken""",1652::SB501,,1555,469,0,0,276,11,54,13,12,0,19,1,0,0,13,1,1,67,0,0,1
,Gemert-Bakel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Gemeenschapshuis D'n Eik,1652::SB601,,858,311,0,0,174,15,42,7,19,0,9,0,0,1,3,0,1,38,0,0,2
