contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,CDA - Europese Volkspartij,P.v.d.A./Europese Sociaaldemocraten,VVD - Europese Liberaal-Democraten,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Democraten 66 (D66),Newropeans,Europa Voordelig! & Duurzaam,Solidara,Partij voor de Dieren,EUROPESE KLOKKENLUIDERS PARTIJ (EKP),De Groenen,PVV (Partij voor de Vrijheid),Liberaal Democratische Partij,Partij voor Europese Politiek (PEP),Libertas
,Baarn,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Gemeentehuis Baarn ingang Stationsweg,0308::SB1,,1425,800,0,1,155,65,130,92,33,39,119,1,1,2,19,0,0,137,4,0,3
,Baarn,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Zorgcentrum Schoonoord,0308::SB2,,1824,879,1,1,160,91,124,102,35,55,134,2,0,0,27,3,2,139,4,0,1
,Baarn,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Maria Koningin Kerk,0308::SB3,,1346,601,0,0,72,84,62,82,44,39,87,3,1,0,25,3,1,95,1,1,1
,Baarn,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Guido de Bresschool ingang Maatkampweg,0308::SB4,,1226,487,4,0,56,87,45,61,40,41,50,1,0,1,16,2,0,81,1,1,4
,Baarn,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Gebouw ""de Pool""",0308::SB5,,1200,336,3,0,37,51,44,27,34,19,24,1,0,1,11,3,1,83,0,0,0
,Baarn,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Gebouw Elan,0308::SB6,,1481,574,0,5,74,49,84,56,33,40,91,0,0,0,23,3,2,115,0,1,3
,Baarn,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Waldheim MAVO,0308::SB7,,1211,718,0,2,147,39,223,29,17,27,120,1,0,1,16,2,1,89,5,0,1
,Baarn,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Gebouw Brandpunt,0308::SB8,,1213,710,1,0,94,44,219,52,32,24,137,0,0,0,21,2,0,77,3,0,5
,Baarn,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Rest. Greenfield's ingang Chopinlaan,0308::SB9,,1798,663,2,5,129,43,176,39,19,36,96,1,1,0,22,4,1,90,1,0,5
,Baarn,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Dorpshuis ""De Furs""",0308::SB10,,367,176,0,0,20,15,35,24,5,17,19,2,0,0,5,0,0,34,0,0,0
,Baarn,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Verzorgingstehuis ""De Blinkert""",0308::SB11,,1390,579,2,2,119,75,61,45,25,50,59,1,0,0,28,1,0,111,0,1,3
,Baarn,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Brandweerkazerne,0308::SB12,,1498,657,3,1,82,68,99,76,39,41,106,5,0,1,25,6,1,105,1,0,2
,Baarn,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Woon - en Zorgcentrum ""Santvoorde""",0308::SB13,,1441,441,2,0,85,58,48,29,35,26,34,4,0,0,16,4,0,99,0,2,1
,Baarn,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau De Speeldoos,0308::SB14,,1398,649,0,1,112,68,98,73,45,39,71,6,0,1,26,1,0,102,0,0,7
