contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,CDA - Europese Volkspartij,P.v.d.A./Europese Sociaaldemocraten,VVD - Europese Liberaal-Democraten,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Democraten 66 (D66),Newropeans,Europa Voordelig! & Duurzaam,Solidara,Partij voor de Dieren,EUROPESE KLOKKENLUIDERS PARTIJ (EKP),De Groenen,PVV (Partij voor de Vrijheid),Liberaal Democratische Partij,Partij voor Europese Politiek (PEP),Libertas
,Raalte,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Gemeentehuis Raalte,0177::SB1,,1521,640,3,0,291,67,70,30,29,11,55,2,0,0,8,2,0,73,1,0,1
,Raalte,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Woon- en zorgcentrum ""Swaenewoerd""",0177::SB2,,1742,579,0,0,254,71,61,22,51,3,32,0,0,1,13,1,1,66,0,1,2
,Raalte,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Openbare basisschool ""De Ieme""",0177::SB3,,1478,450,1,2,170,63,42,29,33,4,33,1,0,1,10,1,0,59,1,2,1
,Raalte,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Kantoorgebouw ""Het Saalien""",0177::SB5,,1316,531,0,0,189,81,40,36,45,4,69,0,0,0,9,0,3,55,0,0,0
,Raalte,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Verpleeghuis ""De Hartkamp""",0177::SB6,,1783,647,1,0,242,96,44,37,62,7,62,3,0,1,13,1,3,76,0,0,0
,Raalte,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Angeli Custodes,0177::SB8,,1853,644,0,0,283,71,63,31,43,9,51,0,2,0,12,1,1,75,1,0,1
,Raalte,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau O.B.S. ""De Vogelaar""",0177::SB9,,1771,559,0,1,162,82,54,42,69,12,49,3,0,0,10,2,1,70,3,0,0
,Raalte,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Hoftheater,0177::SB10,,1064,250,0,1,109,25,39,15,10,4,17,1,0,0,0,3,0,27,0,0,0
,Raalte,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau RK basisschool ""De Esmoreit""",0177::SB11,,1675,574,1,0,339,26,44,10,33,3,30,2,0,1,16,2,2,65,1,0,0
,Raalte,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Gemeenschapscentrum ""de Schalm""",0177::SB12,,1155,359,0,1,221,17,18,12,12,5,15,1,1,1,6,2,0,48,0,0,0
,Raalte,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Gemeensch.centr. het Timmermanshuis,0177::SB13,,867,267,0,0,180,9,17,9,4,2,14,0,0,0,6,2,0,24,0,0,0
,Raalte,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Café restaurant ""Bosgoed""",0177::SB14,,1648,654,1,1,397,45,55,26,35,1,32,1,0,0,8,2,0,47,0,1,4
,Raalte,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Woon-en zorgcentrum ""Stevenskamp""",0177::SB15,,1130,457,1,0,338,13,32,14,6,1,8,0,0,0,4,0,0,37,3,0,1
,Raalte,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Het Kultuurhus,0177::SB16,,970,326,0,0,175,32,37,15,20,4,21,1,0,0,3,2,1,15,0,0,0
,Raalte,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau K.B.S. ""De Linderte""",0177::SB17,,2126,539,0,0,166,56,87,28,48,3,59,2,0,0,11,4,0,74,0,1,0
,Raalte,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Bibliotheek Heino,0177::SB21,,1295,544,1,1,225,54,60,34,27,20,51,2,0,0,9,2,0,58,1,0,1
,Raalte,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Sporthal ""Hoogerheyne""",0177::SB22,,1512,635,0,0,216,79,73,43,30,41,61,2,0,0,11,5,4,66,1,0,3
,Raalte,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Zorgcentrum ""het Wooldhuis""",0177::SB23,,1688,643,3,2,247,74,80,42,42,24,67,0,0,0,9,3,1,54,0,0,0
,Raalte,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau cafe-restaurant ""de Veldhoek""",0177::SB24,,742,312,0,1,144,24,41,21,23,1,13,2,0,0,4,0,0,39,0,0,0
,Raalte,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Verenigingsgebouw ""'t Trefpunt""",0177::SB25,,440,254,0,0,81,14,17,23,5,64,25,1,0,0,7,2,0,15,0,0,0
,Raalte,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Dorpshuis ""Kerkehoek""",0177::SB26,,400,143,0,0,52,18,9,14,9,6,14,0,0,0,3,0,0,18,0,0,0
