contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,CDA - Europese Volkspartij,P.v.d.A./Europese Sociaaldemocraten,VVD - Europese Liberaal-Democraten,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Democraten 66 (D66),Newropeans,Europa Voordelig! & Duurzaam,Solidara,Partij voor de Dieren,EUROPESE KLOKKENLUIDERS PARTIJ (EKP),De Groenen,PVV (Partij voor de Vrijheid),Liberaal Democratische Partij,Partij voor Europese Politiek (PEP),Libertas
,Bergeijk,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Gemeentehuis,1724::SB1,,1025,402,1,0,161,42,43,9,24,1,32,2,1,0,3,0,0,81,0,0,3
,Bergeijk,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Basisschool St.Thomas van Aquino,1724::SB2,,1135,337,0,0,95,39,64,13,33,1,18,1,0,0,10,4,2,57,0,0,0
,Bergeijk,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Basisschool Pr. Beatrix,1724::SB3,,1567,488,0,0,171,42,46,17,63,2,36,1,0,0,11,2,0,96,0,0,1
,Bergeijk,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Gemeenschapshuis Terlo,1724::SB4,,934,323,0,0,152,12,55,7,20,2,15,0,1,0,1,0,0,58,0,0,0
,Bergeijk,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Gemeenschapshuis 't Sant,1724::SB5,,545,191,1,0,108,3,17,9,5,0,10,0,0,0,3,0,0,36,0,0,0
,Bergeijk,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Sporthal De Drie Eiken,1724::SB6,,1730,506,0,0,157,59,36,30,57,5,43,5,0,1,6,2,0,102,2,0,1
,Bergeijk,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau S.C.C. De Kattendans,1724::SB7,,1277,507,0,0,212,39,68,18,34,0,49,2,1,0,13,1,0,70,0,0,0
,Bergeijk,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Zorgcentrum Lucia,1724::SB8,,1192,394,0,0,187,33,41,16,8,1,21,0,0,0,13,0,0,70,1,0,3
,Bergeijk,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Gemeenschapscentrum Den Eijkholt,1724::SB9,,1055,313,1,0,147,16,37,10,22,2,13,0,0,1,11,1,0,53,0,0,0
,Bergeijk,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Gemeenschapshuis De Rietstek,1724::SB10,,1770,712,0,1,265,51,120,42,40,12,75,1,1,0,13,6,1,74,0,2,9
,Bergeijk,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Ontmoetingscentrum De Buitengaander,1724::SB11,,1551,512,1,0,244,38,45,13,50,2,26,0,0,0,20,1,0,69,0,0,4
