contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,CDA - Europese Volkspartij,P.v.d.A./Europese Sociaaldemocraten,VVD - Europese Liberaal-Democraten,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Democraten 66 (D66),Newropeans,Europa Voordelig! & Duurzaam,Solidara,Partij voor de Dieren,EUROPESE KLOKKENLUIDERS PARTIJ (EKP),De Groenen,PVV (Partij voor de Vrijheid),Liberaal Democratische Partij,Partij voor Europese Politiek (PEP),Libertas
,Weert,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Stadhuis,0988::SB1,,1771,924,3,2,310,77,118,34,76,2,62,0,0,0,17,3,0,212,2,2,9
,Weert,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Odaschool Anjelierstraat,0988::SB3,,1835,506,0,0,117,56,39,28,68,3,37,4,1,0,14,5,0,130,1,1,2
,Weert,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Blokhut Scouting Fatima,0988::SB4,,1829,484,2,4,111,50,23,17,68,8,20,1,0,0,17,1,1,164,3,0,0
,Weert,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Jongerencentrum M29,0988::SB5,,923,341,0,0,112,25,45,16,20,0,22,0,0,0,8,3,0,89,0,0,1
,Weert,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Voormalige school Overmazepad,0988::SB6,,1416,396,1,1,112,39,24,14,35,7,44,1,0,0,12,8,1,98,1,0,0
,Weert,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Zorgcentrum Hieronymus,0988::SB7,,1605,506,4,0,137,35,56,22,34,7,44,2,1,0,15,5,1,139,1,0,7
,Weert,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Gemeenschapscentrum Pius X-hof,0988::SB8,,1659,451,2,1,130,54,17,17,57,3,21,2,1,0,15,2,0,128,2,1,1
,Weert,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Basisschool Het Dal,0988::SB9,,1822,505,3,0,134,57,37,27,46,3,51,0,0,1,7,2,0,132,4,0,4
,Weert,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Sportpark Graswinkel,0988::SB10,,1845,522,1,1,139,47,61,33,42,2,58,1,0,0,10,1,1,123,2,0,2
,Weert,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau MFA Kimpeveld,0988::SB11,,765,303,2,0,155,14,28,13,9,7,15,2,1,0,10,3,0,46,0,0,0
,Weert,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Sportpark Op den Das,0988::SB12,,865,317,1,0,133,14,31,15,16,1,21,0,1,0,8,0,1,75,1,0,0
,Weert,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Voormalige school Boshoverweg,0988::SB13,,1754,551,2,0,185,44,55,25,41,2,25,1,1,0,11,1,0,156,0,3,1
,Weert,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Kantine SV Laar,0988::SB14,,2363,767,1,0,193,82,115,34,56,1,92,5,0,1,11,11,1,165,0,0,0
,Weert,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau St. Franciscusschool,0988::SB15,,1106,341,2,0,136,24,42,11,27,6,20,3,1,0,10,0,0,59,1,0,1
,Weert,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Schutterslokaal De Krang,0988::SB17,,645,215,0,1,91,15,18,7,14,2,15,0,0,1,8,0,0,43,0,0,1
,Weert,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau SBO het Palet,0988::SB20,,881,252,0,0,78,27,27,6,29,4,19,0,1,0,4,1,1,55,0,0,0
,Weert,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Van Berloheem,0988::SB22,,1189,374,1,1,134,38,28,15,34,2,11,1,0,1,6,3,0,99,1,1,0
,Weert,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Sporthal Leuken,0988::SB23,,1273,396,0,0,99,36,49,8,50,10,25,2,0,0,12,1,0,102,1,0,1
,Weert,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau School Nassauhof,0988::SB24,,1154,359,2,0,114,46,24,15,27,2,31,1,0,0,11,0,0,87,1,0,0
,Weert,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau St. Theuniskapel,0988::SB25,,1266,668,3,1,179,31,137,26,33,2,92,0,1,1,16,3,1,145,0,0,1
,Weert,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Wijkgebouw Groenewoud,0988::SB26,,1151,357,0,0,111,41,27,16,35,6,8,0,1,1,16,1,1,92,0,0,1
,Weert,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Jeugdgebouw Leuken,0988::SB27,,1610,527,1,0,135,46,55,34,38,3,41,1,0,0,7,8,0,157,0,1,1
,Weert,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Stemlokaal Moesel,0988::SB28,,1138,344,3,0,124,25,27,14,21,5,18,0,1,0,6,2,0,98,3,0,0
,Weert,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Odaschool Annendaal,0988::SB30,,1558,457,3,0,94,53,44,36,66,7,31,3,0,0,19,3,0,97,1,1,2
,Weert,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Gemeenschapscentrum De Zaal,0988::SB34,,1843,689,0,0,311,40,43,30,47,7,36,3,0,0,17,1,0,151,3,0,0
,Weert,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Trefcentrum voor Ouderen,0988::SB35,,2024,720,5,1,353,35,37,36,34,6,31,4,0,0,14,1,0,168,0,0,1
,Weert,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Mobiel stembureau,0988::SB38,,0,167,1,0,53,14,11,12,20,2,13,0,0,1,7,0,0,33,0,0,1
