contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,CDA - Europese Volkspartij,P.v.d.A./Europese Sociaaldemocraten,VVD - Europese Liberaal-Democraten,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Democraten 66 (D66),Newropeans,Europa Voordelig! & Duurzaam,Solidara,Partij voor de Dieren,EUROPESE KLOKKENLUIDERS PARTIJ (EKP),De Groenen,PVV (Partij voor de Vrijheid),Liberaal Democratische Partij,Partij voor Europese Politiek (PEP),Libertas
,Veldhoven,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Politiebureau,0861::SB1,,2016,681,1,0,164,74,68,51,68,13,57,0,0,0,17,2,0,161,2,0,4
,Veldhoven,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Wijkgebouw D'n Uitwijk,0861::SB2,,1688,623,1,0,130,91,54,52,68,9,87,7,0,0,22,5,4,89,3,0,2
,Veldhoven,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau De Twee Sparren,0861::SB3,,1334,386,1,0,111,38,47,17,32,13,26,2,0,0,19,1,1,75,2,0,2
,Veldhoven,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Wijkvoorziening De Ligt,0861::SB4,,1505,494,1,0,134,66,65,23,46,14,43,2,2,0,7,2,2,82,3,1,2
,Veldhoven,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Kantine Voetbalvereniging U.N.A.,0861::SB5,,1637,462,2,2,153,44,52,31,35,3,49,3,3,1,9,3,2,69,3,0,2
,Veldhoven,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Woonzorgcentrum Sele,0861::SB6,,1449,565,0,2,167,49,83,20,40,6,78,6,1,1,14,2,0,94,0,3,1
,Veldhoven,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Gebouw d'Ouw School,0861::SB7,,1824,569,1,0,184,46,94,31,39,1,61,1,0,0,15,3,0,90,1,0,3
,Veldhoven,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Clubgebouw Sentrum '70,0861::SB8,,1186,322,1,1,58,39,28,23,33,5,19,2,0,0,10,3,0,98,4,0,0
,Veldhoven,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Zorgcentrum Merefelt,0861::SB9,,1301,370,0,5,121,46,28,13,25,4,25,0,0,0,26,2,2,74,3,0,1
,Veldhoven,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Leslokaal Brandweer,0861::SB10,,855,333,1,0,110,23,44,15,18,0,40,2,0,1,8,0,0,64,2,0,6
,Veldhoven,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Gemeenschapshuis d'n Bond,0861::SB11,,1564,449,0,2,117,43,66,29,43,3,34,0,3,0,15,5,1,88,2,0,0
,Veldhoven,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Gebouw Libra 2,0861::SB12,,1252,373,2,0,88,39,33,17,61,3,25,2,1,0,8,2,3,90,1,0,0
,Veldhoven,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Basisschool De Poolster,0861::SB13,,1361,413,0,0,76,69,53,25,54,11,21,2,0,0,16,2,0,81,0,2,1
,Veldhoven,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Basisschool De Brembocht,0861::SB14,,2107,820,1,0,207,76,126,73,60,16,102,6,0,1,30,8,1,110,2,0,2
,Veldhoven,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Basisschool De Berckacker,0861::SB15,,1637,541,1,1,99,72,87,49,39,6,75,4,1,0,21,0,1,78,5,0,4
,Veldhoven,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Gebouw Erikant,0861::SB16,,1807,516,3,0,75,76,54,49,53,12,47,2,2,1,16,10,0,114,0,1,4
,Veldhoven,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Basisschool Dick Bruna,0861::SB17,,2078,609,2,0,127,65,112,37,43,11,73,3,0,0,20,3,0,112,2,0,1
,Veldhoven,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Basisschool De Heiacker,0861::SB18,,1169,455,1,0,89,39,99,24,36,7,79,0,2,0,5,2,1,65,2,4,1
,Veldhoven,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Cafe-Rest. Jan's Polder,0861::SB19,,1278,457,1,0,96,53,88,35,31,9,64,0,1,0,5,0,0,72,1,0,2
,Veldhoven,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Mixed Hockey Club Basko,0861::SB20,,1200,348,1,1,69,23,69,32,26,3,38,0,1,0,7,0,0,78,1,0,1
,Veldhoven,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Wijkcentrum ""de Leus""",0861::SB21,,1014,329,1,1,66,32,51,29,37,9,25,1,0,0,8,2,0,66,2,0,1
,Veldhoven,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Wijkcentrum Ark 9,0861::SB22,,1141,281,1,0,80,26,38,16,26,2,22,1,0,1,11,4,0,52,0,0,2
,Veldhoven,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Rundgraafpark ingang aan de Houtwal,0861::SB23,,755,351,2,0,111,35,49,17,18,3,41,0,0,0,7,1,0,67,1,1,0
