contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,CDA - Europese Volkspartij,P.v.d.A./Europese Sociaaldemocraten,VVD - Europese Liberaal-Democraten,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Democraten 66 (D66),Newropeans,Europa Voordelig! & Duurzaam,Solidara,Partij voor de Dieren,EUROPESE KLOKKENLUIDERS PARTIJ (EKP),De Groenen,PVV (Partij voor de Vrijheid),Liberaal Democratische Partij,Partij voor Europese Politiek (PEP),Libertas
,Soest,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Gemeentehuis Soest,0342::SB1,,1446,637,1,5,97,80,71,61,42,33,78,4,1,1,37,4,1,126,0,0,1
,Soest,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Eerste van der Huchtschool,0342::SB2,,1588,681,3,1,112,74,114,52,29,45,116,1,0,5,26,3,0,100,2,0,2
,Soest,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Residence Souveraine,0342::SB3,,1334,803,1,1,165,65,156,66,27,31,124,4,0,1,26,3,1,128,1,0,5
,Soest,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau R.K. Daltonschool de Driesprong,0342::SB4,,1409,609,0,1,103,48,124,46,27,33,126,2,0,0,12,2,0,83,0,0,3
,Soest,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Emmakerk,0342::SB5,,1496,495,1,2,78,36,80,37,29,34,50,3,0,2,13,5,0,126,0,0,2
,Soest,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau OBS Prins Willem-Alexander,0342::SB6,,1291,576,2,0,75,65,77,56,40,48,75,1,1,0,17,6,1,110,1,0,3
,Soest,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Zorgcentrum Molenschot,0342::SB7,,1741,724,0,3,143,70,100,41,34,49,103,2,5,0,23,1,1,145,2,0,5
,Soest,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Woonzorgcentr.  Mariënburg,0342::SB8,,1170,545,2,1,141,41,99,44,12,20,82,5,1,0,13,4,1,80,1,0,1
,Soest,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau De Rank,0342::SB9,,1532,729,2,0,159,59,113,65,25,30,103,2,0,2,28,6,3,128,1,0,5
,Soest,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau RK basisschool Ludgerus,0342::SB10,,1605,919,0,2,162,50,263,51,21,24,165,7,2,0,29,2,2,135,2,2,2
,Soest,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Parochiesecretariaat,0342::SB11,,1666,872,3,0,159,67,168,80,19,30,153,4,1,0,31,2,3,146,4,1,4
,Soest,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Derde Van der Huchtschool,0342::SB13,,1637,694,4,8,84,52,104,62,36,46,142,2,1,1,29,3,2,119,5,0,6
,Soest,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau BEC De Plantage,0342::SB14,,1615,495,1,0,63,78,42,55,28,57,56,5,0,2,16,3,0,84,0,2,4
,Soest,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau De Open Hof,0342::SB15,,1612,735,3,1,134,64,87,56,40,42,93,0,0,0,29,2,4,177,1,0,6
,Soest,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Ontmoetingscentrum Klaarwater,0342::SB17,,1519,780,2,3,130,91,93,67,42,70,78,3,0,0,30,4,2,168,1,0,1
,Soest,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Ontmoetingscentrum De Klarinet,0342::SB18,,990,456,1,0,76,63,62,29,33,32,48,4,2,0,10,3,0,90,2,1,1
,Soest,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau P.C. basisschool De Bron,0342::SB19,,1540,542,2,0,89,59,43,45,44,44,69,2,0,1,22,7,0,112,1,1,3
,Soest,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau OBS deBuut,0342::SB20,,1413,630,1,0,80,65,80,79,32,74,93,2,0,0,19,0,2,100,1,0,3
,Soest,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau P.C. basisschool  Insinger,0342::SB21,,1577,715,2,2,130,51,111,44,29,47,98,1,0,1,29,0,1,168,3,0,2
,Soest,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Postduiven Vereniging ""De Zwaluw""",0342::SB22,,1622,622,1,0,65,55,101,37,39,56,106,0,0,5,21,3,2,128,0,0,4
,Soest,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Ontmoetingcentrum De Drie Eiken,0342::SB25,,1514,653,0,0,134,64,102,34,39,22,68,3,1,0,26,0,0,157,0,0,3
,Soest,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Vredekerk,0342::SB26,,1587,431,3,0,71,21,53,39,22,17,41,2,1,1,25,2,0,134,1,0,1
,Soest,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Officierscasino,0342::SB27,,1628,621,0,0,76,46,117,54,38,32,76,2,1,0,15,7,1,151,4,0,1
