contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,CDA - Europese Volkspartij,P.v.d.A./Europese Sociaaldemocraten,VVD - Europese Liberaal-Democraten,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Democraten 66 (D66),Newropeans,Europa Voordelig! & Duurzaam,Solidara,Partij voor de Dieren,EUROPESE KLOKKENLUIDERS PARTIJ (EKP),De Groenen,PVV (Partij voor de Vrijheid),Liberaal Democratische Partij,Partij voor Europese Politiek (PEP),Libertas
,Haarlem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau het Stadhuis,0392::SB1,,1966,1008,12,0,59,131,103,184,91,5,260,6,0,2,68,4,0,79,8,1,7
,Haarlem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Janskliniek,0392::SB2,,1833,685,1,0,46,95,63,128,60,9,158,2,0,1,55,2,4,54,4,0,4
,Haarlem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Wijkcentrum Binnensteeds,0392::SB3,,1591,613,0,1,49,66,75,109,42,16,137,8,1,3,48,5,4,47,1,0,2
,Haarlem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Stadsbibliotheek,0392::SB4,,1767,835,3,1,35,99,100,179,65,8,199,6,1,0,61,2,4,65,6,1,4
,Haarlem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Rosenstock-Huessy Huis,0392::SB5,,1913,685,2,3,28,76,68,154,78,6,142,4,0,2,50,4,3,64,4,0,2
,Haarlem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Basisschool de Kring,0392::SB6,,1404,619,1,0,38,81,53,125,51,7,161,1,0,0,44,1,4,48,3,0,2
,Haarlem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Nova College,0392::SB7,,1255,614,0,0,50,83,57,155,40,5,146,4,3,0,23,1,3,37,5,0,2
,Haarlem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Stichting 't Web,0392::SB8,,1211,639,0,0,44,85,60,127,53,9,151,5,0,0,29,3,1,59,5,1,7
,Haarlem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Speeltuin Klarenhof,0392::SB9,,1652,562,0,0,53,66,43,100,59,7,88,2,0,1,44,3,3,89,3,0,1
,Haarlem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Buurtcentrum de Til,0392::SB10,,1960,717,1,3,33,82,57,170,81,7,140,12,0,0,44,3,3,77,6,1,1
,Haarlem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Volksuniversiteit Haarlem,0392::SB11,,1242,602,2,0,89,68,53,114,48,9,94,0,0,0,33,3,7,80,2,0,2
,Haarlem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Pelgrimkerk,0392::SB12,,989,425,3,0,41,59,25,62,66,12,73,5,1,0,28,1,3,44,0,1,4
,Haarlem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Speeltuin Jeugdland,0392::SB13,,1818,778,0,0,76,102,62,163,60,8,134,6,0,0,46,2,0,112,7,0,0
,Haarlem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Basisschool de Zuidwester,0392::SB14,,1297,612,0,1,66,86,71,99,48,9,109,12,2,1,31,3,2,69,1,0,3
,Haarlem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Wijkcentrum het Broederhuis,0392::SB15,,2061,707,4,0,58,105,59,78,71,18,67,4,0,1,48,4,3,185,1,0,5
,Haarlem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Wijkcentrum Oosterkerk,0392::SB16,,1827,446,0,2,41,58,36,41,53,12,55,4,2,0,35,7,0,100,1,1,0
,Haarlem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Martin Luther Kingschool,0392::SB17,,1676,459,0,0,42,55,33,78,59,10,71,0,0,0,33,3,1,66,5,1,2
,Haarlem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Basisschool de Zuiderpolder,0392::SB18,,1238,201,2,3,15,42,13,21,28,5,18,1,0,2,8,0,1,45,0,0,2
,Haarlem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Reinaldahuis,0392::SB19,,1220,460,1,1,63,113,27,25,41,12,40,1,0,2,30,3,3,99,0,0,1
,Haarlem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Basisschool de Zuiderpolder,0392::SB20,,1436,543,0,1,36,92,51,72,44,12,83,6,0,4,24,5,1,111,2,0,0
,Haarlem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Wijkraadskamer Polderhuis,0392::SB21,,1150,351,0,1,44,55,27,38,40,11,37,2,1,0,19,0,1,75,0,0,1
,Haarlem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Basisschool Sint Bernardus,0392::SB22,,1272,298,0,0,29,37,11,40,46,2,36,1,0,1,13,0,2,78,2,0,0
,Haarlem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Speeltuinvereniging Kindervreugd,0392::SB23,,1468,386,0,2,30,48,21,38,51,6,57,2,0,0,29,5,3,95,0,0,1
,Haarlem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau De Hamelink,0392::SB24,,1452,359,1,0,26,54,9,16,52,9,24,3,0,0,34,1,1,130,0,0,0
,Haarlem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Wijkcentrum De Brug,0392::SB25,,970,299,0,0,17,58,29,31,6,11,62,5,0,0,17,0,2,59,1,0,1
,Haarlem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Basisschool Bos en Vaart,0392::SB26,,1667,840,2,0,66,107,129,128,44,7,270,6,1,2,25,3,4,38,6,0,4
,Haarlem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau R.K. Lyceum Sancta Maria,0392::SB27,,1654,679,0,0,58,91,120,114,23,3,158,4,0,0,36,1,0,59,9,0,3
,Haarlem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau RIBW-KAM Vitae Vesper,0392::SB28,,675,331,1,1,43,32,47,40,24,12,77,2,0,0,16,1,1,33,2,0,1
,Haarlem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Verpleeghuis Zuiderhout,0392::SB29,,1302,752,0,3,84,66,189,70,22,7,205,2,0,2,14,2,1,60,19,1,8
,Haarlem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Stichting Spaar en Hout Zorg,0392::SB30,,910,509,1,0,55,78,78,70,25,10,107,5,0,0,43,4,0,30,4,0,0
,Haarlem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Woon- en Zorgcentrum De Roos,0392::SB31,,1475,525,1,0,32,70,51,111,58,13,90,5,0,1,28,2,2,53,6,0,3
,Haarlem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Buurtcentrum de Tulp,0392::SB32,,1115,304,1,2,20,43,13,52,24,7,50,1,0,1,32,0,0,60,0,1,0
,Haarlem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Het Dolhuys,0392::SB33,,1743,786,3,2,86,93,71,162,73,5,160,4,4,0,37,7,3,64,12,1,4
,Haarlem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau  Willem van Oranjeschool,0392::SB34,,958,342,1,1,43,44,17,38,34,32,39,0,0,0,24,1,3,66,0,0,1
,Haarlem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Buurtcentrum de Fjord,0392::SB35,,1931,599,3,1,35,83,46,104,65,14,110,7,0,3,38,0,1,89,2,0,2
,Haarlem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Speeltuinvereniging Elba,0392::SB36,,2092,670,0,0,41,90,48,116,82,15,123,6,2,0,34,4,0,105,2,1,1
,Haarlem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Basisschool de Cirkel,0392::SB37,,1363,544,0,1,52,79,52,92,33,13,90,9,0,1,23,0,4,91,1,0,4
,Haarlem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Speeltuin Zaanenoord,0392::SB38,,960,382,1,0,41,56,42,57,30,10,73,1,0,2,10,1,2,55,2,0,0
,Haarlem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Wijkgebouw Indischebuurt Noord,0392::SB39,,1771,542,1,1,35,80,28,95,65,8,82,9,0,0,27,2,0,109,2,0,0
,Haarlem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Basisschool de Sterrenkijker,0392::SB40,,1904,483,1,0,40,65,33,50,54,20,53,0,0,4,31,2,1,127,1,0,2
,Haarlem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Nova College,0392::SB41,,1932,915,3,2,84,144,86,188,81,8,217,2,1,3,29,0,3,62,4,0,3
,Haarlem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Basisschool Ter Cleeff (Gymzaal),0392::SB42,,1817,1047,4,1,104,147,89,211,80,20,266,0,3,2,47,3,3,67,4,0,1
,Haarlem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Basisschool de Wilgenhoek,0392::SB43,,1598,745,0,0,64,123,84,149,50,16,136,8,0,1,31,3,3,71,6,0,0
,Haarlem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Hervormd Jeugdhuis de Schakel,0392::SB44,,1236,606,1,3,63,87,57,105,70,9,101,3,0,0,37,2,3,66,3,0,0
,Haarlem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Gemeente van Christus,0392::SB45,,1608,652,0,0,78,89,60,92,56,7,110,7,0,0,45,1,1,101,1,2,2
,Haarlem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Mendelcollege,0392::SB46,,823,476,0,0,67,51,68,60,14,14,95,5,6,0,24,1,3,65,2,0,1
,Haarlem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Liduinaschool,0392::SB47,,1909,810,0,2,84,108,72,155,66,13,155,4,0,0,45,2,3,94,5,0,4
,Haarlem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Zorgcentrum Nieuw Delftweide,0392::SB48,,975,373,0,2,65,56,34,34,47,4,34,1,0,0,21,2,0,65,7,0,3
,Haarlem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau S.H.D.H. locatie Schoterhof,0392::SB49,,1016,502,0,1,89,76,52,40,51,24,59,3,0,0,34,3,1,66,1,1,2
,Haarlem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Clubgebouw Watervrienden (planeet),0392::SB50,,1996,945,1,3,103,109,111,206,61,23,178,4,2,0,26,4,2,107,5,1,3
,Haarlem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Speeltuin D.V.S.,0392::SB51,,1609,745,6,2,105,101,75,131,48,23,95,4,0,0,42,1,2,113,4,0,1
,Haarlem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Nederlandse Rode Kruis,0392::SB52,,1935,633,1,2,64,86,49,107,70,28,62,1,0,1,41,1,0,118,2,0,3
,Haarlem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Basisschool de Dolfijn,0392::SB53,,1752,521,0,1,85,84,34,47,50,16,54,2,1,1,34,6,1,103,0,0,3
,Haarlem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Johan Limpershof,0392::SB54,,1600,345,0,0,78,46,28,16,41,17,27,4,2,0,13,8,0,61,0,1,3
,Haarlem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau St. Wijkgebouw Hof van Eden,0392::SB55,,1919,583,1,1,60,96,46,80,46,24,85,3,0,1,40,1,3,95,1,0,2
,Haarlem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau RK Basisschool Sint Bavo,0392::SB56,,1882,642,2,0,89,91,60,82,59,24,94,3,0,0,28,2,4,97,5,0,4
,Haarlem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Dienstgebouw Oude Kerk,0392::SB57,,541,213,0,0,22,40,27,36,14,2,31,0,0,0,8,1,1,27,3,0,1
,Haarlem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Brandweerkazerne,0392::SB58,,1317,726,1,1,75,97,100,102,50,18,188,6,1,0,25,1,2,54,3,1,3
,Haarlem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau De Blinkert,0392::SB59,,1989,992,3,3,120,117,119,202,54,4,195,4,1,1,68,1,3,97,4,0,2
,Haarlem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Zorgcentrum Parkzicht,0392::SB60,,742,511,0,0,68,46,116,52,16,9,111,1,0,0,14,3,2,69,4,0,0
,Haarlem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau RK Basisschool Monseigneur Huibers,0392::SB61,,1856,637,1,0,50,92,37,149,54,23,65,3,0,1,48,3,1,103,6,0,2
,Haarlem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Gebouw Prisma,0392::SB62,,1947,565,2,3,71,110,49,63,47,9,74,3,0,3,32,3,0,99,0,1,1
,Haarlem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Wijkcentrum Europawijk,0392::SB63,,1415,510,2,1,97,86,35,30,54,13,45,2,1,2,26,4,4,107,0,1,3
,Haarlem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Hildebrandschool,0392::SB64,,1917,642,2,1,93,87,71,63,55,6,88,3,0,2,42,3,2,121,4,0,2
,Haarlem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Verpleeghuis Boerhaave,0392::SB65,,1322,318,0,3,33,71,18,30,30,19,40,0,0,3,19,1,0,53,0,0,1
,Haarlem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Wijkcentrum de Ringvaart,0392::SB66,,1561,454,1,0,65,79,37,42,49,8,47,0,1,8,14,7,2,92,2,0,1
,Haarlem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Zorgcentrum Schalkweide,0392::SB67,,1531,473,2,0,81,92,17,34,72,20,44,0,1,1,16,0,0,92,2,0,1
,Haarlem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau LJC 2 individueel,0392::SB68,,1683,413,0,1,53,84,17,27,55,15,32,3,0,1,18,5,0,100,1,0,2
,Haarlem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Wijkcentrum Meerwijkcentrum,0392::SB69,,2074,659,2,6,97,120,52,52,74,11,72,0,1,4,39,1,0,132,3,0,1
,Haarlem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Basisschool de Satelliet,0392::SB70,,1955,538,2,3,69,93,37,46,59,10,58,3,0,0,31,1,5,125,0,1,0
,Haarlem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Zorgcentrum de Molenburg,0392::SB71,,1564,498,3,0,46,75,54,38,42,14,83,2,0,0,31,3,0,99,2,0,9
,Haarlem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Basisschool de Molenwiek,0392::SB72,,1323,607,0,0,65,80,84,64,52,16,106,2,1,0,31,0,3,99,1,1,2
,Haarlem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Basisschool De Wadden,0392::SB73,,1517,350,1,0,56,59,25,30,36,14,36,3,0,0,23,2,2,60,1,0,3
,Haarlem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau basischool De Brandaris,0392::SB74,,1647,612,1,3,68,87,88,43,57,11,79,2,0,0,32,0,1,134,6,0,4
,Haarlem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Voormalig VVV-kantoor,0392::SB75,,0,355,1,0,13,60,20,86,50,9,75,4,0,0,12,0,0,22,3,0,1
