contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,CDA - Europese Volkspartij,P.v.d.A./Europese Sociaaldemocraten,VVD - Europese Liberaal-Democraten,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Democraten 66 (D66),Newropeans,Europa Voordelig! & Duurzaam,Solidara,Partij voor de Dieren,EUROPESE KLOKKENLUIDERS PARTIJ (EKP),De Groenen,PVV (Partij voor de Vrijheid),Liberaal Democratische Partij,Partij voor Europese Politiek (PEP),Libertas
,Landgraaf,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Raadhuis,0882::SB1,,1337,533,2,0,151,52,20,16,80,3,17,2,0,1,23,1,2,163,1,0,1
,Landgraaf,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Zorgcentrum De Dormig,0882::SB2,,1008,307,0,0,96,28,32,14,28,3,18,0,0,0,5,1,1,79,0,0,2
,Landgraaf,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Ontmoetingsruimte A gen Bruk,0882::SB3,,1119,432,2,0,150,37,13,34,36,2,26,1,0,0,17,0,0,108,2,1,5
,Landgraaf,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Parochiezaal Kerkplein,0882::SB11,,1576,550,2,1,136,59,35,22,70,5,16,0,3,0,32,2,0,167,2,0,1
,Landgraaf,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Ontmoetingsruimte A gen Maar,0882::SB12,,1481,410,0,1,135,40,21,18,45,2,17,0,0,1,25,2,3,101,0,0,0
,Landgraaf,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Basisschool Gravenrode,0882::SB22,,1384,424,0,0,97,54,28,18,57,5,28,0,0,0,12,5,1,115,4,0,0
,Landgraaf,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau De Oefenbunker,0882::SB23,,707,159,2,1,27,16,5,11,34,1,5,0,0,0,11,0,0,47,0,0,2
,Landgraaf,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Basisschool Harlekijn,0882::SB30,,1152,330,2,0,55,23,17,18,79,3,30,1,0,0,14,1,0,87,1,0,1
,Landgraaf,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Speeltuin 't Eikhoorntje,0882::SB31,,939,246,0,0,53,33,4,15,48,4,14,1,0,0,10,0,0,64,0,0,0
,Landgraaf,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau 't Noaberhoes De Wendelwiek,0882::SB32,,1328,361,0,0,82,40,15,25,43,6,34,0,3,0,10,3,0,96,0,1,3
,Landgraaf,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Buurthuis de Molt,0882::SB42,,1371,413,1,0,89,40,37,27,47,3,32,0,1,0,8,1,0,122,1,0,5
,Landgraaf,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Harmoniezaal SUN-plein,0882::SB101,,1118,312,3,0,62,42,7,20,29,1,19,0,4,0,13,0,1,114,0,0,0
,Landgraaf,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Bibliotheek Nieuwenhagen,0882::SB102,,1442,360,0,0,89,51,4,19,44,1,15,1,0,1,15,1,0,117,0,0,2
,Landgraaf,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Scouting St. Tarcisius,0882::SB111,,1554,484,0,3,102,46,30,25,52,1,35,0,0,0,23,3,3,161,2,0,1
,Landgraaf,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Ontmoetingscentrum Oude Heide,0882::SB112,,1638,484,0,0,135,48,25,14,71,4,19,1,0,0,5,2,1,157,0,1,1
,Landgraaf,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Basisschool 't Valder,0882::SB121,,1656,465,0,1,109,52,38,33,39,5,34,2,0,0,15,5,1,129,1,0,2
,Landgraaf,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Gemeenschapshuis 't Ströatje,0882::SB201,,1407,442,2,0,139,46,38,20,33,4,23,3,0,0,18,0,1,116,0,0,1
,Landgraaf,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Zorgcentrum Heereveld,0882::SB202,,991,300,0,0,116,34,19,6,23,6,11,0,0,1,5,3,2,74,0,0,0
,Landgraaf,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Basisschool De Wegwijzer,0882::SB203,,1211,268,2,0,44,31,9,21,30,11,15,2,1,0,16,0,0,86,0,0,2
,Landgraaf,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Basisschool An d'r Put,0882::SB204,,1145,359,0,2,110,46,17,15,38,3,21,2,1,0,16,2,0,85,2,0,1
,Landgraaf,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Café d'r Sjtee Uul,0882::SB211,,1548,346,0,1,84,37,17,14,38,8,7,3,0,0,19,0,0,117,0,0,2
,Landgraaf,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Basisschool de Speurneus,0882::SB212,,1544,378,0,2,90,40,33,19,48,1,15,2,0,0,16,2,0,107,2,0,3
,Landgraaf,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Gemeenschapshuis De Residentie,0882::SB221,,1432,398,2,1,82,33,24,27,40,12,19,1,0,0,22,1,0,134,0,0,3
,Landgraaf,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Gemeenschapshuis D'r Eck,0882::SB231,,583,209,0,0,54,29,13,19,11,0,9,1,0,0,14,1,0,58,0,0,0
