contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,CDA - Europese Volkspartij,P.v.d.A./Europese Sociaaldemocraten,VVD - Europese Liberaal-Democraten,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Democraten 66 (D66),Newropeans,Europa Voordelig! & Duurzaam,Solidara,Partij voor de Dieren,EUROPESE KLOKKENLUIDERS PARTIJ (EKP),De Groenen,PVV (Partij voor de Vrijheid),Liberaal Democratische Partij,Partij voor Europese Politiek (PEP),Libertas
,Dalfsen,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Rosengaerde, Pastoriestraat",0148::SB1,,1607,791,0,2,347,51,76,39,13,108,51,1,0,1,9,1,3,87,2,0,2
,Dalfsen,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Het Anker, Lemelerveld",0148::SB2,,1714,530,1,0,340,29,29,13,21,24,12,0,0,1,11,1,0,49,0,0,0
,Dalfsen,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau De Wiekelaar, Oudleusen",0148::SB3,,1264,474,0,0,232,24,23,19,18,73,23,0,0,0,8,0,0,54,0,0,0
,Dalfsen,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Parochiehuis, Hoonhorst",0148::SB4,,1152,517,3,0,264,38,36,26,13,53,33,0,0,1,5,1,0,46,0,1,0
,Dalfsen,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Het Roode Hert, Hessenweg",0148::SB5,,1629,630,0,0,222,50,56,34,18,120,42,0,0,0,9,2,2,72,2,1,0
,Dalfsen,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Geref Kerk (vrijgem), Brethouwerstraat",0148::SB6,,1873,905,2,0,276,74,105,34,37,209,65,1,1,1,19,1,3,76,0,0,3
,Dalfsen,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Gemeentehuis, Raadhuisstraat",0148::SB7,,1164,545,1,0,153,74,66,54,13,77,46,3,0,0,12,1,1,43,1,0,1
,Dalfsen,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Ned Geref Kerk, Polhaarweg",0148::SB8,,1696,805,3,1,195,72,72,43,41,200,77,2,1,1,13,2,2,80,2,0,2
,Dalfsen,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Kulturhus De Mozaiek, Lemelerveld",0148::SB9,,1690,537,0,0,270,42,62,13,20,26,26,4,1,0,6,1,0,63,1,1,1
,Dalfsen,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau NH Jeugdgebouw, Dommelerdijk",0148::SB17,,1487,591,0,2,245,50,68,15,14,75,20,0,0,0,8,4,0,86,6,0,0
,Dalfsen,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Maranathakerk, Burg vd Grondenstraat",0148::SB19,,1583,569,0,1,203,25,57,12,15,147,25,0,0,0,9,2,0,73,0,0,1
,Dalfsen,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau De Schakel, Kon. Julianalaan",0148::SB22,,1968,617,2,2,185,65,54,36,34,113,49,1,0,0,8,2,0,67,1,0,2
,Dalfsen,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau De Hulstkampen, Raiffeisenstraat",0148::SB23,,1577,581,0,1,226,65,31,8,19,116,40,1,0,0,8,0,0,63,2,0,2
