contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,CDA - Europese Volkspartij,P.v.d.A./Europese Sociaaldemocraten,VVD - Europese Liberaal-Democraten,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Democraten 66 (D66),Newropeans,Europa Voordelig! & Duurzaam,Solidara,Partij voor de Dieren,EUROPESE KLOKKENLUIDERS PARTIJ (EKP),De Groenen,PVV (Partij voor de Vrijheid),Liberaal Democratische Partij,Partij voor Europese Politiek (PEP),Libertas
,Houten,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Openbare Bibliotheek Houten,0321::SB1,,2134,1022,4,4,153,128,100,124,65,110,125,11,0,0,43,9,1,141,6,0,6
,Houten,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau RK Basisschool Heilige Familie,0321::SB2,,991,574,4,0,161,57,59,50,24,65,58,4,1,0,16,1,0,75,3,0,0
,Houten,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Verpleeghuis Het Houtens Erf,0321::SB3,,1518,739,1,1,157,70,94,86,28,104,109,2,0,1,11,5,2,65,2,0,3
,Houten,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Verenigingsgebouw De Bron,0321::SB4,,1428,708,1,0,135,57,74,69,25,96,91,3,0,1,23,5,0,122,2,0,5
,Houten,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau SCC Nieuwoord,0321::SB5,,1782,915,2,0,137,89,89,124,45,125,142,4,0,0,36,2,3,112,3,0,4
,Houten,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau PC basisschool De Vlaswiek,0321::SB6,,2251,1059,1,0,163,138,71,122,68,193,122,4,0,3,30,4,0,137,2,0,2
,Houten,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau RKBS De Zevensprong,0321::SB7,,2266,1191,1,0,152,153,128,159,51,156,200,7,2,0,48,2,5,125,0,0,3
,Houten,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau PCB Het Mozaiek locatie De Haag,0321::SB8,,2109,804,0,1,77,90,58,113,55,119,105,3,1,2,30,4,3,141,1,0,2
,Houten,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau OBS Klavertje Vier,0321::SB9,,1939,813,0,0,87,113,74,113,60,85,105,5,0,7,33,6,2,120,2,1,0
,Houten,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau PCB Het Mozaiek locatie Het Gilde,0321::SB10,,1694,695,2,0,86,104,44,104,43,91,102,5,0,0,21,6,1,88,0,0,0
,Houten,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau OBS De Brug,0321::SB11,,1272,745,1,0,104,98,87,101,43,71,116,6,1,2,22,1,1,89,1,0,2
,Houten,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau SCC De Ploeg,0321::SB12,,467,231,0,0,100,10,36,8,9,14,18,0,0,0,5,2,0,27,1,1,0
,Houten,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau De Triangel,0321::SB13,,1292,509,0,0,242,35,36,42,19,21,37,2,2,0,11,0,0,60,0,0,2
,Houten,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau SCC ´t Gebouw,0321::SB14,,652,320,0,0,82,14,44,19,10,37,25,3,0,1,7,0,0,78,0,0,0
,Houten,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau RKBS De Vlinder,0321::SB15,,2636,986,1,0,155,84,148,118,40,102,175,6,3,1,27,6,0,114,5,0,2
,Houten,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Woonzorgcomplex De Loericker Stee,0321::SB16,,1564,725,1,3,83,90,71,68,33,130,95,3,0,0,27,4,1,113,5,0,2
,Houten,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Wijkcentrum De Vuurtoren,0321::SB18,,1625,705,0,0,109,64,128,65,31,68,113,3,1,3,29,1,0,89,0,0,1
,Houten,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau App.complex De Gordel van Smaragd,0321::SB19,,772,309,2,0,59,16,38,29,12,28,57,1,0,1,17,1,0,50,0,0,0
,Houten,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau PCBS De Zonnewijzer,0321::SB20,,1471,593,1,0,97,53,93,37,38,92,76,3,0,1,18,4,2,79,0,0,0
,Houten,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau RKBS De Stek,0321::SB21,,2364,780,1,0,108,87,115,71,35,89,117,3,1,1,30,4,2,116,0,0,1
,Houten,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Wijklokaal OBS De Plantage,0321::SB22,,1962,615,3,1,94,52,102,52,26,63,95,7,0,2,22,2,0,93,2,0,3
