contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,CDA - Europese Volkspartij,P.v.d.A./Europese Sociaaldemocraten,VVD - Europese Liberaal-Democraten,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Democraten 66 (D66),Newropeans,Europa Voordelig! & Duurzaam,Solidara,Partij voor de Dieren,EUROPESE KLOKKENLUIDERS PARTIJ (EKP),De Groenen,PVV (Partij voor de Vrijheid),Liberaal Democratische Partij,Partij voor Europese Politiek (PEP),Libertas
,Zwartewaterland,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Gemeentehuis Hasselt,1896::SB1,,1531,662,0,2,161,76,48,34,34,192,22,1,2,0,13,1,0,76,1,0,1
,Zwartewaterland,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Cultureel Centrum Teeuwland,1896::SB2,,1409,540,2,1,159,51,18,13,22,203,12,0,1,0,5,4,1,49,1,0,1
,Zwartewaterland,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Herv.Centrum De Baak,1896::SB3,,1001,512,0,0,121,51,26,18,14,221,20,0,0,2,1,1,0,37,0,0,0
,Zwartewaterland,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Gebouw Tennisclub Hasselt,1896::SB4,,1187,509,0,0,106,36,39,18,24,216,29,2,0,0,4,1,1,32,0,1,0
,Zwartewaterland,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Gemeentehuis Genemuiden,1896::SB5,,1391,511,0,0,78,28,27,3,11,287,9,0,0,1,8,1,0,57,0,0,1
,Zwartewaterland,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Wijkgeb.Geref.kerk,1896::SB6,,2065,731,0,0,124,31,19,0,11,469,2,0,0,0,5,0,0,68,0,0,2
,Zwartewaterland,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Gem.centr.De Driester,1896::SB7,,550,316,0,0,125,3,11,1,2,164,2,0,0,0,1,1,1,5,0,0,0
,Zwartewaterland,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Zorgcentrum De Meente,1896::SB8,,1720,716,0,4,121,36,18,4,18,459,6,0,0,1,2,0,0,50,0,0,1
,Zwartewaterland,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Eben Haëzerschool,1896::SB9,,1199,510,1,1,84,30,12,4,5,331,3,0,0,1,5,0,0,35,0,0,0
,Zwartewaterland,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau obs Aremberg,1896::SB10,,1274,483,0,0,146,47,67,24,23,76,24,1,0,0,11,1,0,61,1,0,1
,Zwartewaterland,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Verzcentr.DeSchans,1896::SB11,,1088,456,1,0,184,60,33,15,31,72,6,0,0,0,1,2,1,46,0,4,1
,Zwartewaterland,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Hotel Zwartewater,1896::SB12,,1206,434,0,0,142,35,26,11,20,100,14,0,0,0,13,2,0,70,0,0,1
,Zwartewaterland,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Mobiel stembureau,1896::SB13,,0,53,0,0,24,1,4,0,1,16,2,0,0,0,0,0,0,5,0,0,0
