contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,CDA - Europese Volkspartij,P.v.d.A./Europese Sociaaldemocraten,VVD - Europese Liberaal-Democraten,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Democraten 66 (D66),Newropeans,Europa Voordelig! & Duurzaam,Solidara,Partij voor de Dieren,EUROPESE KLOKKENLUIDERS PARTIJ (EKP),De Groenen,PVV (Partij voor de Vrijheid),Liberaal Democratische Partij,Partij voor Europese Politiek (PEP),Libertas
,Huizen,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Gemeentehuis,0406::SB1,,1844,834,6,0,150,71,97,70,33,115,86,5,0,4,36,5,1,155,2,0,4
,Huizen,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Koningin Beatrixschool,0406::SB2,,1628,715,0,1,143,55,106,32,26,99,73,1,1,1,25,6,2,142,2,0,1
,Huizen,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Plankenierstheater,0406::SB3,,813,484,1,0,37,19,177,14,5,4,120,2,1,0,18,0,1,83,1,0,2
,Huizen,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Woonzorgcentrum Voor Anker,0406::SB4,,1560,902,0,0,270,38,140,33,12,183,88,0,0,0,21,5,0,108,1,0,3
,Huizen,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau De Wijngaard,0406::SB5,,1557,591,3,1,87,54,62,51,45,80,55,1,0,1,22,7,3,117,6,0,0
,Huizen,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Buurtcentrum 't Vuronger,0406::SB6,,1679,731,2,0,146,53,97,37,31,124,75,1,0,0,29,4,0,127,1,0,6
,Huizen,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Zenderkerk,0406::SB7,,1178,578,2,1,144,32,89,19,25,107,45,1,0,1,5,1,0,106,2,1,0
,Huizen,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Meentamorfose,0406::SB8,,1311,463,0,1,83,62,44,25,35,32,49,0,2,2,20,4,0,103,1,0,1
,Huizen,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Woonzorgcentrum De Bolder,0406::SB9,,1795,627,1,1,167,69,51,28,34,95,53,1,0,0,16,0,0,110,1,0,2
,Huizen,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau 2e Montessorischool,0406::SB10,,1349,377,1,0,45,54,31,57,23,26,51,2,0,0,20,5,1,59,3,0,0
,Huizen,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau 1e Huizer Daltonschool,0406::SB11,,1181,720,2,0,105,77,77,82,48,44,103,2,1,1,43,5,1,128,2,0,1
,Huizen,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Schoolgebouw Amer,0406::SB12,,1323,424,2,0,63,43,43,46,31,32,47,3,1,0,27,4,3,79,0,0,2
,Huizen,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Meentkerk (rechts),0406::SB13,,1358,436,0,0,64,48,53,63,32,30,54,3,0,1,11,2,4,65,0,1,5
,Huizen,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Woonzorgcentrum De Rustmaat,0406::SB14,,1831,776,1,0,130,102,98,56,57,40,100,2,1,1,35,10,1,139,1,1,2
,Huizen,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Basisschool De Gouden Kraal,0406::SB15,,1738,663,1,0,79,90,93,73,31,63,94,0,1,3,28,9,1,92,4,1,1
,Huizen,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Wijkcentrum,0406::SB16,,1107,275,4,1,35,45,19,31,20,18,38,0,0,0,16,0,0,46,4,2,1
,Huizen,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Goede Herderkerk,0406::SB17,,1113,697,1,0,133,45,182,13,13,21,143,2,0,0,31,2,1,109,0,0,2
,Huizen,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Christelijke basisschool De Ark,0406::SB18,,1826,590,0,2,92,47,53,48,48,90,73,2,0,0,21,5,0,109,1,1,0
,Huizen,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Surfclub Gooimeer,0406::SB19,,1482,580,3,0,71,71,110,29,39,33,90,5,2,0,16,0,1,109,1,1,2
,Huizen,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau R.K. basisschool De Tweemaster,0406::SB20,,1336,571,0,0,95,48,82,48,42,39,88,3,0,1,28,3,1,86,4,1,2
,Huizen,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Meentkerk (links),0406::SB21,,1080,423,3,0,45,38,75,43,34,23,49,2,0,0,14,1,2,93,2,1,1
,Huizen,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Schoolwoning De Springplank,0406::SB22,,1921,539,2,0,77,76,85,44,13,36,96,6,0,0,11,4,0,89,0,1,1
,Huizen,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau R.K. Basisschool De Springplank,0406::SB23,,0,87,1,0,11,4,14,11,5,11,15,0,0,0,4,0,0,11,1,0,0
,Huizen,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Visio,0406::SB24,,0,429,0,0,48,51,89,30,18,32,60,2,1,0,14,2,0,79,1,1,1
