contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,CDA - Europese Volkspartij,P.v.d.A./Europese Sociaaldemocraten,VVD - Europese Liberaal-Democraten,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Democraten 66 (D66),Newropeans,Europa Voordelig! & Duurzaam,Solidara,Partij voor de Dieren,EUROPESE KLOKKENLUIDERS PARTIJ (EKP),De Groenen,PVV (Partij voor de Vrijheid),Liberaal Democratische Partij,Partij voor Europese Politiek (PEP),Libertas
,Cranendonck,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Gemeenschapshuis De Borgh,1706::SB1,,1454,468,1,0,155,35,60,21,33,3,34,2,0,0,18,1,0,104,2,0,0
,Cranendonck,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau zaal Bellevue,1706::SB2,,1428,426,5,1,160,25,58,11,29,4,33,1,0,1,20,5,1,75,2,0,1
,Cranendonck,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Basisschool ""De Triolier""",1706::SB3,,1396,357,0,0,88,31,39,22,43,3,25,0,0,0,18,0,0,83,2,0,3
,Cranendonck,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Zorgcentrum Marienburght,1706::SB4,,1453,466,1,0,173,45,53,19,21,4,18,1,2,0,11,4,0,112,1,0,2
,Cranendonck,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Gemeenschapshuis ""Den Donck""",1706::SB5,,1287,408,1,0,158,29,54,4,23,1,20,2,0,0,10,1,0,102,3,0,1
,Cranendonck,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Gemeenschapshuis""De Reinder""",1706::SB6,,1632,458,1,0,137,53,34,11,41,3,23,2,2,0,20,4,0,125,0,0,3
,Cranendonck,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Gemeenschapshuis ""De Schakel""",1706::SB7,,1144,360,1,1,60,29,37,23,51,14,20,3,0,0,12,2,0,108,0,0,1
,Cranendonck,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau De Smeltkroes,1706::SB8,,1417,472,3,0,130,54,91,17,27,1,44,6,0,1,8,1,1,91,0,0,0
,Cranendonck,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Zorgcentrum Marishof,1706::SB9,,1328,450,1,1,140,47,57,18,43,3,38,0,1,0,7,6,0,90,0,0,0
,Cranendonck,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Gemeenschapshuis ""De Schaapskooi""",1706::SB10,,549,169,0,1,80,12,18,1,14,2,7,1,0,0,8,0,0,26,0,0,0
,Cranendonck,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Junior-College,1706::SB11,,1378,361,5,1,98,32,43,9,40,1,23,3,1,0,17,1,0,91,2,0,0
,Cranendonck,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Basisschool De Stapsteen,1706::SB12,,1317,529,2,0,139,54,89,21,25,9,63,1,0,1,17,5,0,92,2,1,10
