contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,CDA - Europese Volkspartij,P.v.d.A./Europese Sociaaldemocraten,VVD - Europese Liberaal-Democraten,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Democraten 66 (D66),Newropeans,Europa Voordelig! & Duurzaam,Solidara,Partij voor de Dieren,EUROPESE KLOKKENLUIDERS PARTIJ (EKP),De Groenen,PVV (Partij voor de Vrijheid),Liberaal Democratische Partij,Partij voor Europese Politiek (PEP),Libertas
,Putten,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Cultureel Centrum Stroud,0273::SB1,,1216,716,2,0,189,43,122,15,14,136,59,3,0,3,18,1,2,106,1,0,4
,Putten,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Andreaskerk,0273::SB2,,1006,395,2,1,94,20,68,11,9,83,26,3,0,0,4,0,2,74,0,0,1
,Putten,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Verzorgingshuis Elim,0273::SB3,,905,353,1,0,119,24,19,7,9,99,9,0,0,0,9,1,0,57,0,0,0
,Putten,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau De Aker,0273::SB4,,1252,732,0,2,217,23,73,27,17,224,31,0,1,0,10,4,1,103,0,0,1
,Putten,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Verenigingsgebouw Huinen,0273::SB5,,991,408,0,1,155,9,39,2,4,146,14,1,0,0,8,2,1,27,0,0,0
,Putten,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau School Hoef,0273::SB6,,692,366,0,0,142,3,20,10,1,134,10,1,0,0,11,0,2,30,0,0,2
,Putten,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Verenigingsgebouw Stenenkamer,0273::SB7,,675,350,0,0,151,0,13,4,0,129,10,1,0,0,8,0,0,34,0,0,0
,Putten,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau School Schovenhorst,0273::SB8,,904,291,0,0,56,12,44,8,13,47,22,0,0,0,17,1,0,69,2,0,0
,Putten,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau School Veenhuizerveld,0273::SB9,,706,314,1,2,64,2,20,7,11,97,17,0,1,0,5,1,0,88,0,1,0
,Putten,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau van Damschool,0273::SB10,,965,405,0,1,89,22,34,10,17,135,23,1,0,0,4,2,2,64,0,0,2
,Putten,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Jeugdlokaal De Korenschoof,0273::SB11,,991,468,0,0,134,22,21,18,15,160,16,1,0,0,4,2,0,71,1,0,3
,Putten,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Verzorgingshuis De Schauw,0273::SB12,,1041,482,0,1,175,26,26,14,15,138,20,0,0,1,3,1,0,62,0,0,1
,Putten,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau School De Wegwijzer,0273::SB13,,1009,440,0,0,114,33,29,24,9,156,14,0,0,0,9,1,0,50,0,0,1
,Putten,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau School op 't Veld,0273::SB14,,938,349,0,0,96,27,26,13,10,89,8,1,0,0,9,1,1,67,0,0,1
,Putten,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Orion-centrum,0273::SB15,,965,391,0,0,99,25,17,22,15,150,12,1,0,0,5,5,0,40,0,0,0
,Putten,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau School De Pelikaan,0273::SB16,,1125,398,1,0,121,22,37,16,20,79,19,0,0,2,7,3,0,72,0,0,0
,Putten,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau School De Schuilplaats,0273::SB17,,1149,523,2,0,137,22,53,15,16,164,24,0,0,0,13,1,0,76,0,0,2
,Putten,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Wijkgebouw De Arendshof,0273::SB18,,1093,351,0,0,113,12,32,8,6,129,12,0,0,0,4,0,0,35,0,0,0
