contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,CDA - Europese Volkspartij,P.v.d.A./Europese Sociaaldemocraten,VVD - Europese Liberaal-Democraten,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Democraten 66 (D66),Newropeans,Europa Voordelig! & Duurzaam,Solidara,Partij voor de Dieren,EUROPESE KLOKKENLUIDERS PARTIJ (EKP),De Groenen,PVV (Partij voor de Vrijheid),Liberaal Democratische Partij,Partij voor Europese Politiek (PEP),Libertas
,Nederweert,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Gemeentehuis,0946::SB1,,1828,833,4,0,315,62,98,28,59,2,44,4,0,1,13,10,1,195,1,0,0
,Nederweert,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Dagopvang aanleunwoningen,0946::SB2,,1501,450,0,1,228,32,30,11,47,2,21,1,1,0,10,0,0,66,0,0,1
,Nederweert,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Gemeenschapshuis De Pinnenhof,0946::SB3,,1656,586,2,0,255,39,67,19,42,1,43,0,0,0,8,2,0,105,3,0,2
,Nederweert,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Sportcentrum Nederweert,0946::SB4,,1521,273,0,0,87,15,25,11,31,0,22,3,0,0,5,5,1,68,0,0,0
,Nederweert,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Gemeenschapshuis Pestoeërskoel,0946::SB5,,804,287,0,0,150,7,18,11,21,1,18,0,0,0,4,2,1,53,1,0,0
,Nederweert,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Kerkelijke voorziening Budschop,0946::SB6,,1424,511,0,3,227,33,56,16,40,4,19,0,1,0,8,3,0,103,0,0,1
,Nederweert,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Gemeenschapshuis Haaze-hoof,0946::SB7,,1200,418,1,1,224,20,45,13,14,4,6,0,0,0,7,0,0,78,1,0,6
,Nederweert,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Basisschool De Schrank,0946::SB8,,1406,410,0,0,228,16,45,8,25,0,12,1,0,1,5,1,0,63,2,0,3
,Nederweert,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Schutterijlokaal ""Odiliahome""",0946::SB9,,515,171,0,0,71,9,30,9,9,0,4,0,1,0,4,0,1,33,0,0,0
,Nederweert,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Gemeenschapshuis Reigershorst,0946::SB10,,1214,458,4,1,256,28,34,18,24,5,16,3,1,0,16,1,2,53,1,0,0
