contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,CDA - Europese Volkspartij,P.v.d.A./Europese Sociaaldemocraten,VVD - Europese Liberaal-Democraten,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Democraten 66 (D66),Newropeans,Europa Voordelig! & Duurzaam,Solidara,Partij voor de Dieren,EUROPESE KLOKKENLUIDERS PARTIJ (EKP),De Groenen,PVV (Partij voor de Vrijheid),Liberaal Democratische Partij,Partij voor Europese Politiek (PEP),Libertas
,Ooststellingwerf,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau ""Rikkingahof"" Oosterwolde",0085::SB1,,1274,497,2,1,127,114,30,36,39,28,48,0,0,0,19,4,3,44,2,0,3
,Ooststellingwerf,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Dorpshuis Makkinga,0085::SB3,,795,311,0,0,50,64,44,38,28,7,29,0,1,0,10,1,0,37,1,1,0
,Ooststellingwerf,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Kantine dorpsbelang Nijeberkoop,0085::SB4,,211,88,0,0,34,8,10,7,4,1,9,0,0,0,2,0,0,12,1,0,0
,Ooststellingwerf,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau ""'t Kamphuis"" Oldeberkoop",0085::SB5,,1160,499,2,1,89,110,69,40,32,12,54,6,0,0,25,5,2,50,2,1,2
,Ooststellingwerf,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Zaal ""'t Anker"" Elsloo",0085::SB6,,523,209,0,0,42,33,43,22,14,5,8,0,1,0,15,3,0,23,0,0,0
,Ooststellingwerf,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Dorpshuis Langedijke,0085::SB7,,328,156,0,0,30,20,25,15,8,6,12,2,0,0,8,0,0,30,0,0,0
,Ooststellingwerf,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau ""Riemsoord"" Appelscha",0085::SB8,,1344,575,0,1,150,122,56,40,52,6,39,2,1,1,18,6,1,78,1,1,1
,Ooststellingwerf,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau ""De Aanloop"" Appelscha",0085::SB9,,1093,415,0,1,81,85,44,23,36,13,22,0,0,0,17,5,1,81,3,1,3
,Ooststellingwerf,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Dorpshuis Fochteloo,0085::SB10,,315,146,0,0,28,26,24,18,9,8,9,0,0,1,10,0,0,13,0,0,0
,Ooststellingwerf,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau ""Pro Rege"" Donkerbroek",0085::SB11,,1471,565,1,2,192,86,39,39,59,29,24,0,1,1,13,4,0,72,3,1,2
,Ooststellingwerf,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau ""Het Anker"" Oosterwolde",0085::SB12,,1081,417,4,3,103,92,47,13,30,11,42,0,0,0,6,3,0,64,0,0,6
,Ooststellingwerf,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Dorpshuis Haule,0085::SB13,,443,193,0,0,45,44,23,11,13,11,12,1,0,0,4,0,0,27,2,0,0
,Ooststellingwerf,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Dorpshuis Waskemeer,0085::SB14,,633,278,1,2,142,18,13,16,12,24,16,0,0,0,10,0,1,22,0,2,2
,Ooststellingwerf,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau ""Sinnehiem"" Haulerwijk",0085::SB15,,1157,398,1,2,102,68,14,18,25,73,15,0,1,0,14,1,1,66,0,0,0
,Ooststellingwerf,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau ""De Enter"" Haulerwijk",0085::SB16,,1354,532,0,0,165,59,44,32,34,92,12,0,1,2,14,0,0,77,0,0,0
,Ooststellingwerf,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Dorpshuis Ravenswoud,0085::SB17,,322,159,0,1,15,24,12,24,19,3,12,0,0,0,15,1,0,34,0,0,0
,Ooststellingwerf,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau ""De Miente"" Oosterwolde",0085::SB18,,2057,571,0,1,118,141,39,40,59,20,41,1,1,0,23,6,3,74,1,0,4
,Ooststellingwerf,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Gemeentehuis Oosterwolde,0085::SB19,,2320,777,1,0,151,180,98,67,75,21,59,1,1,0,21,2,1,100,0,0,0
,Ooststellingwerf,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau ""Stellinghaven"" Oosterwolde",0085::SB20,,988,336,0,0,77,79,28,15,27,12,13,0,0,2,13,1,0,64,0,1,4
,Ooststellingwerf,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau ""Harambe"" Appelscha",0085::SB21,,1393,456,2,0,118,83,43,37,36,11,32,0,0,1,18,4,2,67,2,0,2
