contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,CDA - Europese Volkspartij,P.v.d.A./Europese Sociaaldemocraten,VVD - Europese Liberaal-Democraten,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Democraten 66 (D66),Newropeans,Europa Voordelig! & Duurzaam,Solidara,Partij voor de Dieren,EUROPESE KLOKKENLUIDERS PARTIJ (EKP),De Groenen,PVV (Partij voor de Vrijheid),Liberaal Democratische Partij,Partij voor Europese Politiek (PEP),Libertas
,Hoogeveen,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Het Raadhuis,0118::SB1,,1497,663,2,1,228,86,61,19,40,64,39,0,0,0,13,1,0,111,1,0,0
,Hoogeveen,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau De Westerkim,0118::SB2,,1453,528,3,0,242,68,27,13,12,61,16,2,1,0,7,2,1,76,0,0,0
,Hoogeveen,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau J. v.d. Sleedenhuis,0118::SB3,,1295,504,1,0,139,75,40,26,22,55,34,2,0,0,9,9,0,90,1,0,2
,Hoogeveen,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Het Knooppunt,0118::SB4,,1247,477,0,1,154,77,30,25,29,51,22,2,0,1,11,1,0,72,0,1,1
,Hoogeveen,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Wijkcentrum De Magneet,0118::SB5,,2175,563,0,0,115,114,43,26,46,84,23,2,4,0,15,2,2,86,0,0,1
,Hoogeveen,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Schoolwoning Erflanden,0118::SB6,,1800,522,2,2,147,62,66,28,17,60,51,1,0,0,5,2,0,80,3,0,0
,Hoogeveen,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Basisschool Apollo,0118::SB7,,1718,573,3,0,175,120,52,27,36,45,31,2,0,0,11,0,0,74,0,0,0
,Hoogeveen,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Oosterkerk,0118::SB8,,1555,658,1,0,227,75,54,55,51,75,32,1,0,0,7,3,0,76,0,0,2
,Hoogeveen,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Wijkcentrum De Ark,0118::SB9,,1656,513,0,0,131,106,24,18,35,54,28,0,1,0,15,0,0,96,1,1,3
,Hoogeveen,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Buurthuis DES,0118::SB10,,1617,381,2,6,81,66,13,16,51,48,10,1,1,1,9,3,0,81,0,0,0
,Hoogeveen,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Brede School ""Zuiderbreedte""",0118::SB11,,1364,471,1,1,183,58,21,18,21,51,14,4,1,0,13,3,0,83,1,0,0
