contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,CDA - Europese Volkspartij,P.v.d.A./Europese Sociaaldemocraten,VVD - Europese Liberaal-Democraten,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Democraten 66 (D66),Newropeans,Europa Voordelig! & Duurzaam,Solidara,Partij voor de Dieren,EUROPESE KLOKKENLUIDERS PARTIJ (EKP),De Groenen,PVV (Partij voor de Vrijheid),Liberaal Democratische Partij,Partij voor Europese Politiek (PEP),Libertas
,Losser,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Gemeentehuis Losser,0168::SB1,,1705,578,6,1,168,68,83,27,41,13,62,2,1,0,14,1,0,96,2,0,0
,Losser,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau RK School de Basis,0168::SB2,,1693,539,0,0,157,48,82,34,37,4,67,0,0,0,15,1,3,88,2,0,1
,Losser,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau RK school De Wegwijzer,0168::SB3,,1754,518,3,1,159,64,45,28,50,7,26,1,0,0,12,2,2,115,4,0,3
,Losser,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Martinusschool,0168::SB4,,1675,499,0,1,141,87,62,20,38,3,37,1,1,0,10,4,0,93,2,0,0
,Losser,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Zorggroep Sint Maarten,0168::SB5,,1653,430,0,0,151,59,36,28,34,5,23,3,0,0,14,1,0,75,1,0,0
,Losser,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Clubgebouw Schuttersvereniging,0168::SB6,,1602,482,3,1,153,50,60,20,36,9,62,0,1,0,7,7,3,67,0,2,5
,Losser,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Woonzorgcentrum De Driehoek,0168::SB7,,1548,410,3,0,158,41,34,28,19,2,21,1,0,1,6,0,0,99,0,0,0
,Losser,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Saksenstal Gerrit,0168::SB8,,1697,401,0,0,53,51,35,28,44,4,30,1,0,0,18,4,3,130,0,0,0
,Losser,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Dorpshuis de Glaan,0168::SB9,,394,149,0,0,65,13,14,5,7,2,9,0,0,0,3,1,0,28,0,0,2
,Losser,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau De Vereeniging,0168::SB10,,1322,377,1,1,215,27,29,9,9,4,19,1,0,1,1,0,1,59,0,0,2
,Losser,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Erve Boerrigter,0168::SB11,,1284,460,0,0,208,13,71,14,10,5,41,1,2,0,6,1,0,87,0,0,1
,Losser,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Cafe 't Sterrenbos,0168::SB12,,705,284,0,1,192,4,23,10,5,10,9,0,1,0,5,2,0,23,0,0,0
,Losser,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau De LosserHof,0168::SB13,,505,92,0,0,54,1,10,4,5,1,8,0,0,0,0,0,0,9,0,0,0
