contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,CDA - Europese Volkspartij,P.v.d.A./Europese Sociaaldemocraten,VVD - Europese Liberaal-Democraten,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Democraten 66 (D66),Newropeans,Europa Voordelig! & Duurzaam,Solidara,Partij voor de Dieren,EUROPESE KLOKKENLUIDERS PARTIJ (EKP),De Groenen,PVV (Partij voor de Vrijheid),Liberaal Democratische Partij,Partij voor Europese Politiek (PEP),Libertas
,Oud-Beijerland,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Het Gemeentehuis,0584::SB1,,1445,598,0,1,97,73,46,36,22,149,54,2,0,0,15,4,3,97,0,0,0
,Oud-Beijerland,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Kerkelijk Centrum ""Maranatha""",0584::SB2,,1382,468,0,0,53,53,29,27,26,150,31,1,0,0,21,2,1,72,1,1,0
,Oud-Beijerland,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau De Egmontshof,0584::SB3,,1381,557,1,3,105,57,43,38,26,115,41,1,0,1,21,1,2,105,1,0,0
,Oud-Beijerland,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Vergadercentrum de Lindenhoeve,0584::SB4,,1131,476,0,0,73,38,77,30,17,124,40,1,0,0,15,0,0,55,5,0,1
,Oud-Beijerland,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Kantine voetbalver. Zinkwegse Boys,0584::SB5,,338,166,0,0,24,7,29,16,3,32,10,2,0,0,1,1,0,40,1,0,0
,Oud-Beijerland,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Vrijetijdscentrum De Boogerd,0584::SB6,,1270,540,1,0,120,50,51,14,23,110,33,0,0,0,18,2,1,116,2,0,0
,Oud-Beijerland,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Zorgcentrum ""Sabina""",0584::SB7,,1093,398,3,1,84,39,29,12,9,134,20,1,0,0,8,0,0,60,2,0,0
,Oud-Beijerland,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Wijkgebouw ""Zoomwijck""",0584::SB8,,2082,760,2,1,106,77,86,58,59,73,77,1,1,1,41,2,1,173,0,1,3
,Oud-Beijerland,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau De Open Waard,0584::SB9,,1941,738,3,1,103,97,62,85,54,68,58,6,0,4,25,9,2,161,1,0,3
,Oud-Beijerland,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Wijkgebouw ""Oosterse Gorzen""",0584::SB10,,1591,616,3,3,89,62,74,46,40,64,86,1,1,1,24,1,1,123,1,0,2
,Oud-Beijerland,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau de Rabobank,0584::SB11,,1566,640,2,2,126,53,100,29,33,78,50,1,0,0,20,2,0,140,4,0,4
,Oud-Beijerland,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Dienstencentrum Zuidwester,0584::SB12,,1296,467,0,1,86,51,70,28,18,43,65,3,1,1,17,1,0,81,1,0,1
,Oud-Beijerland,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Bethelkerk,0584::SB13,,1384,542,0,2,106,41,68,27,23,54,64,3,0,0,19,3,3,128,1,0,2
