contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,CDA - Europese Volkspartij,P.v.d.A./Europese Sociaaldemocraten,VVD - Europese Liberaal-Democraten,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Democraten 66 (D66),Newropeans,Europa Voordelig! & Duurzaam,Solidara,Partij voor de Dieren,EUROPESE KLOKKENLUIDERS PARTIJ (EKP),De Groenen,PVV (Partij voor de Vrijheid),Liberaal Democratische Partij,Partij voor Europese Politiek (PEP),Libertas
,Drimmelen,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Gemeentehuis Made,1719::SB1,,1605,481,2,0,144,32,69,31,21,3,42,1,0,0,19,1,0,118,0,0,0
,Drimmelen,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Cultureel centrum ""de Mayboom""",1719::SB2,,1821,617,2,1,200,69,87,30,20,5,55,2,1,0,16,9,0,121,1,0,1
,Drimmelen,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Zorgcentrum ""de Wijngaerd""",1719::SB3,,1751,564,3,1,222,51,59,33,39,1,34,0,0,0,9,6,3,106,0,0,1
,Drimmelen,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau De Duinpan,1719::SB4,,1124,358,4,2,120,32,40,18,32,1,21,0,0,0,10,0,0,78,2,0,4
,Drimmelen,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Sporthal ""de Amerhal""",1719::SB5,,1513,451,2,1,122,45,48,20,33,3,34,7,0,0,18,7,0,112,2,0,0
,Drimmelen,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Bassischool ""de Stuifhoek""",1719::SB6,,1230,277,0,0,69,34,38,18,29,0,45,0,0,0,3,0,0,40,0,0,1
,Drimmelen,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Gemeenschapshuis 't Klaverblad,1719::SB7,,530,205,0,0,62,19,26,12,7,0,23,1,0,0,6,2,0,46,1,0,0
,Drimmelen,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Ontmoetingscentrum ""de Zonzeel""",1719::SB8,,1305,430,0,0,107,39,69,29,27,10,43,1,0,0,12,3,0,89,0,1,0
,Drimmelen,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Bejaardencentrum ""de Ganshoek""",1719::SB9,,1750,550,0,1,149,58,64,58,32,6,41,5,0,0,15,4,1,111,2,0,4
,Drimmelen,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Jeugdhuis Ons Belang,1719::SB10,,1483,453,2,0,86,39,88,27,35,5,50,4,0,0,11,1,1,105,0,0,1
,Drimmelen,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Gemeenschapshuis Plexat,1719::SB11,,1671,506,2,1,155,52,59,38,23,5,41,1,0,0,10,3,0,115,2,0,2
,Drimmelen,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau De Cour,1719::SB12,,1721,534,1,3,125,71,54,55,38,1,55,1,1,2,27,1,3,96,2,0,2
,Drimmelen,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Basisschool ""de Zeggewijzer""",1719::SB13,,1802,551,0,0,116,74,72,63,57,5,85,2,0,0,6,1,3,60,3,1,3
,Drimmelen,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Basisschool ""de Windhoek""",1719::SB14,,1463,476,0,0,103,49,52,49,42,8,50,2,0,0,11,2,0,99,3,0,6
