contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,CDA - Europese Volkspartij,P.v.d.A./Europese Sociaaldemocraten,VVD - Europese Liberaal-Democraten,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Democraten 66 (D66),Newropeans,Europa Voordelig! & Duurzaam,Solidara,Partij voor de Dieren,EUROPESE KLOKKENLUIDERS PARTIJ (EKP),De Groenen,PVV (Partij voor de Vrijheid),Liberaal Democratische Partij,Partij voor Europese Politiek (PEP),Libertas
,Woudrichem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Gemeentehuis Woudrichem,0874::SB1,,1104,568,0,1,121,69,53,43,39,70,48,0,0,1,20,0,0,102,0,0,2
,Woudrichem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau De Veste,0874::SB2,,1309,381,1,0,64,40,53,44,34,24,33,4,0,0,17,0,0,67,1,0,0
,Woudrichem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau 't Verlaat Almkerk,0874::SB3,,1480,558,1,0,198,31,65,20,24,98,37,0,0,0,13,3,2,65,0,0,2
,Woudrichem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Wapen van Emmickhoven,0874::SB4,,1278,502,0,0,195,21,39,15,14,114,24,2,2,0,21,2,1,52,0,0,0
,Woudrichem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Herv.Centr.De Ark,0874::SB5,,1046,434,0,0,140,29,20,7,18,151,13,0,0,0,12,2,0,41,0,0,1
,Woudrichem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Zorgcentrum ""De Notenhoff"" Andel",0874::SB6,,760,290,0,1,97,10,27,9,5,80,20,0,0,0,4,0,0,37,1,0,0
,Woudrichem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau openbare bibliotheek,0874::SB7,,1151,391,1,1,131,19,22,10,13,136,8,0,0,0,0,0,0,52,0,0,0
,Woudrichem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Het Brabantse Land,0874::SB8,,1289,484,4,1,150,37,41,18,33,99,24,0,0,0,14,1,0,62,1,0,4
,Woudrichem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Gemeentecentrum De Hoogt,0874::SB9,,478,204,0,0,63,4,9,2,5,67,10,0,0,0,5,2,0,35,0,0,2
,Woudrichem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau OVO Verenigingsgebouw,0874::SB10,,1029,214,0,1,51,24,30,7,14,26,19,2,1,0,4,1,1,34,0,0,0
