contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,CDA - Europese Volkspartij,P.v.d.A./Europese Sociaaldemocraten,VVD - Europese Liberaal-Democraten,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Democraten 66 (D66),Newropeans,Europa Voordelig! & Duurzaam,Solidara,Partij voor de Dieren,EUROPESE KLOKKENLUIDERS PARTIJ (EKP),De Groenen,PVV (Partij voor de Vrijheid),Liberaal Democratische Partij,Partij voor Europese Politiek (PEP),Libertas
,Leidschendam-Voorburg,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Verzorgingshuis Rustoord,1916::SB1,,1281,663,1,2,115,68,104,59,15,11,133,7,3,4,28,3,4,106,1,1,1
,Leidschendam-Voorburg,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Professor Casimirschool,1916::SB2,,1806,1071,3,1,139,90,255,92,23,15,272,7,3,0,36,2,2,118,6,0,11
,Leidschendam-Voorburg,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Verzorgingshuis Het Anker,1916::SB3,,1073,705,0,0,143,75,122,41,28,17,132,10,0,0,25,1,1,103,3,0,4
,Leidschendam-Voorburg,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Basisschool Sint Maarten,1916::SB4,,1752,852,2,2,144,74,159,58,42,6,189,3,1,0,32,5,2,132,4,0,1
,Leidschendam-Voorburg,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Wijkgebouw De Boot,1916::SB5,,1727,954,2,3,139,122,198,82,26,18,193,4,1,1,35,9,4,110,3,0,9
,Leidschendam-Voorburg,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Zorgcentrum de Sonneruyter,1916::SB6,,1657,912,0,0,135,99,191,89,41,31,169,2,0,0,26,6,3,109,3,2,6
,Leidschendam-Voorburg,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Wijkcentrum Agora,1916::SB7,,1770,989,2,1,138,91,189,87,43,20,219,6,1,2,32,2,0,140,11,1,7
,Leidschendam-Voorburg,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Basisschool De Parachute,1916::SB8,,1732,495,1,1,42,34,61,57,40,21,97,1,0,0,33,0,2,107,0,0,0
,Leidschendam-Voorburg,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Basisschool De Parachute,1916::SB9,,1629,394,1,1,40,44,53,55,33,19,55,5,0,6,17,0,2,59,3,2,1
,Leidschendam-Voorburg,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Wijkcentrum De Driesprong,1916::SB10,,1566,717,5,0,72,72,100,75,38,10,155,5,0,3,34,1,1,139,1,1,10
