contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,CDA - Europese Volkspartij,P.v.d.A./Europese Sociaaldemocraten,VVD - Europese Liberaal-Democraten,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Democraten 66 (D66),Newropeans,Europa Voordelig! & Duurzaam,Solidara,Partij voor de Dieren,EUROPESE KLOKKENLUIDERS PARTIJ (EKP),De Groenen,PVV (Partij voor de Vrijheid),Liberaal Democratische Partij,Partij voor Europese Politiek (PEP),Libertas
,Franekeradeel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Raadskelder Stadhuis,0070::SB1,,1798,715,0,1,209,124,68,49,55,38,58,1,0,0,20,8,0,85,0,0,0
,Franekeradeel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Zorgcentrum Saxenoord,0070::SB2,,1071,361,0,1,105,100,23,14,20,28,13,0,0,0,9,4,1,44,0,0,0
,Franekeradeel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Gemeentehuis,0070::SB3,,1756,544,1,0,154,117,50,32,36,26,34,1,1,0,13,3,0,75,2,0,0
,Franekeradeel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Gemeentehuis,0070::SB4,,1615,542,2,0,140,116,43,22,49,26,48,1,0,0,13,3,0,79,2,0,0
,Franekeradeel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau School Het Galjoen,0070::SB5,,994,314,0,0,60,68,20,26,27,20,21,3,0,1,9,3,0,56,0,0,0
,Franekeradeel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau School Fûgelflecht,0070::SB7,,1652,696,0,1,229,118,57,57,37,63,37,1,1,2,7,9,0,78,0,0,0
,Franekeradeel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau School Toermalijn,0070::SB9,,1579,585,1,1,130,125,55,51,36,53,49,2,0,0,18,4,2,59,0,0,1
,Franekeradeel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Dorpshuis De Rede,0070::SB11,,371,146,0,0,28,21,16,12,11,1,16,1,1,0,9,2,0,27,1,0,0
,Franekeradeel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Dorpshuis Us Doarpshûs,0070::SB12,,294,123,0,0,36,18,11,10,8,0,6,0,0,1,3,0,0,30,0,0,0
,Franekeradeel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Dorpshuis De Singel,0070::SB13,,657,239,0,1,100,24,22,24,18,11,8,0,0,0,5,2,0,24,0,1,0
,Franekeradeel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Zorgcentrum Martenahiem,0070::SB14,,883,327,0,0,166,29,21,17,12,26,15,0,0,0,7,4,0,30,0,0,0
,Franekeradeel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Dorpshuis It Waed,0070::SB15,,1445,465,0,0,225,35,31,29,28,28,18,0,0,1,11,2,0,52,4,0,1
,Franekeradeel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Zorgcentrum Nij Bethanië,0070::SB16,,1191,429,0,0,145,95,38,16,21,15,26,1,0,2,6,4,1,58,0,0,1
,Franekeradeel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Dorpshuis It Mienskar,0070::SB17,,433,137,0,0,65,13,3,5,7,6,10,0,0,0,1,1,0,26,0,0,0
