contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,CDA - Europese Volkspartij,P.v.d.A./Europese Sociaaldemocraten,VVD - Europese Liberaal-Democraten,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Democraten 66 (D66),Newropeans,Europa Voordelig! & Duurzaam,Solidara,Partij voor de Dieren,EUROPESE KLOKKENLUIDERS PARTIJ (EKP),De Groenen,PVV (Partij voor de Vrijheid),Liberaal Democratische Partij,Partij voor Europese Politiek (PEP),Libertas
,Oisterwijk,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Zorgcentrum De Vloet,0824::SB1,,1479,634,0,2,239,59,90,23,35,9,67,1,2,0,9,1,0,95,2,0,2
,Oisterwijk,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Atelier De Krekul,0824::SB2,,1507,426,2,1,109,31,59,37,29,3,55,4,0,0,11,3,1,84,0,0,0
,Oisterwijk,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Wijkcentrum De Waterhoef,0824::SB3,,1464,619,1,0,171,43,107,38,32,5,60,0,2,0,13,11,1,130,1,1,4
,Oisterwijk,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau De Levenskerk/De Luifel,0824::SB4,,1500,742,0,0,193,80,131,48,36,10,128,2,0,0,20,1,2,85,1,0,5
,Oisterwijk,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Trefcentrum De Bunders,0824::SB5,,1440,668,1,0,191,31,144,52,29,6,92,3,1,1,2,4,3,108,0,0,1
,Oisterwijk,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Ontmoetingscentrum De Coppele,0824::SB6,,1274,273,1,2,79,32,20,30,27,5,15,1,0,0,10,1,0,51,2,0,0
,Oisterwijk,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Gebouw Sonnevanck,0824::SB7,,897,387,2,0,120,41,72,18,18,3,41,1,0,0,16,1,0,56,0,0,0
,Oisterwijk,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Basissschool De Molenhoek,0824::SB8,,1411,486,1,0,120,48,53,40,43,3,51,3,0,0,8,3,1,106,3,0,4
,Oisterwijk,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Wijkcentrum Pannenschuur,0824::SB9,,1448,425,1,2,97,58,34,44,41,4,43,0,1,1,16,5,4,72,2,2,1
,Oisterwijk,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Basisschool De Wingerd,0824::SB10,,1445,383,0,1,63,50,42,32,44,8,53,5,2,0,9,3,1,69,2,0,0
,Oisterwijk,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Verzorgingstehuis Reuselhof,0824::SB11,,1533,499,0,0,230,40,70,16,26,3,31,1,0,0,8,1,0,68,1,0,4
,Oisterwijk,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Zorgcentrum Stanislaus,0824::SB12,,1390,509,0,0,204,39,77,31,22,4,40,6,2,0,5,4,1,71,0,0,3
,Oisterwijk,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Den Boogaard,0824::SB13,,1665,646,0,1,280,49,78,47,33,4,50,2,1,0,10,7,2,78,1,1,3
,Oisterwijk,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Cafe De Knuistboom,0824::SB14,,1228,374,0,0,83,50,33,28,37,2,43,3,0,0,15,0,1,79,0,0,0
