contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,CDA - Europese Volkspartij,P.v.d.A./Europese Sociaaldemocraten,VVD - Europese Liberaal-Democraten,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Democraten 66 (D66),Newropeans,Europa Voordelig! & Duurzaam,Solidara,Partij voor de Dieren,EUROPESE KLOKKENLUIDERS PARTIJ (EKP),De Groenen,PVV (Partij voor de Vrijheid),Liberaal Democratische Partij,Partij voor Europese Politiek (PEP),Libertas
,Oirschot,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Gemeentehuis, Deken Frankenstraat 3",0823::SB1,,1515,584,0,3,261,32,69,30,31,2,56,0,0,0,18,0,0,83,2,0,0
,Oirschot,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Basisschool De Linde, Spoordonkseweg 1",0823::SB2,,1428,517,7,1,188,55,51,18,61,4,37,0,0,0,8,1,0,92,1,0,1
,Oirschot,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Huize St. Joris, St. Jorisstraat 1",0823::SB3,,1161,438,1,1,210,43,36,10,33,3,18,2,1,1,15,0,2,58,0,1,5
,Oirschot,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Dorpshuis Den Deel, Bernadettestraat 3",0823::SB4,,1388,546,0,2,251,25,69,23,31,3,36,0,0,0,18,2,0,86,2,0,0
,Oirschot,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Paulusschool, van Tuldenstraat 2",0823::SB5,,1212,397,2,0,141,30,58,24,39,1,36,3,2,2,4,2,0,49,2,0,4
,Oirschot,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Openbare Basisschool De Korenbloem, Castaert 98",0823::SB6,,1567,552,1,2,144,61,55,33,58,2,53,3,0,0,16,2,0,120,4,0,1
,Oirschot,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Antoniusschool, Montfortlaan 20",0823::SB7,,1247,477,2,0,194,34,83,31,26,2,31,3,1,0,2,3,0,64,0,0,3
,Oirschot,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Gemeenschapshuis Het Dorpsplein, Kerkstraat 10a",0823::SB8,,1215,378,0,0,186,24,31,14,30,2,23,2,0,0,16,0,0,48,0,0,2
,Oirschot,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Kantine BBoys, Sportparklaan 2A",0823::SB9,,1421,500,1,0,218,31,74,31,39,1,31,4,0,0,8,0,0,62,1,0,0
,Oirschot,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Vestakker, Vestdijk 54",0823::SB10,,1451,549,1,0,299,39,49,17,34,0,29,1,0,0,7,2,0,70,0,0,2
