contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,CDA - Europese Volkspartij,P.v.d.A./Europese Sociaaldemocraten,VVD - Europese Liberaal-Democraten,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Democraten 66 (D66),Newropeans,Europa Voordelig! & Duurzaam,Solidara,Partij voor de Dieren,EUROPESE KLOKKENLUIDERS PARTIJ (EKP),De Groenen,PVV (Partij voor de Vrijheid),Liberaal Democratische Partij,Partij voor Europese Politiek (PEP),Libertas
,Uithoorn,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Gemeentehuis, Laan van Meerwijk 16",0451::SB1,,1375,620,0,0,80,81,120,38,33,8,91,4,0,0,24,2,0,132,2,0,5
,Uithoorn,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau De Springschans, Eendracht 8",0451::SB2,,1350,586,2,0,68,74,106,52,27,10,110,3,2,0,24,2,0,106,1,0,1
,Uithoorn,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Lijn 5 Amstelduin, Grote Lijster 1",0451::SB3,,1861,777,3,0,119,68,182,53,31,17,88,4,0,0,43,1,2,163,4,0,2
,Uithoorn,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Dorpshuis De Quakel, Kerklaan 16",0451::SB4,,1396,581,0,0,170,26,95,45,25,14,35,3,0,0,23,6,0,131,5,1,2
,Uithoorn,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau R.K. Basisschool De Zon, Anjerlaan 1",0451::SB5,,1493,616,0,2,122,38,114,31,26,28,46,1,2,0,25,9,1,173,0,0,0
,Uithoorn,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Buurthuis Ponderosa, Plesmanlaan 27",0451::SB6,,1621,586,1,2,104,65,67,55,62,12,47,3,0,0,33,2,0,130,1,1,4
,Uithoorn,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau De Regenboog, Kuyperlaan 50",0451::SB7,,1210,500,2,1,95,63,49,34,42,19,37,0,0,0,24,3,0,130,2,1,1
,Uithoorn,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Dienstencentrum, Bilderdijkhof 1",0451::SB8,,1438,752,2,3,173,102,89,70,51,10,72,2,0,2,32,4,0,138,3,0,4
,Uithoorn,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Het Hoge Heem, Wiegerbruinlaan 29",0451::SB9,,1401,723,0,1,132,84,110,57,36,14,118,5,1,1,12,4,0,133,9,2,5
,Uithoorn,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Sportkant. De Scheg, A.v.Schendelln 100",0451::SB10,,1351,378,1,0,37,61,37,29,49,7,37,1,0,0,14,4,2,100,0,0,0
,Uithoorn,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Evang.Chr.Gem., Herman Gorterhof 3",0451::SB11,,1489,615,0,0,94,80,88,48,41,17,86,1,0,1,19,1,1,133,1,1,3
,Uithoorn,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau KnA-gebouw, Legmeerplein 49",0451::SB12,,1564,661,3,0,63,76,113,57,34,9,93,3,0,0,20,1,1,189,1,1,0
,Uithoorn,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Alkwin Kollege, ingang Geertruidahoeve",0451::SB13,,1580,654,1,0,95,67,118,52,33,6,89,2,2,0,23,1,0,159,4,0,3
,Uithoorn,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Clubhuis 'De Amstel', Sportlaan 180",0451::SB14,,1457,510,1,0,69,48,124,38,21,7,63,2,0,1,11,2,0,121,1,0,2
