contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,CDA - Europese Volkspartij,P.v.d.A./Europese Sociaaldemocraten,VVD - Europese Liberaal-Democraten,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Democraten 66 (D66),Newropeans,Europa Voordelig! & Duurzaam,Solidara,Partij voor de Dieren,EUROPESE KLOKKENLUIDERS PARTIJ (EKP),De Groenen,PVV (Partij voor de Vrijheid),Liberaal Democratische Partij,Partij voor Europese Politiek (PEP),Libertas
,Lansingerland,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Servicepunt Bergschenhoek,1621::SB1,,1439,681,0,1,158,50,102,40,26,63,64,4,2,0,20,5,3,139,4,0,1
,Lansingerland,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau OBS de Tuinen,1621::SB2,,1795,610,3,0,103,66,103,32,22,44,54,7,0,1,27,2,1,144,3,1,0
,Lansingerland,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau De Rozenhoek,1621::SB3,,1091,477,2,1,109,47,33,27,22,59,47,0,1,2,23,2,1,101,2,0,1
,Lansingerland,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Postduivenvereniging,1621::SB4,,758,288,0,0,87,11,43,22,5,18,35,0,0,0,8,0,0,59,0,0,0
,Lansingerland,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau RK basisschool Pius X,1621::SB5,,1537,628,0,3,131,54,75,43,36,48,63,2,2,0,27,0,0,143,2,0,2
,Lansingerland,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Ger.Vrijgemaakte kerk,1621::SB6,,1517,697,0,1,122,38,132,30,18,84,86,6,2,0,18,7,0,152,2,0,0
,Lansingerland,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Jongeren Centrum Spectrum,1621::SB7,,1775,732,0,1,152,58,137,40,11,47,91,2,0,0,23,6,0,159,1,0,5
,Lansingerland,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Scholencomplex OE-Acker,1621::SB8,,1408,556,2,0,109,35,110,40,14,44,80,3,0,0,16,3,0,101,0,0,1
,Lansingerland,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Basisschool De Poolster,1621::SB9,,2362,999,1,0,262,56,146,57,41,63,125,6,0,0,27,6,2,199,2,0,7
,Lansingerland,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau rk basisschool Het Baken,1621::SB10,,2136,761,0,0,164,63,130,43,21,33,81,2,0,3,24,8,1,180,3,1,4
,Lansingerland,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Pr. Mauritsschool,1621::SB11,,2296,800,1,1,140,64,127,48,48,83,99,1,1,0,30,5,0,145,5,0,4
,Lansingerland,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Huize St. Petrus,1621::SB12,,1086,563,2,1,184,48,56,31,22,52,49,1,0,0,26,3,0,86,1,2,2
,Lansingerland,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Woonzorgcentrum Hergerborch,1621::SB13,,1761,810,5,4,281,64,80,31,22,126,49,2,0,0,18,6,1,122,3,2,3
,Lansingerland,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Gebouw de Bron,1621::SB14,,1985,875,2,1,168,61,131,53,29,132,115,2,0,0,27,4,0,148,3,1,1
,Lansingerland,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Wijkgebouw Rodenrijs,1621::SB15,,1629,689,1,0,125,68,52,65,32,106,73,2,3,0,34,3,0,121,0,0,5
,Lansingerland,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Bethlehemkapel,1621::SB16,,971,439,0,1,133,21,62,21,14,34,52,0,0,0,16,1,0,83,1,1,0
,Lansingerland,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Prins Willem-Alexanderschool,1621::SB17,,1146,586,2,0,108,36,75,42,15,109,85,2,2,0,27,1,1,81,2,0,0
,Lansingerland,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Woonzorgcentrum De Leeuwerik,1621::SB18,,1242,645,0,0,208,49,100,22,24,52,60,3,2,0,7,10,0,102,2,0,4
,Lansingerland,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Servicepunt Bleiswijk,1621::SB19,,2110,860,1,2,214,54,143,48,12,91,68,4,0,0,22,2,1,196,2,0,3
,Lansingerland,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau RK basisschool De Oosthoek,1621::SB20,,1552,615,1,0,126,51,93,35,18,36,81,3,4,0,24,6,2,128,1,3,4
,Lansingerland,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau CBS De Wiekslag,1621::SB21,,1785,829,7,2,173,76,139,48,38,66,82,12,4,1,26,4,0,154,3,2,1
,Lansingerland,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Restaurant Bloemenveiling Flora,1621::SB22,,1200,385,0,0,96,15,59,7,5,48,31,6,1,0,6,3,0,107,1,0,0
,Lansingerland,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau CBS Prinses Maximaschool,1621::SB23,,1299,520,2,1,98,36,117,22,12,31,99,5,1,0,14,1,1,79,2,0,2
,Lansingerland,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Woonzorgcentrum De Oudelandse Hof,1621::SB24,,1074,334,0,0,63,39,49,26,12,20,38,0,0,0,15,1,0,69,1,0,1
