contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,CDA - Europese Volkspartij,P.v.d.A./Europese Sociaaldemocraten,VVD - Europese Liberaal-Democraten,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Democraten 66 (D66),Newropeans,Europa Voordelig! & Duurzaam,Solidara,Partij voor de Dieren,EUROPESE KLOKKENLUIDERS PARTIJ (EKP),De Groenen,PVV (Partij voor de Vrijheid),Liberaal Democratische Partij,Partij voor Europese Politiek (PEP),Libertas
,Ede,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau het Raadhuis,0228::SB1,,1461,593,1,0,122,61,70,46,9,121,50,3,0,0,14,2,1,92,1,0,1
,Ede,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Verzorgingshuis Bethanië,0228::SB2,,1410,758,0,0,145,43,89,58,19,166,84,2,2,0,30,5,1,109,0,1,4
,Ede,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Verzorgingshuis De Klinkenberg,0228::SB3,,1502,714,1,1,160,57,99,35,29,92,88,2,2,1,2,21,0,119,2,1,4
,Ede,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Vilente St. Barbara,0228::SB4,,1262,669,0,0,181,63,96,52,17,64,58,0,0,1,16,4,6,105,4,0,2
,Ede,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Stadskantoor De Doelen,0228::SB5,,1406,633,7,0,133,45,83,37,17,133,54,5,1,0,18,2,1,103,0,0,1
,Ede,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Centraal-Wonen-Project Ede,0228::SB6,,1534,646,0,0,112,64,67,62,41,132,67,3,2,0,12,1,1,79,1,1,1
,Ede,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Gebouw Buurtbeheer,0228::SB8,,1665,641,0,1,121,51,53,43,21,197,49,3,0,3,2,3,3,87,2,1,2
,Ede,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Gebouw Buurtbeheer,0228::SB9,,1662,637,1,1,126,33,75,47,20,168,64,0,0,0,6,3,1,91,2,1,0
,Ede,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Restaurant Buitenzorg,0228::SB10,,1659,703,0,0,141,53,71,31,25,160,56,2,2,0,24,6,1,128,0,0,3
,Ede,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau de Kernhemschool,0228::SB11,,1660,791,2,0,170,58,56,37,26,253,52,2,0,1,18,3,2,108,0,0,5
,Ede,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Cultura,0228::SB12,,1498,799,0,2,185,78,56,50,48,192,47,1,0,2,18,2,0,119,0,0,1
,Ede,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau het Kerkgebouw (aan de rotonde),0228::SB13,,1594,453,1,0,57,67,23,19,26,107,18,3,1,3,17,1,3,104,1,2,1
,Ede,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Buurtcentrum De Kolk,0228::SB14,,1672,648,0,0,114,60,55,44,24,117,43,1,1,0,20,0,0,163,3,0,3
,Ede,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Het Apostolisch Genootschap,0228::SB15,,1432,595,1,1,106,60,55,35,26,163,39,2,0,0,13,5,0,88,1,0,2
,Ede,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Verzorgingshuis Het Maanderzand,0228::SB16,,1520,757,0,0,204,59,59,85,22,145,66,1,0,0,17,3,0,94,1,0,1
,Ede,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau De Gelderhorst,0228::SB17,,1510,685,1,0,149,66,81,40,36,124,43,0,0,1,7,4,1,132,0,0,1
,Ede,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Kerkelijk Centrum Emmaüs,0228::SB18,,1423,497,3,2,121,37,43,42,21,98,41,7,1,1,10,0,1,71,2,0,1
,Ede,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Kerkelijk Centrum Emmaüs,0228::SB19,,1596,689,1,0,118,63,76,61,28,145,67,2,0,4,17,0,1,105,0,0,2
,Ede,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Gezondheidscentrum Veldhuizen,0228::SB20,,1697,620,1,1,75,76,39,45,33,170,39,10,2,2,23,6,1,91,3,0,5
,Ede,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau De Ontmoetingskerk,0228::SB21,,1733,621,2,5,135,54,38,32,30,172,39,3,1,0,13,1,1,97,3,0,2
,Ede,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Ons Eigen Honk,0228::SB22,,1662,598,0,0,94,62,53,35,34,144,34,2,0,0,21,2,1,111,0,1,4
