contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,CDA - Europese Volkspartij,P.v.d.A./Europese Sociaaldemocraten,VVD - Europese Liberaal-Democraten,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Democraten 66 (D66),Newropeans,Europa Voordelig! & Duurzaam,Solidara,Partij voor de Dieren,EUROPESE KLOKKENLUIDERS PARTIJ (EKP),De Groenen,PVV (Partij voor de Vrijheid),Liberaal Democratische Partij,Partij voor Europese Politiek (PEP),Libertas
,Oost Gelre,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Antoniushove,1586::SB1,,1962,716,1,2,293,71,107,37,54,8,51,2,1,0,10,0,0,80,1,1,0
,Oost Gelre,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Clubgeb.Schuttersgilde St. Switbert,1586::SB2,,2429,757,0,1,199,93,100,43,89,13,67,2,1,1,8,3,0,133,4,0,1
,Oost Gelre,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau St. Jozefschool,1586::SB3,,1790,733,1,0,243,76,157,41,38,3,62,2,0,0,6,7,2,93,2,0,1
,Oost Gelre,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Den Diek,1586::SB4,,1940,532,0,0,144,69,60,41,58,10,40,4,0,0,11,1,1,92,1,0,0
,Oost Gelre,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau De Schoppe,1586::SB5,,1843,573,0,2,109,82,60,48,88,3,62,4,0,1,8,3,0,104,1,0,0
,Oost Gelre,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Lok.sportcompl.De Bult,1586::SB6,,813,299,0,0,177,11,47,9,5,1,10,0,1,0,1,0,1,33,1,2,0
,Oost Gelre,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Dorpshuis 't Kempken,1586::SB7,,971,326,0,0,179,20,39,8,21,3,16,6,0,0,6,4,1,23,0,0,0
,Oost Gelre,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Parochiehuis,1586::SB8,,1394,500,0,1,273,32,59,27,25,3,20,2,1,0,2,3,0,52,1,0,0
,Oost Gelre,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Bernard Vos Clubhuus,1586::SB9,,1225,470,1,2,234,35,51,23,22,10,34,0,0,0,2,2,1,53,2,0,1
,Oost Gelre,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Zorgcentrum ""De Molenberg""",1586::SB10,,1975,735,0,2,327,75,105,28,32,2,63,1,0,0,16,2,0,81,3,0,0
,Oost Gelre,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Cultureel centrum ""De Bron""",1586::SB11,,1913,620,0,0,206,92,79,33,58,1,53,3,1,0,15,3,2,71,1,0,2
,Oost Gelre,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Willibrordusschool,1586::SB12,,1854,462,0,1,203,61,47,17,48,2,33,0,1,0,7,6,1,35,1,0,0
,Oost Gelre,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau O.B.S. 't Palet,1586::SB13,,1596,432,0,4,136,75,37,26,42,4,35,1,0,2,19,2,1,50,1,0,1
,Oost Gelre,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau St. Theresiaschool,1586::SB14,,821,210,0,0,131,9,23,3,7,4,5,2,0,0,3,1,0,22,0,0,0
,Oost Gelre,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau RK Ludgerusschool,1586::SB15,,303,182,0,0,132,5,11,5,6,3,2,0,0,0,3,0,0,15,0,0,0
