contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,CDA - Europese Volkspartij,P.v.d.A./Europese Sociaaldemocraten,VVD - Europese Liberaal-Democraten,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Democraten 66 (D66),Newropeans,Europa Voordelig! & Duurzaam,Solidara,Partij voor de Dieren,EUROPESE KLOKKENLUIDERS PARTIJ (EKP),De Groenen,PVV (Partij voor de Vrijheid),Liberaal Democratische Partij,Partij voor Europese Politiek (PEP),Libertas
,Best,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Gemeentehuis,0753::SB1,,1447,597,3,0,217,54,98,22,26,13,46,2,0,2,12,1,0,100,4,0,0
,Best,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau St. Bernardusschool,0753::SB2,,1518,629,2,1,215,53,97,41,37,8,65,4,0,0,16,3,3,82,0,2,3
,Best,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Bestwijzer (in Ontmoetingsruimte),0753::SB3,,1343,354,0,0,107,46,31,22,23,15,33,2,1,0,6,2,0,64,0,0,2
,Best,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Bernardusschool, locatie Zwijsenstr",0753::SB4,,1348,362,3,3,104,49,32,25,42,7,26,0,1,0,11,3,0,57,2,0,3
,Best,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Buurthuis de Voeg,0753::SB5,,1257,494,0,0,109,39,62,51,29,15,79,2,1,0,11,3,4,84,3,0,2
,Best,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Dependance De Zevensprong,0753::SB6,,1345,437,2,1,86,48,47,32,54,15,56,0,0,0,13,4,0,79,0,0,3
,Best,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Muziek- en Dansinstituut Best-Oirsc,0753::SB7,,1293,438,0,1,152,40,48,29,20,5,53,2,0,1,20,1,1,62,3,1,0
,Best,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Wilhelminaschool,0753::SB8,,1162,346,0,0,61,44,34,41,31,22,34,4,0,2,11,6,0,54,0,1,1
,Best,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau De Heydonck-school,0753::SB9,,1106,286,0,0,58,44,22,22,21,13,33,0,0,1,13,2,0,55,2,0,0
,Best,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Centrum ""De Wig""",0753::SB10,,1486,446,1,5,83,56,77,16,31,15,40,3,0,0,13,0,0,110,1,0,1
,Best,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Buurthuis ""Kadans""",0753::SB11,,1426,412,0,0,64,44,59,18,43,13,43,5,2,0,24,2,1,91,1,1,1
,Best,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Protestantse Kerk,0753::SB12,,1428,418,0,1,100,39,39,32,46,20,50,1,0,0,11,5,1,70,2,0,2
,Best,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau St Antoniusschool,0753::SB13,,1406,562,1,1,120,63,107,39,31,17,80,5,0,1,9,3,0,83,0,0,4
,Best,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau St Antoniusschool,0753::SB14,,2084,512,3,2,111,38,128,24,23,19,78,4,1,0,6,3,0,77,0,0,0
,Best,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Nutsschool De Klimboom,0753::SB15,,1796,654,1,0,123,72,137,30,39,23,106,7,0,0,15,2,0,100,0,0,0
