contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,CDA - Europese Volkspartij,P.v.d.A./Europese Sociaaldemocraten,VVD - Europese Liberaal-Democraten,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Democraten 66 (D66),Newropeans,Europa Voordelig! & Duurzaam,Solidara,Partij voor de Dieren,EUROPESE KLOKKENLUIDERS PARTIJ (EKP),De Groenen,PVV (Partij voor de Vrijheid),Liberaal Democratische Partij,Partij voor Europese Politiek (PEP),Libertas
,Haarlemmermeer,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Raadhuis,0394::SB1,,1095,507,2,1,118,43,89,30,20,8,57,2,0,5,18,2,1,110,1,0,3
,Haarlemmermeer,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Wijkcentrum ""De Silo""",0394::SB2,,1923,688,1,4,69,98,80,57,65,30,76,4,0,5,38,5,0,160,0,0,1
,Haarlemmermeer,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau ""Kruiskerk""",0394::SB3,,1930,667,0,7,100,74,95,59,37,30,73,3,2,1,33,2,0,149,3,1,5
,Haarlemmermeer,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Verz.huis ""Eijkenhove""",0394::SB4,,1808,700,1,0,108,65,129,35,40,38,86,2,3,7,32,11,1,140,1,2,0
,Haarlemmermeer,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Verz.huis ""de Meerstede""",0394::SB5,,1168,446,1,0,112,34,62,21,19,18,41,2,1,2,20,0,1,112,1,0,0
,Haarlemmermeer,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Huurders Haarl'meer,0394::SB6,,1324,514,0,0,82,58,78,41,27,23,47,1,0,0,29,4,0,120,0,1,3
,Haarlemmermeer,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Verz.huis ""Horizon""",0394::SB7,,784,411,3,1,121,37,68,19,14,43,31,5,0,0,11,3,0,58,1,0,0
,Haarlemmermeer,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau School ""de Flamingo""",0394::SB8,,1170,533,4,0,56,67,77,52,39,16,83,1,0,2,25,3,0,108,3,0,1
,Haarlemmermeer,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Wijkcentrum ""de Boerderij""",0394::SB9,,1431,578,1,0,83,72,88,58,42,24,50,1,0,4,24,4,2,122,0,0,4
,Haarlemmermeer,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau ""1e Montessorischool""",0394::SB10,,1356,603,1,3,84,63,88,77,45,16,74,9,0,1,24,6,1,111,1,0,3
,Haarlemmermeer,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Verpl.kliniek ""Bornholm""",0394::SB11,,1866,757,3,1,88,75,144,59,25,28,115,4,0,4,39,3,2,166,2,0,3
,Haarlemmermeer,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau School ""Vesterhavet""",0394::SB12,,1499,554,1,3,45,74,84,46,51,18,84,3,0,3,40,4,0,98,0,0,4
,Haarlemmermeer,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Wijkcentrum ""'t Kattegat""",0394::SB13,,1643,562,1,1,79,62,78,43,57,31,55,6,0,1,39,6,1,100,2,0,2
,Haarlemmermeer,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau ""IJwegschool""",0394::SB14,,1509,635,2,1,62,62,111,76,33,39,85,2,0,6,26,1,0,124,0,0,8
,Haarlemmermeer,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Kerkcentrum ""de Ark""",0394::SB15,,1615,511,2,1,54,79,30,51,45,13,44,4,2,1,30,5,1,149,1,0,2
,Haarlemmermeer,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Soc.cult. ""de Boskern""",0394::SB16,,1563,471,0,3,47,48,73,49,42,16,56,3,0,6,31,4,0,96,0,0,0
,Haarlemmermeer,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau School ""de Bosbouwers""",0394::SB17,,1703,525,2,1,63,67,51,40,51,26,31,4,0,4,24,0,2,153,4,0,5
,Haarlemmermeer,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau ""Leri Crystal""",0394::SB18,,1782,610,1,1,68,65,101,46,43,25,85,8,0,1,28,2,1,128,5,2,2
,Haarlemmermeer,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau School ""De Tovercirkel""",0394::SB19,,1581,543,5,1,55,74,74,55,39,29,54,2,0,2,40,1,1,112,0,0,5
,Haarlemmermeer,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Soc.cult. ""de Veste""",0394::SB20,,2196,805,1,0,100,84,168,79,47,23,110,5,0,13,18,6,0,141,2,0,9
,Haarlemmermeer,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Herbert Vissers College,0394::SB21,,1287,474,1,2,102,41,81,23,28,21,56,1,0,0,20,0,1,99,0,0,1
,Haarlemmermeer,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau ""Joh. Weststeijnschool""",0394::SB22,,1355,526,1,1,107,32,88,38,23,47,40,3,0,3,19,2,0,123,0,0,1
