contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,Trots op Nederland (TROTS),"Blanco (Zeven, A.J.L.B.)",Partij van de Eenheid,DE FEESTPARTIJ (DFP),uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
's-Hertogenbosch,Landerd,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal De Eeght (woensdag 1),1685::SB1,5374 HT,992,570,0,2,0,0,1,508,63,0,0,0,0,0,572,204,63,51,92,18,54,16,2,7,3,0,0,14,0,16,1,13,0,0,0,3,1,7,0,0,0,2,3,0,0,0,,
's-Hertogenbosch,Landerd,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis 'De Phoenix',1685::SB2,5374 BG,2016,1561,2,1,0,0,3,1396,165,0,0,0,0,0,1564,538,182,152,235,27,130,38,8,28,16,1,0,77,1,45,3,35,0,2,3,3,2,27,0,1,0,0,3,1,0,3,,
's-Hertogenbosch,Landerd,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau DAW,1685::SB3,5374 HV,1767,967,0,0,0,0,2,854,111,0,0,0,0,0,967,329,117,119,123,17,83,26,2,10,11,1,0,46,2,36,1,14,0,2,0,3,2,13,3,0,1,0,4,1,0,1,,
's-Hertogenbosch,Landerd,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis 'Het Wapen van Reek',1685::SB4,5375 AK,1015,712,1,0,0,0,5,639,69,0,0,0,0,0,713,199,114,54,79,27,63,26,6,20,6,0,2,43,1,22,0,13,0,4,0,1,4,22,2,0,0,1,1,2,0,0,,
's-Hertogenbosch,Landerd,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis 'De Garf',1685::SB5,5411 EA,2101,1521,1,0,0,0,6,1329,187,0,0,0,0,0,1522,465,183,202,206,51,135,54,5,41,16,1,2,52,0,40,4,28,0,0,2,8,3,18,1,1,0,0,0,0,0,3,,
's-Hertogenbosch,Landerd,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal De Hekel (woensdag 1),1685::SB6,5411 AC,808,533,2,0,0,0,3,481,51,0,0,0,0,0,535,179,46,62,87,17,49,20,5,7,5,4,1,18,0,7,2,10,0,1,0,2,1,5,1,0,0,0,1,1,0,2,,
's-Hertogenbosch,Landerd,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Café 't Oventje,1685::SB7,5411 NV,1633,815,2,0,0,0,0,721,96,0,0,0,0,0,817,291,77,107,88,22,53,22,6,24,6,0,0,28,1,16,2,21,0,0,0,3,2,40,1,0,0,0,2,2,0,1,,
's-Hertogenbosch,Landerd,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal De Eeght (woensdag 2),1685::SB8,5374 HT,1021,571,2,2,0,0,5,506,64,0,0,0,0,0,575,196,57,60,94,16,52,17,4,12,3,0,0,16,0,18,2,8,0,3,1,0,0,10,0,0,0,0,1,1,0,0,,
's-Hertogenbosch,Landerd,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal Reek,1685::SB9,5375 AE,348,245,0,0,0,0,0,224,21,0,0,0,0,0,245,82,28,27,35,6,13,11,2,6,2,0,0,14,1,4,0,5,0,0,0,1,1,6,0,0,0,0,0,1,0,0,,
's-Hertogenbosch,Landerd,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal De Hekel (woensdag 2),1685::SB10,5411 AC,787,539,1,0,0,0,0,478,62,0,0,0,0,0,540,173,56,63,76,16,62,13,3,9,9,0,1,26,1,12,0,9,0,1,0,0,0,5,0,0,0,0,4,0,0,0,,
's-Hertogenbosch,Landerd,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Dorpshuis ""De Phoenix"", reserve stembureau",1685::SB11,5374 BG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
's-Hertogenbosch,Landerd,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau DAW, reserve stembureau",1685::SB12,5374 HV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
's-Hertogenbosch,Landerd,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau 10 tot en met 16 maart gemeentehuis,1685::SB13,5411 EA,0,1034,1,1,0,0,,,,,0,0,,,1036,258,77,287,74,12,182,63,14,25,24,4,0,0,0,5,2,1,0,0,0,0,1,3,1,1,0,0,0,0,0,0,0,0
's-Hertogenbosch,Landerd,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal De Eeght (maandag 1),1685::SB14,5374 HT,0,286,0,0,0,0,0,261,25,0,0,0,0,0,286,77,30,40,25,6,61,21,3,7,3,0,0,2,0,5,0,0,0,1,0,0,0,3,0,1,0,1,0,0,0,0,,
's-Hertogenbosch,Landerd,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis 'Het Wapen van Reek' (maandag 1),1685::SB15,5375 AK,0,80,0,0,0,0,0,72,8,0,0,0,0,0,80,11,10,22,5,2,17,4,0,4,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
's-Hertogenbosch,Landerd,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis 'De Garf' (maandag 1),1685::SB16,5411 EA,0,260,2,0,0,0,0,240,22,0,0,0,0,0,262,60,18,66,32,5,35,11,6,10,2,0,0,4,0,2,0,5,0,0,0,2,0,0,0,1,0,0,0,0,0,1,,
's-Hertogenbosch,Landerd,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal De Eeght (dinsdag 2),1685::SB17,5374 HT,0,383,0,0,0,0,2,335,46,0,0,0,0,0,383,113,50,47,26,8,74,24,4,8,3,0,0,9,1,4,0,3,0,0,0,1,2,6,0,0,0,0,0,0,0,0,,
's-Hertogenbosch,Landerd,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis 'Het Wapen van Reek' (dinsdag 2),1685::SB18,5375 AK,0,92,1,0,0,0,0,83,9,0,1,0,1,0,92,26,7,10,8,2,14,9,0,7,0,0,0,2,0,2,0,0,0,1,0,0,0,1,1,0,0,0,2,0,0,0,,
's-Hertogenbosch,Landerd,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis 'De Garf' (dinsdag 2),1685::SB19,5411 EA,0,270,1,2,0,0,0,245,28,0,0,0,0,0,273,68,33,60,36,6,33,9,2,4,8,0,0,2,0,2,0,3,0,2,0,0,0,1,0,0,0,1,0,0,0,0,,
's-Hertogenbosch,Landerd,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau 17 maart gemeentehuis,1685::SB20,5411 EA,0,38,0,0,0,0,,,,,0,0,,,38,13,3,6,1,0,10,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
