contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,Trots op Nederland (TROTS),Vrij en Sociaal Nederland,De Groenen,Partij voor de Republiek,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Leeuwarden,Súdwest-Fryslân,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Veemarkthal,1900::SB1,8601 GD,1068,889,6,2,0,2,4,834,61,0,0,2,0,0,899,196,103,60,151,47,32,55,12,36,5,3,1,107,3,23,3,29,1,1,1,2,9,7,0,0,0,1,1,0,0,0,,
Leeuwarden,Súdwest-Fryslân,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Doarpshûs It Nije Formidden,1900::SB2,8633 JA,684,502,0,1,0,1,0,463,41,0,0,1,0,0,504,111,50,75,93,27,19,25,16,22,3,4,0,22,1,12,1,9,0,0,1,0,1,9,0,0,0,0,1,0,0,0,,
Leeuwarden,Súdwest-Fryslân,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau ROC Friese Poort,1900::SB3,8602 JX,1072,598,0,2,0,0,0,542,58,0,0,0,0,0,600,138,37,83,105,25,30,48,20,18,3,9,1,46,0,14,0,10,0,1,0,1,0,8,0,1,0,0,0,0,0,0,,
Leeuwarden,Súdwest-Fryslân,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Ut Wykje,1900::SB4,8607 BG,1185,614,1,3,0,0,0,554,64,0,0,0,0,0,618,93,154,34,64,16,40,41,10,16,5,0,2,103,1,9,5,5,1,0,0,2,4,3,0,1,0,0,5,0,0,0,,
Leeuwarden,Súdwest-Fryslân,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Eekmolen,1900::SB5,8606 EJ,1073,654,0,2,0,0,1,612,43,0,0,0,0,0,656,98,127,50,72,32,53,52,11,29,5,0,1,83,0,13,1,14,0,1,1,2,1,4,0,1,0,0,3,0,0,0,,
Leeuwarden,Súdwest-Fryslân,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Kerkgebouw De Bron,1900::SB6,8604 BH,1434,1043,2,0,0,0,4,955,86,0,0,0,0,0,1045,240,87,122,189,45,48,74,56,34,6,3,1,66,2,24,5,19,0,0,2,4,3,6,1,0,1,5,0,0,0,0,,
Leeuwarden,Súdwest-Fryslân,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau PKN Oosterkerk (ingang ""De Schutse"")",1900::SB7,8603 CJ,1293,824,1,1,0,0,1,761,64,0,0,0,0,0,826,150,67,87,145,48,57,59,36,40,7,0,0,56,2,17,4,23,0,3,0,0,3,9,1,1,3,1,4,0,1,0,,
Leeuwarden,Súdwest-Fryslân,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal vm Sperkhemschool,1900::SB8,8606 CC,1172,552,3,0,0,0,0,521,34,0,0,0,0,0,555,85,86,40,53,28,47,47,7,28,3,3,3,74,1,13,3,8,0,3,0,1,3,14,0,0,0,0,2,0,0,0,,
Leeuwarden,Súdwest-Fryslân,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Nieuw-Apostolische Kerk,1900::SB9,8604 BH,1268,658,1,1,0,1,1,606,54,0,0,1,0,0,661,125,54,66,99,40,56,32,28,39,2,1,6,63,1,17,5,14,1,1,1,0,1,6,0,0,0,0,0,0,0,0,,
Leeuwarden,Súdwest-Fryslân,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal It Rak,1900::SB10,8605 CR,914,476,1,0,0,1,2,435,39,0,1,0,0,0,476,115,38,43,96,27,18,31,15,18,3,2,0,33,0,9,1,17,0,0,2,2,1,2,1,0,0,0,2,0,0,0,,
Leeuwarden,Súdwest-Fryslân,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Brede School Duinterpen I  (sporthal),1900::SB11,8607 GM,1119,826,0,0,0,2,0,764,64,0,0,2,0,0,828,206,81,91,109,33,54,60,27,21,5,4,0,85,3,10,6,17,0,2,1,1,3,3,0,0,1,1,2,0,0,0,,
Leeuwarden,Súdwest-Fryslân,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Schuttersheuvel Bureau I,1900::SB12,8602 TM,1019,773,1,2,0,0,0,706,70,0,0,0,0,0,776,131,101,72,97,34,50,47,17,27,3,4,3,129,2,17,3,11,2,4,0,1,3,8,1,1,0,3,2,0,0,0,,
Leeuwarden,Súdwest-Fryslân,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wijkgebouw De Spil,1900::SB13,8608 WD,1382,985,3,1,0,0,1,918,70,0,0,0,0,0,989,108,131,81,113,60,92,102,49,32,14,5,1,124,8,26,10,9,7,0,0,2,1,7,0,0,0,0,3,0,0,0,,
Leeuwarden,Súdwest-Fryslân,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Wijkgebouw ""De Watertoren""",1900::SB14,8608 CX,1986,951,0,0,0,0,7,862,82,0,0,0,0,0,951,122,173,51,90,36,118,62,21,38,6,1,2,156,3,23,5,11,0,3,0,3,2,13,1,3,4,2,1,0,0,1,,
Leeuwarden,Súdwest-Fryslân,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau 't Convenant,1900::SB15,8602 XW,1074,573,0,0,0,2,0,528,47,0,0,2,0,0,575,78,82,42,74,30,51,60,18,24,2,6,3,66,2,6,7,8,0,0,1,0,1,7,1,0,4,0,0,0,0,0,,
Leeuwarden,Súdwest-Fryslân,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Schuttersheuvel Bureau II,1900::SB16,8602 TM,1300,635,1,0,0,0,1,575,60,0,0,0,0,0,636,96,85,55,84,31,51,42,24,23,8,4,4,76,5,13,6,12,1,5,0,0,4,1,0,0,0,2,3,0,0,0,,
Leeuwarden,Súdwest-Fryslân,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Brede School Duinterpen II (sporthal),1900::SB17,8607 GM,1229,855,1,1,2,0,3,787,69,0,0,2,0,0,859,189,100,86,130,39,40,67,26,16,8,4,1,86,1,20,5,10,0,2,1,5,7,9,0,0,0,2,1,0,0,0,,
Leeuwarden,Súdwest-Fryslân,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Café Restaurant ""De Kajuit""",1900::SB18,8605 CP,1470,997,2,1,0,0,2,913,85,0,0,0,0,0,1000,300,69,104,192,27,30,68,34,27,1,1,3,71,3,25,3,23,0,0,0,5,2,6,0,1,0,0,2,0,0,0,,
Leeuwarden,Súdwest-Fryslân,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Vergaderzaal achter het Witte Kerkje,1900::SB19,8601 GP,672,413,0,0,0,0,3,385,25,0,0,0,0,0,413,101,22,37,81,19,26,37,18,18,4,2,2,23,0,7,1,8,0,1,1,1,3,0,0,0,0,0,1,0,0,0,,
Leeuwarden,Súdwest-Fryslân,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Zwetser,1900::SB20,8603 BP,1340,1128,1,0,0,0,4,1027,98,0,0,0,0,0,1129,205,95,125,205,47,84,112,32,40,16,3,3,76,0,32,9,22,0,1,2,2,7,4,0,0,0,2,4,0,0,0,,
Leeuwarden,Súdwest-Fryslân,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau It Roefke,1900::SB21,8605 AV,1102,545,1,0,0,0,1,506,39,0,0,0,0,0,546,93,82,47,61,15,48,59,17,21,4,0,3,49,1,16,1,12,0,7,0,2,1,1,0,0,0,3,1,0,0,1,,
Leeuwarden,Súdwest-Fryslân,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Museum en Werkplaats Houtstad-IJlst,1900::SB22,8651 NE,1126,855,0,1,2,0,5,756,93,0,2,0,0,0,854,145,80,117,129,31,40,96,37,27,8,12,1,69,1,21,6,12,1,1,0,1,4,13,0,0,1,1,1,0,0,0,,
Leeuwarden,Súdwest-Fryslân,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Eehof,1900::SB23,8651 EH,1266,842,2,0,0,0,2,741,101,0,0,0,0,0,844,135,47,148,156,38,42,78,32,36,6,7,0,60,0,19,1,22,0,0,0,1,0,9,1,0,0,2,2,0,0,0,,
Leeuwarden,Súdwest-Fryslân,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau m.f.c. De Driuwpolle,1900::SB24,8551 NW,1329,1058,0,2,0,0,8,944,108,0,0,0,0,0,1060,255,102,200,112,28,47,44,36,35,5,8,2,84,0,16,4,23,0,1,0,2,2,51,1,0,0,0,0,0,0,0,,
Leeuwarden,Súdwest-Fryslân,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau It Heechhûs,1900::SB25,8621 CT,1788,1069,2,0,0,0,1,966,104,0,0,0,0,0,1071,241,99,203,162,32,41,50,26,36,10,1,0,80,4,29,4,11,0,2,0,1,1,33,0,0,1,0,2,0,0,0,,
Leeuwarden,Súdwest-Fryslân,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau m.f.c. De Mande,1900::SB26,8771 RS,830,636,3,2,0,0,0,574,67,0,0,0,0,0,641,135,53,161,50,18,25,38,16,14,5,0,0,44,1,17,3,5,0,0,0,3,2,44,0,0,0,1,1,0,0,0,,
Leeuwarden,Súdwest-Fryslân,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau m.f.c. It Joo,1900::SB27,8614 JK,612,488,0,0,0,0,0,444,44,0,0,0,0,0,488,77,34,116,48,15,25,27,28,17,3,0,0,40,3,12,1,4,0,2,0,0,1,32,0,0,0,2,1,0,0,0,,
Leeuwarden,Súdwest-Fryslân,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis Scharnegoutum Bureau I,1900::SB28,8629 RL,867,778,1,2,0,0,0,689,92,0,0,0,0,0,781,137,68,147,107,24,39,62,40,22,1,2,0,65,2,28,3,6,0,1,0,4,1,14,2,0,0,3,0,0,0,0,,
Leeuwarden,Súdwest-Fryslân,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau m.f.c. It Harspit,1900::SB29,8625 HE,1232,945,1,0,0,0,3,811,134,2,0,2,0,0,948,226,90,158,128,31,37,49,35,28,5,8,0,68,3,19,2,17,0,1,0,1,3,32,1,2,0,1,0,0,0,0,,
Leeuwarden,Súdwest-Fryslân,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis Oan it Far,1900::SB30,8622 XV,737,541,0,0,0,0,2,478,61,0,0,0,0,0,541,117,45,130,41,11,31,26,17,7,3,12,0,46,0,14,2,8,0,0,0,0,0,30,0,0,0,0,1,0,0,0,,
Leeuwarden,Súdwest-Fryslân,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Freonskip,1900::SB31,8615 LL,618,505,0,1,0,1,0,454,53,0,0,1,0,0,507,88,47,124,52,10,23,34,6,9,1,2,0,31,1,14,1,7,0,1,0,1,0,51,1,0,0,1,0,0,0,0,,
Leeuwarden,Súdwest-Fryslân,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis It Himsterhûs,1900::SB32,8618 NK,822,511,0,2,0,0,1,459,53,0,0,0,0,0,513,88,38,92,53,16,42,33,23,22,6,5,0,45,0,14,0,6,0,0,1,0,1,22,0,0,0,2,2,0,0,0,,
Leeuwarden,Súdwest-Fryslân,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis Ús Doarpshûs,1900::SB33,8611 JP,219,190,0,0,0,0,4,170,16,0,0,0,0,0,190,35,15,31,30,11,4,11,2,4,1,1,0,16,2,7,0,1,0,0,0,0,0,18,0,0,0,0,0,0,0,1,,
Leeuwarden,Súdwest-Fryslân,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Recreatiecentrum Mounewetter,1900::SB35,8748 DT,1388,792,0,1,0,0,1,694,98,0,0,0,0,0,793,153,120,149,68,21,37,50,17,21,10,6,0,71,0,22,1,8,0,0,0,0,3,31,1,1,0,1,0,0,1,0,,
Leeuwarden,Súdwest-Fryslân,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis De Nije Bân,1900::SB36,8749 GV,480,369,1,0,0,0,4,320,46,0,0,0,0,0,370,54,38,32,40,22,23,24,11,22,7,3,1,36,1,1,0,16,0,1,0,1,1,33,0,0,0,0,2,0,0,0,,
Leeuwarden,Súdwest-Fryslân,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal Arum,1900::SB37,8822 VM,816,595,1,0,0,0,0,529,67,0,0,0,0,0,596,125,92,84,62,13,25,33,24,18,5,6,1,52,1,13,5,12,0,1,0,0,0,21,0,0,0,0,2,0,0,0,,
Leeuwarden,Súdwest-Fryslân,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Piers' Stee,1900::SB38,8821 LC,448,334,1,0,0,0,1,311,23,0,0,0,0,0,335,44,39,23,42,20,33,41,6,26,3,3,0,18,0,13,0,2,0,2,0,0,3,13,0,1,0,0,2,0,0,0,,
Leeuwarden,Súdwest-Fryslân,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Het Anker,1900::SB39,8754 CX,1459,1183,1,1,0,0,21,1032,132,0,0,0,0,0,1185,237,165,136,125,24,106,94,42,31,9,1,2,113,0,32,7,19,0,3,0,1,2,30,0,2,0,0,2,0,0,0,,
Leeuwarden,Súdwest-Fryslân,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Van Doniakerk,1900::SB40,8754 CZ,1474,781,4,2,0,3,3,690,91,0,3,0,0,0,784,147,83,124,109,21,44,48,36,30,8,4,0,58,2,16,2,11,0,3,0,4,2,26,1,0,0,0,1,1,0,0,,
Leeuwarden,Súdwest-Fryslân,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis It Doniahûs,1900::SB41,8742 KR,408,309,1,1,0,0,2,277,32,0,0,0,0,0,311,61,22,52,26,14,20,21,7,12,3,2,0,30,2,16,0,1,0,0,0,0,0,20,0,0,0,0,0,0,0,0,,
Leeuwarden,Súdwest-Fryslân,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis De Fûke,1900::SB42,8757 JW,386,280,0,0,0,0,0,248,32,0,0,0,0,0,280,49,28,77,22,9,8,14,8,12,2,0,0,13,0,5,1,3,0,0,3,4,1,17,1,0,0,0,3,0,0,0,,
Leeuwarden,Súdwest-Fryslân,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis It Honk,1900::SB44,8759 LE,419,327,0,0,0,0,0,301,26,0,0,0,0,0,327,58,12,82,26,7,14,23,11,14,0,2,0,23,1,9,0,4,0,1,0,2,3,34,0,1,0,0,0,0,0,0,,
Leeuwarden,Súdwest-Fryslân,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Johannes de Doperkerk,1900::SB45,8763 MK,435,358,1,0,0,0,1,323,35,0,0,0,0,0,359,49,41,82,27,13,22,14,9,13,6,5,0,28,0,5,0,8,0,1,0,3,0,29,0,0,0,0,3,0,0,0,,
Leeuwarden,Súdwest-Fryslân,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis De Nije Haven,1900::SB46,8823 SP,266,199,1,0,0,0,0,191,9,0,0,0,0,0,200,34,12,51,11,4,12,13,12,2,1,1,0,15,0,4,0,6,0,0,0,0,0,20,0,0,0,0,1,0,0,0,,
Leeuwarden,Súdwest-Fryslân,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis De Utwyk,1900::SB47,8746 NH,609,415,2,0,0,0,2,365,50,0,0,0,0,0,417,64,36,102,39,10,22,10,19,7,4,8,0,32,1,11,3,7,0,1,0,2,2,33,0,0,0,1,1,0,0,0,,
Leeuwarden,Súdwest-Fryslân,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis It String,1900::SB48,8751 TH,171,133,0,0,0,0,1,118,14,0,0,0,0,0,133,18,22,11,16,4,13,8,3,9,3,0,0,12,0,7,0,2,0,0,0,0,3,2,0,0,0,0,0,0,0,0,,
Leeuwarden,Súdwest-Fryslân,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Oer de Toer Bureau I,1900::SB49,8711 CL,1304,569,1,3,0,0,4,509,60,0,0,0,0,0,573,103,60,83,59,22,27,30,27,21,1,1,0,59,1,10,6,10,0,2,0,3,3,34,0,0,0,2,5,0,0,0,,
Leeuwarden,Súdwest-Fryslân,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Kultuerhús Klameare,1900::SB50,8711 CL,1170,988,0,1,0,0,2,896,95,4,0,4,0,0,993,210,89,154,142,39,54,74,22,31,6,2,1,80,3,25,3,8,0,4,0,5,2,32,0,1,0,0,1,0,0,0,,
Leeuwarden,Súdwest-Fryslân,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis It Swaeigat,1900::SB51,8724 LH,266,222,0,0,0,0,0,196,26,0,0,0,0,0,222,30,10,66,21,4,7,10,3,3,0,4,0,17,0,10,0,6,0,0,0,0,0,31,0,0,0,0,0,0,0,0,,
Leeuwarden,Súdwest-Fryslân,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeenschapscentrum De Foeke,1900::SB52,8713 JN,657,487,2,0,0,0,5,429,55,0,0,0,0,0,489,93,76,58,30,12,38,70,11,13,1,1,0,30,0,24,1,4,0,0,0,0,1,20,0,0,0,2,1,1,0,0,,
Leeuwarden,Súdwest-Fryslân,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpscultuurhuis De Spylder,1900::SB53,8721 GM,617,455,1,1,0,0,1,420,36,0,0,0,0,0,457,62,38,72,60,21,34,33,25,35,0,1,0,21,3,8,0,5,0,2,0,0,1,32,1,0,1,0,0,0,0,0,,
Leeuwarden,Súdwest-Fryslân,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis De Klink Bureau I,1900::SB54,8723 CW,1168,563,0,1,0,0,2,507,55,0,0,0,0,0,564,82,71,110,64,19,31,30,14,14,7,0,0,50,0,11,7,9,0,3,0,2,5,32,0,0,0,0,1,0,0,1,,
Leeuwarden,Súdwest-Fryslân,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Doarpskeamer,1900::SB55,8722 HR,276,203,0,0,0,0,1,182,20,0,0,0,0,0,203,33,14,55,11,9,10,15,13,7,1,1,0,9,0,9,2,2,0,0,0,0,0,12,0,0,0,0,0,0,0,0,,
Leeuwarden,Súdwest-Fryslân,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Multifunctioneel Centrum De Kaap,1900::SB56,8715 JC,776,574,0,1,0,0,2,519,54,0,0,0,0,0,575,108,71,131,54,9,35,25,24,35,5,0,0,31,4,18,1,1,0,2,0,1,2,16,0,0,0,0,1,0,0,0,,
Leeuwarden,Súdwest-Fryslân,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Dorpshuis ""de Begine""",1900::SB57,8584 VC,463,354,0,0,0,0,4,320,30,0,0,0,0,0,354,57,23,52,42,33,21,14,17,27,1,0,0,20,1,19,0,3,0,0,0,0,1,23,0,0,0,0,0,0,0,0,,
Leeuwarden,Súdwest-Fryslân,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis De Klink Bureau II,1900::SB58,8723 CW,973,585,0,0,0,0,1,515,69,0,0,0,0,0,585,80,81,103,64,13,34,29,27,26,6,3,0,64,1,17,1,4,0,1,0,2,4,18,0,0,0,1,6,0,0,0,,
Leeuwarden,Súdwest-Fryslân,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Martinikerk Bureau I,1900::SB59,8701 HG,1323,673,0,2,0,0,2,623,50,0,0,0,0,0,675,85,71,80,117,23,47,56,24,36,8,3,0,79,3,10,4,10,0,1,0,1,4,6,1,1,0,1,2,0,0,0,,
Leeuwarden,Súdwest-Fryslân,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal De Middelzee Bureau I,1900::SB60,8701 LV,1415,755,0,0,0,0,2,697,56,0,0,0,0,0,755,170,89,95,101,20,65,73,23,13,4,5,3,51,1,12,0,11,0,2,1,3,1,5,0,1,0,1,5,0,0,0,,
