contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,Trots op Nederland (TROTS),U-Buntu Connected Front,DE FEESTPARTIJ (DFP),Vrij en Sociaal Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Groningen,Eemsdelta,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis Delfzijl,1979::SB1,9934 EA,1965,1128,1,2,0,0,2,1020,109,0,0,0,0,0,1131,216,181,111,152,43,102,76,40,27,6,2,15,95,3,15,9,11,2,0,1,1,4,7,1,2,3,0,2,0,0,1,,
Groningen,Eemsdelta,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal De Ringen,1979::SB2,9934 EK,1475,834,0,0,0,0,0,726,108,0,0,0,0,0,834,186,115,52,100,22,88,86,46,20,8,6,2,59,1,11,7,9,1,2,0,0,3,6,0,0,1,0,2,0,0,1,,
Groningen,Eemsdelta,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau gymlokaal 't Rek,1979::SB3,9934 LN,839,717,2,1,0,0,0,652,68,0,0,0,0,0,720,165,102,71,96,10,62,60,56,11,5,2,4,36,0,16,1,3,0,0,0,1,1,11,0,0,0,0,3,0,1,0,,
Groningen,Eemsdelta,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis Aeolus,1979::SB4,9936 CS,1323,771,1,1,0,2,1,698,76,0,0,2,0,0,775,101,186,39,94,21,103,40,39,14,16,1,4,62,5,11,5,8,0,1,0,0,2,12,0,0,4,0,2,0,1,0,,
Groningen,Eemsdelta,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpsherberg Lanting,1979::SB5,9937 PB,493,334,1,0,0,0,0,300,35,0,0,0,0,0,335,61,39,32,30,20,31,36,11,18,2,3,0,17,2,8,0,0,0,2,0,0,2,14,0,2,1,0,3,0,0,0,,
Groningen,Eemsdelta,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gebouw Chr. Geref. Kerk,1979::SB6,9931 CE,1436,743,1,0,0,0,3,658,83,0,0,0,0,0,744,92,115,53,55,21,68,67,49,14,11,8,89,61,1,7,1,6,3,3,0,0,2,7,0,0,2,1,7,0,0,0,,
Groningen,Eemsdelta,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Brede School Tuikwerd,1979::SB7,9932 BR,1886,931,4,1,0,0,1,827,108,0,0,0,0,0,936,127,148,68,111,28,143,73,50,22,7,6,12,86,4,19,2,6,0,2,1,1,0,6,0,0,0,1,4,0,4,0,,
Groningen,Eemsdelta,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Nieuw-Apostolische kerk,1979::SB8,9932 GA,1311,591,2,1,0,0,1,540,53,0,0,0,0,0,594,117,76,62,86,16,72,43,39,8,9,4,3,29,3,6,1,6,0,1,0,2,3,1,1,0,1,0,0,0,2,0,,
Groningen,Eemsdelta,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Brede School Noord,1979::SB9,9933 KH,2657,1226,4,1,0,0,1,1102,132,0,0,4,0,0,1235,161,179,82,121,46,202,118,56,32,16,6,69,80,9,7,2,9,4,1,1,1,2,9,0,1,1,2,7,1,0,1,,
Groningen,Eemsdelta,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau sporthal De Vennen,1979::SB10,9946 PM,795,520,1,1,0,0,0,451,71,0,0,0,0,0,522,72,123,24,35,9,95,45,8,18,11,2,0,41,2,10,2,4,0,3,0,0,0,12,0,0,0,1,2,0,1,0,,
Groningen,Eemsdelta,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau gymzaal Termunterzijl,1979::SB11,9948 PA,687,474,0,1,0,0,4,410,61,0,0,0,0,0,475,80,111,17,21,14,69,55,8,22,8,4,1,26,1,10,1,2,0,0,0,0,4,17,0,0,2,0,1,0,0,0,,
Groningen,Eemsdelta,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Ons Centrum,1979::SB12,9945 SG,1406,1018,1,3,0,0,5,900,119,0,0,2,0,0,1024,165,152,133,99,37,115,80,54,24,5,7,0,57,3,19,4,9,0,0,0,2,4,42,3,1,0,0,0,0,3,0,,
Groningen,Eemsdelta,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Verenigingsgebouw Irene,1979::SB13,9906 PB,515,379,1,0,0,0,0,348,33,0,0,0,0,0,381,57,44,79,30,6,49,24,12,20,4,0,0,23,3,6,1,6,0,0,0,1,0,11,0,0,0,1,2,0,0,0,,
Groningen,Eemsdelta,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Voormalig OBS Fiepko Coolman,1979::SB14,9909 EB,1067,761,4,1,0,0,4,685,77,0,0,0,0,0,766,109,111,123,48,16,113,52,52,21,5,10,0,41,0,15,2,6,0,0,1,0,3,26,0,3,2,0,1,0,1,0,,
Groningen,Eemsdelta,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis De Heekt,1979::SB15,9905 PD,944,685,3,0,0,0,0,602,86,0,0,0,0,0,688,130,55,77,87,28,77,61,31,24,7,2,0,46,1,15,1,5,0,0,0,1,3,31,0,0,0,1,0,0,2,0,,
Groningen,Eemsdelta,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis Vinkenhorst,1979::SB16,9908 PD,422,291,1,0,0,0,0,266,26,0,0,0,0,0,292,35,31,41,20,16,38,18,25,8,5,0,0,23,0,5,0,5,0,0,0,0,2,16,1,0,0,0,2,0,0,0,,
Groningen,Eemsdelta,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Multifunctioneel ontmoetingscentrum Kabzeël,1979::SB21,9901 AP,1448,562,0,1,0,0,1,518,44,0,0,0,0,0,563,91,89,44,75,17,63,36,26,16,4,2,5,48,4,10,5,14,0,1,0,0,2,6,0,0,0,0,3,0,1,0,,
Groningen,Eemsdelta,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Odd Fellows,1979::SB22,9901 ED,1618,373,2,1,0,0,0,346,30,0,0,0,0,0,376,62,55,39,54,10,51,34,12,16,4,0,0,26,0,1,0,2,0,1,0,0,3,0,0,1,0,1,0,1,0,0,,
Groningen,Eemsdelta,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Buurtgebouw Westerdraai,1979::SB23,9903 BD,1575,927,0,0,0,0,2,831,94,0,0,0,0,0,927,212,97,106,145,14,110,67,39,24,5,2,6,47,3,21,1,9,0,1,1,0,2,14,0,0,0,0,0,0,1,0,,
Groningen,Eemsdelta,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Nicolaïkerk,1979::SB24,9901 AJ,1056,1243,3,1,0,0,2,1139,107,0,0,1,0,0,1248,215,142,164,150,65,155,110,51,47,5,1,7,66,1,18,2,10,0,3,0,1,7,13,4,0,0,0,1,2,3,0,,
Groningen,Eemsdelta,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Noorderpoort,1979::SB25,9902 RC,1705,689,2,0,0,0,3,619,69,0,0,0,0,0,691,80,112,55,67,22,118,67,29,13,8,7,31,46,2,7,1,8,2,2,0,2,1,7,0,0,0,0,1,0,1,0,,
Groningen,Eemsdelta,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau ASWA,1979::SB26,9902 KZ,1579,1390,2,1,0,2,1,1240,154,0,0,2,0,0,1395,119,267,77,116,51,301,118,41,38,11,3,43,135,1,23,2,6,2,0,0,2,1,26,0,2,1,1,1,0,1,1,,
Groningen,Eemsdelta,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis Loppersum,1979::SB31,9919 AH,1856,1277,3,3,0,0,2,1173,111,0,0,3,0,0,1286,174,110,164,157,59,192,83,110,46,5,12,0,72,2,15,6,9,0,3,1,2,5,42,1,0,0,3,2,0,2,0,,
Groningen,Eemsdelta,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis Weersterheem,1979::SB32,9918 PR,887,562,1,1,0,0,1,503,61,0,0,0,0,0,565,76,50,80,59,29,59,52,31,29,3,16,0,28,0,6,3,11,0,1,0,2,4,20,0,1,0,0,1,0,1,0,,
Groningen,Eemsdelta,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Hippolytushal,1979::SB33,9991 CC,2034,1209,0,1,0,1,2,1098,111,0,0,1,0,0,1211,145,91,152,121,55,154,96,119,39,12,43,1,68,2,25,4,10,0,2,0,0,1,60,0,3,0,1,2,0,3,0,,
Groningen,Eemsdelta,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Hervormd Centrum,1979::SB34,9921 PL,738,567,0,0,0,0,2,531,34,0,0,0,0,0,567,66,46,101,57,30,50,52,46,29,4,8,1,28,2,4,1,10,0,1,0,0,1,26,1,0,0,0,3,0,0,0,,
Groningen,Eemsdelta,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Ons Dorpshuis Westeremden,1979::SB35,9922 PJ,504,323,2,0,0,0,0,296,29,0,0,0,0,0,325,32,18,37,36,29,33,31,33,24,4,3,0,20,2,5,0,3,0,0,0,0,1,11,0,0,0,0,0,0,1,0,,
Groningen,Eemsdelta,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis 't Zandt,1979::SB36,9915 PC,722,470,2,0,0,0,1,415,56,0,0,0,0,0,472,56,77,70,37,4,49,53,20,17,7,4,0,29,0,7,0,6,0,1,0,1,3,27,0,0,0,0,2,0,0,0,,
Groningen,Eemsdelta,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis Eenum,1979::SB37,9913 TD,892,468,1,0,0,0,3,416,50,0,0,0,0,0,469,67,43,55,54,34,48,43,29,23,4,2,0,12,0,6,1,6,0,3,1,0,2,31,2,0,0,0,2,0,0,0,,
Groningen,Eemsdelta,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Paasweide,1979::SB38,9901 EZ,93,44,0,0,0,0,0,44,0,0,0,0,0,0,44,5,8,5,4,0,6,8,3,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Groningen,Eemsdelta,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Damsterheerd,1979::SB39,9901 CC,115,27,0,0,0,0,0,24,3,0,0,0,0,0,27,5,3,3,4,0,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,
Groningen,Eemsdelta,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau BetingeStaete,1979::SB40,9933 KJ,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Groningen,Eemsdelta,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Verpleeghuis Vliethoven,1979::SB41,9932 AA,122,21,0,0,0,0,0,20,1,0,0,0,0,0,21,1,2,1,0,1,3,4,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Groningen,Eemsdelta,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Zonnehuis Wiemersheerd,1979::SB42,9919 HJ,66,7,0,0,0,0,0,7,0,0,0,0,0,0,7,0,2,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Groningen,Eemsdelta,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Noorderzorg Van Julsingha,1979::SB43,9934 EH,192,29,0,0,0,0,1,21,7,0,0,0,0,0,29,7,3,0,3,1,3,5,0,0,0,0,1,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Groningen,Eemsdelta,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Kabzeel maandag 15-03-2021,1979::SB44,9901 AP,0,357,1,0,0,0,0,322,36,0,0,0,0,0,358,32,55,62,32,3,49,68,28,11,2,0,0,4,0,8,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,,
