contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,Trots op Nederland (TROTS),U-Buntu Connected Front,"Blanco (Zeven, A.J.L.B.)",Partij van de Eenheid,Wij zijn Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Zwolle,Oldenzaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stadhuis,0173::SB1,7571 CD,1130,1278,4,5,0,0,5,1177,105,0,0,0,0,0,1287,373,147,155,195,43,47,50,10,24,7,1,5,97,1,54,3,41,1,2,0,1,6,9,1,2,0,0,0,0,2,1,0,,
Zwolle,Oldenzaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Koninklijke Harmonie St. Joseph,0173::SB2,7573 GK,1471,702,2,1,0,4,1,647,53,0,4,0,0,0,701,171,94,105,128,22,50,35,4,21,3,0,1,29,1,10,1,14,0,3,0,0,1,3,1,2,0,0,1,0,2,0,0,,
Zwolle,Oldenzaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dienstencentrum de Walgaarden,0173::SB3,7571 GA,1292,665,0,1,0,3,1,609,59,0,0,3,0,0,669,128,100,75,98,19,70,28,4,14,7,0,14,59,0,13,3,11,4,1,1,2,4,10,0,0,0,0,0,0,0,0,0,,
Zwolle,Oldenzaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Voetbalvereniging Quick '20,0173::SB4,7572 AS,1335,955,3,2,0,0,3,872,85,0,0,0,0,0,960,254,121,125,151,48,52,39,6,20,5,0,1,65,0,32,4,16,0,0,0,0,2,8,3,1,0,0,0,0,2,0,0,,
Zwolle,Oldenzaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Ontmoetingscentrum Abdij,0173::SB5,7571 DJ,1570,564,2,0,0,0,3,534,29,0,0,0,0,0,566,153,59,77,88,26,42,30,2,17,5,0,5,29,0,10,1,11,0,0,0,0,2,3,0,0,0,0,2,1,1,0,0,,
Zwolle,Oldenzaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau School TCC, locatie Potskampstraat",0173::SB6,7573 CC,1416,898,0,0,0,1,3,801,95,0,0,1,0,0,899,356,58,127,153,24,24,35,11,7,7,0,0,28,2,21,1,27,0,0,0,2,1,12,1,1,0,0,0,0,0,0,0,,
Zwolle,Oldenzaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stationsrestauratie Oldenzaal,0173::SB7,7573 AV,1456,759,3,0,0,0,1,689,72,0,0,0,0,0,762,199,56,132,147,30,32,31,1,29,5,1,4,29,1,11,4,33,0,1,1,0,3,5,1,0,1,1,1,0,0,0,0,,
Zwolle,Oldenzaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau School Breedwijs Zuid-Berghuizen,0173::SB8,7574 TX,1467,955,2,4,0,2,2,876,85,0,0,2,0,0,963,170,143,138,101,38,74,39,8,32,16,0,65,66,1,20,1,19,2,1,0,1,4,13,0,0,0,0,3,0,0,0,0,,
Zwolle,Oldenzaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Tennisvereniging Zuid-Berghuizen,0173::SB9,7574 PG,1497,912,2,3,0,0,2,817,98,0,0,0,0,0,917,207,145,170,92,32,69,30,5,13,5,2,17,55,2,23,3,8,1,1,0,3,1,19,0,2,2,0,3,0,1,1,0,,
Zwolle,Oldenzaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wielervereniging OWC,0173::SB10,7576 PE,1433,742,2,0,0,0,2,670,72,0,0,0,0,0,744,214,69,103,115,27,35,29,5,24,4,2,4,44,2,28,2,11,0,2,0,0,3,15,2,0,0,0,1,0,1,0,0,,
Zwolle,Oldenzaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Basisschool de Wendakker,0173::SB11,7576 VR,1271,972,6,6,0,0,0,892,92,0,0,0,0,0,984,182,190,137,107,41,62,33,6,19,7,2,25,71,1,24,10,23,1,3,4,4,3,11,0,1,1,0,3,0,1,0,0,,
Zwolle,Oldenzaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Paviljoen Paal 12,0173::SB12,7576 AC,1342,854,0,0,0,6,2,756,102,0,0,6,0,0,860,151,121,122,105,28,78,59,10,19,8,7,39,64,1,12,2,11,0,4,2,1,2,4,0,0,0,2,2,0,0,0,0,,
Zwolle,Oldenzaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Hockeyclub Bully,0173::SB13,7576 WV,1311,885,3,1,0,2,3,807,81,0,0,2,0,0,891,246,128,122,127,15,42,34,6,15,2,0,20,63,4,21,3,16,3,0,1,1,0,12,2,0,0,0,1,0,0,0,1,,
Zwolle,Oldenzaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sportcafé De Kolk,0173::SB14,7577 EN,1603,961,0,2,0,0,1,933,29,0,0,0,0,0,963,255,110,133,162,35,50,39,5,34,6,2,2,58,1,22,3,13,0,3,0,2,8,12,1,0,1,0,3,0,1,0,0,,
Zwolle,Oldenzaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Voetbalvereniging De Esch,0173::SB15,7577 JA,1461,935,2,2,0,3,0,868,74,0,0,3,0,0,942,244,102,174,145,24,63,36,6,20,10,0,3,47,0,23,1,20,0,1,0,2,2,8,1,1,0,0,2,0,0,0,0,,
Zwolle,Oldenzaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wijkcentrum 't Blikpunt,0173::SB16,7577 JA,1211,835,0,2,0,1,1,768,67,0,1,0,0,0,836,248,97,109,156,30,43,35,4,20,4,1,5,27,2,21,5,17,0,2,0,2,3,4,0,0,0,0,0,0,0,0,0,,
Zwolle,Oldenzaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Basisschool de Bongerd,0173::SB17,7577 NR,1219,1032,0,0,0,2,0,948,86,0,0,2,0,0,1034,337,110,147,198,33,23,42,8,16,2,0,8,47,1,24,2,22,0,1,0,0,1,5,2,1,0,0,1,0,1,0,0,,
Zwolle,Oldenzaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal De Kolk,0173::SB18,7577 EN,1541,1168,2,0,0,2,1,1064,107,0,0,2,0,0,1172,314,126,187,169,38,67,49,7,26,7,1,0,73,0,34,8,27,0,2,0,1,2,24,0,1,1,0,4,0,0,0,0,,
Zwolle,Oldenzaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stadhuis,0173::SB19,7571 CD,0,536,0,1,0,0,2,484,51,0,0,0,0,0,537,100,56,154,70,17,37,54,6,8,2,0,6,7,1,7,0,7,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,,
Zwolle,Oldenzaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stadhuis,0173::SB20,7571 CD,0,638,1,0,0,0,2,575,62,0,0,0,0,0,639,134,74,163,77,18,36,31,11,20,5,2,1,32,0,11,3,13,1,1,0,2,0,1,0,0,0,0,0,0,0,0,2,,
Zwolle,Oldenzaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wijkcentrum 't Blikpunt,0173::SB21,7577 JA,0,344,0,0,0,0,1,321,22,0,0,0,0,0,344,95,27,97,48,5,17,23,5,12,3,0,0,4,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Zwolle,Oldenzaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wijkcentrum 't Blikpunt,0173::SB22,7577 JA,0,310,0,0,0,0,0,285,25,0,0,0,0,0,310,63,18,91,35,10,26,23,5,15,6,0,0,4,0,5,3,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,,
Zwolle,Oldenzaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau 1,0173::SB30,7571 CD,0,2634,3,4,25,0,,,,,0,23,,,2664,567,195,1066,207,54,139,218,37,34,48,4,7,12,0,22,1,16,0,1,0,0,0,0,0,3,0,1,0,0,0,0,2,0,0
Zwolle,Oldenzaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau 2,0173::SB31,7571 CD,0,91,0,0,0,0,,,,,0,0,,,91,21,1,42,9,3,3,5,0,2,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
