contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,U-Buntu Connected Front,"Blanco (Zeven, A.J.L.B.)",Modern Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Leiden,Teylingen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Julianakerk,1525::SB1,,1761,1147,0,2,0,4,1,1034,118,0,0,4,0,0,1153,347,107,124,199,59,63,31,27,39,17,6,9,41,4,38,5,13,4,4,1,1,5,2,0,0,0,0,0,1,0,,
Leiden,Teylingen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentekantoor Teylingen,1525::SB2,,1682,1263,4,1,0,0,1,1140,127,0,0,0,0,0,1268,377,118,91,248,49,53,41,13,47,12,8,24,63,2,50,8,39,3,3,0,1,2,6,1,0,1,1,0,2,0,,
Leiden,Teylingen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Het Onderdak,1525::SB3,,1776,1182,0,0,0,4,2,1115,69,0,0,4,0,0,1186,391,98,87,239,52,46,28,16,40,14,2,12,55,2,41,5,29,1,2,1,3,10,3,2,0,1,0,0,2,0,,
Leiden,Teylingen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Coy (Stichting Oud Sassenheim),1525::SB4,,1739,937,4,1,0,0,1,843,98,0,0,0,0,0,942,299,81,89,177,43,34,31,11,38,4,0,7,33,7,27,6,28,4,2,1,2,5,3,2,0,0,1,1,1,0,,
Leiden,Teylingen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sportcentrum De Wasbeek,1525::SB5,,1755,1122,3,0,0,0,5,1013,107,0,0,0,0,0,1125,312,113,82,220,53,46,46,23,34,18,1,3,60,2,37,8,35,3,2,1,1,7,4,3,5,0,0,0,3,0,,
Leiden,Teylingen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Oude Tol,1525::SB6,,1820,1404,2,2,0,1,5,1257,147,0,0,1,0,0,1409,438,152,123,248,58,67,38,27,48,19,3,3,63,0,54,11,30,3,7,1,1,4,2,1,1,0,0,0,2,0,,
Leiden,Teylingen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sassembourg,1525::SB7,,1553,777,1,0,0,0,0,693,85,0,0,0,0,0,778,278,52,75,125,37,26,21,10,23,11,7,6,35,1,26,3,25,0,1,1,2,2,10,0,0,0,0,0,0,0,,
Leiden,Teylingen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Soc. Cultureel Centrum ""Het Trefpunt 1""",1525::SB9,,2018,1011,4,4,0,0,3,927,89,0,0,0,0,0,1019,296,96,60,190,52,41,37,22,52,10,2,2,53,5,32,6,40,1,3,1,0,4,4,2,0,0,0,0,0,0,,
Leiden,Teylingen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Soc. Cultureel Centrum ""Het Trefpunt 2""",1525::SB10,,1981,1168,5,1,0,0,1,1069,104,0,0,0,0,0,1174,292,113,87,258,75,45,39,12,55,6,1,4,60,4,42,6,43,3,2,0,2,6,8,2,0,0,0,0,3,0,,
Leiden,Teylingen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau MareGroep,1525::SB12,,1587,478,1,0,0,0,0,433,46,0,0,0,0,0,479,145,22,35,106,19,16,19,23,23,5,1,0,24,0,17,7,9,0,1,0,0,3,1,1,0,0,0,0,1,0,,
Leiden,Teylingen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sportcafe De Eijck,1525::SB13,,982,872,0,0,0,0,3,785,84,0,0,0,0,0,872,327,72,74,168,30,30,25,11,29,2,0,2,34,1,31,2,21,0,1,1,0,4,2,0,1,1,0,0,3,0,,
Leiden,Teylingen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Bestuurscentrum Teylingen,1525::SB14,,1390,1793,2,2,0,0,5,1604,188,0,0,0,0,0,1797,550,140,139,314,107,66,71,51,69,14,3,12,96,8,60,13,54,1,7,1,2,5,7,1,1,0,0,0,0,1,,
Leiden,Teylingen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Roef (bij St. Bartholomeuskerk),1525::SB15,,1899,1124,1,2,0,2,2,1033,94,0,0,2,0,0,1129,336,94,110,218,44,29,43,18,39,8,7,2,59,4,51,10,38,1,0,3,1,3,1,0,1,1,0,0,3,0,,
Leiden,Teylingen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Jongerencentrum ""De Spelewey""",1525::SB16,,1821,938,3,0,0,0,1,852,88,0,0,0,0,0,941,253,117,74,137,48,53,33,24,43,5,5,2,66,9,23,5,24,0,1,2,2,5,5,0,0,0,0,0,2,0,,
Leiden,Teylingen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Jongerencentrum @hok,1525::SB17,,1812,845,2,1,0,1,1,765,83,0,0,1,0,0,849,256,56,103,152,24,28,24,21,18,5,0,3,71,1,25,5,28,0,3,0,2,4,9,4,2,1,0,0,0,0,,
Leiden,Teylingen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Historische kring Voorhout,1525::SB18,,1651,1015,1,0,0,0,1,900,115,0,0,0,0,0,1016,329,59,91,214,57,27,26,31,33,14,1,5,42,0,34,3,35,1,2,0,3,5,1,0,0,0,1,1,0,0,,
Leiden,Teylingen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Cluster ""Hoogh Teylingen""",1525::SB19,,1589,1304,0,1,0,0,1,1180,124,0,0,0,0,0,1305,426,85,94,290,60,48,26,31,46,8,2,5,58,4,46,10,39,0,4,0,8,9,2,3,0,0,0,0,0,0,,
Leiden,Teylingen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Mobiel stembureau Warmond Buiten/BC,1525::SB29,,0,465,1,1,0,1,2,419,47,0,0,1,0,0,468,136,34,61,88,20,18,8,9,12,5,0,3,21,4,14,4,16,0,1,0,1,2,6,1,1,0,0,0,0,0,,
Leiden,Teylingen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentekantoor 15 mrt,1525::SB30,,0,563,1,0,0,1,0,508,57,0,0,1,0,0,565,181,48,92,69,13,38,26,16,18,4,2,0,5,2,30,0,10,0,1,1,1,2,4,0,0,0,0,0,0,0,,
Leiden,Teylingen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentekantoor 16 mrt,1525::SB31,,0,594,0,1,0,1,0,526,70,0,0,1,0,0,596,150,68,84,105,7,29,28,12,19,5,3,14,19,2,20,0,14,6,1,1,0,2,2,1,2,0,0,0,0,0,,
Leiden,Teylingen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Bestuurscentrum 15 mrt,1525::SB32,,0,573,1,0,0,0,1,524,49,0,0,0,0,0,574,154,53,80,99,23,24,41,26,17,3,1,1,17,1,17,0,11,0,0,0,1,2,1,0,0,0,1,0,0,0,,
Leiden,Teylingen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Bestuurscentrum 16 mrt,1525::SB33,,0,565,0,0,0,2,0,508,59,0,0,2,0,0,567,166,38,73,91,29,26,34,11,24,14,0,5,13,0,26,2,7,4,0,0,0,0,0,1,0,0,0,1,0,0,,
Leiden,Teylingen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Maregroep 15 mrt,1525::SB34,,0,52,0,0,0,0,0,48,4,0,0,0,0,0,52,14,6,13,8,3,2,0,2,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Leiden,Teylingen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Maregroep 16 mrt,1525::SB35,,0,57,0,0,0,0,0,53,4,0,0,0,0,0,57,6,6,4,19,3,5,4,2,2,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Leiden,Teylingen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Trefpunt 15 mrt,1525::SB36,,0,350,0,0,0,0,1,309,40,0,0,0,0,0,350,108,19,49,58,9,16,21,8,12,2,0,1,11,1,17,1,15,0,0,1,0,1,0,0,0,0,0,0,0,0,,
