contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,Trots op Nederland (TROTS),U-Buntu Connected Front,"Blanco (Zeven, A.J.L.B.)",uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Arnhem,Putten,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Cultureel Centrum Stroud,0273::SB1,3881 BP,1481,1226,5,0,0,0,10,1121,104,0,0,4,0,0,1235,339,116,159,120,20,22,12,122,32,7,90,8,97,2,47,7,14,0,2,1,2,3,2,0,0,0,1,1,0,0,,
Arnhem,Putten,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Andreaskerk,0273::SB2,3881 SH,1399,885,1,1,0,0,9,797,81,0,0,0,0,0,887,200,91,136,60,22,26,27,111,15,3,105,0,44,2,23,1,5,0,0,0,1,0,8,0,0,0,3,0,0,2,,
Arnhem,Putten,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Nieuwe Kerk,0273::SB3,3882 BV,1482,969,1,1,0,1,10,869,93,0,0,1,0,0,972,177,113,136,67,15,24,24,154,9,5,142,3,50,0,16,2,4,0,3,0,0,2,16,0,0,1,2,4,0,0,,
Arnhem,Putten,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis,0273::SB4,3881 BZ,1538,803,1,1,0,0,14,700,91,0,0,0,0,0,805,167,91,92,78,13,15,19,104,12,7,67,5,70,2,24,4,12,0,2,0,3,0,13,0,1,0,0,2,0,0,,
Arnhem,Putten,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Zuiderkerk,0273::SB5,3882 LJ,1532,1143,0,1,0,2,7,995,140,0,2,0,0,0,1142,245,130,178,61,17,18,10,104,33,4,196,0,49,0,37,1,5,0,0,1,2,3,46,0,0,0,1,1,0,1,,
Arnhem,Putten,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Verenigingsgebouw Stenenkamer,0273::SB6,3882 RC,1309,1021,0,1,1,0,1,938,82,0,1,0,0,0,1021,195,56,209,43,9,4,1,108,12,1,224,0,56,3,18,0,5,0,0,0,1,1,73,0,0,0,1,0,0,1,,
Arnhem,Putten,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Peppelhoeve,0273::SB7,3881 NA,1439,1039,3,0,0,1,16,926,99,0,1,0,0,0,1041,246,124,121,81,24,13,25,148,30,5,110,3,46,0,29,3,13,0,0,1,4,1,8,2,0,0,0,2,0,0,,
Arnhem,Putten,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Aker,0273::SB8,3881 BZ,1275,472,0,0,0,0,2,426,44,0,0,0,0,0,472,133,34,71,22,11,11,4,59,9,0,64,0,25,1,11,0,9,2,0,0,0,2,2,0,0,0,0,1,0,1,,
Arnhem,Putten,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal Putter Eng,0273::SB9,3882 AL,1275,1013,1,1,0,0,6,918,91,0,0,0,0,0,1015,240,132,119,72,20,26,24,145,22,9,80,2,66,3,20,1,9,0,0,0,3,1,15,0,0,0,0,3,0,1,,
Arnhem,Putten,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal de Meeuwen,0273::SB10,3882 LA,1334,805,1,1,0,0,7,719,82,1,0,1,0,0,808,165,108,100,54,21,11,16,104,19,2,82,1,73,0,19,3,9,0,2,0,1,0,10,0,0,0,0,5,0,0,,
