contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,Trots op Nederland (TROTS),U-Buntu Connected Front,"Blanco (Zeven, A.J.L.B.)",Partij van de Eenheid,Wij zijn Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Zwolle,Almelo,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Stadhuis,0141::SB1,7607 EW,766,939,2,1,0,0,6,869,68,1,0,1,0,0,943,178,108,81,139,78,58,59,15,39,7,4,25,72,2,22,3,19,7,4,2,3,2,2,2,0,2,2,3,1,0,0,0,,
Zwolle,Almelo,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau MFA Centrum 't Dok,0141::SB2,7607 WC,757,470,0,0,0,0,1,446,23,0,0,0,0,0,470,61,96,40,38,18,33,25,12,26,2,4,5,71,2,19,2,6,0,1,1,0,0,2,2,0,2,0,1,0,1,0,0,,
Zwolle,Almelo,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Wijkcentrum De Schöppe,0141::SB3,7601 EJ,757,1215,5,5,0,0,4,1075,145,0,1,0,1,0,1224,145,301,65,100,59,86,47,17,36,7,8,99,152,1,28,4,18,7,4,0,1,2,16,1,6,1,0,0,0,0,2,2,,
Zwolle,Almelo,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Clubgebouw AVC Heracles,0141::SB4,7607 ZM,757,710,0,1,0,0,2,644,64,0,1,0,1,0,710,247,68,77,103,11,24,24,19,21,5,4,11,34,0,26,2,17,0,5,2,0,0,10,0,0,0,0,0,0,0,0,0,,
Zwolle,Almelo,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Stembureau Pinkstergemeente ""De Banier""",0141::SB5,7607 NG,757,1023,0,2,0,0,1,888,136,0,0,0,0,0,1025,307,91,97,144,35,59,34,40,31,7,13,17,55,1,31,5,16,2,4,1,4,2,20,1,0,2,1,3,0,0,0,0,,
Zwolle,Almelo,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau IISPA Sportbedrijf Almelo,0141::SB7,7606 JZ,757,1468,2,0,0,0,1,1298,171,0,0,0,0,0,1470,401,204,156,183,43,76,57,41,33,15,11,38,97,1,38,10,28,4,5,2,1,0,15,0,5,0,4,0,0,0,0,0,,
Zwolle,Almelo,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Erve Noordik,0141::SB8,7602 CH,757,1024,2,3,0,0,5,937,88,0,0,1,0,1,1030,266,108,100,184,51,43,47,25,20,12,9,9,78,4,26,5,12,0,3,1,1,3,13,0,0,0,0,4,0,0,0,0,,
Zwolle,Almelo,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau ROC van Twente Almelo,0141::SB9,7604 BB,757,343,1,2,0,0,0,307,39,0,0,0,0,0,346,53,30,14,46,27,24,16,5,14,5,1,62,21,5,6,3,5,0,0,0,1,1,2,0,0,0,0,1,0,0,0,1,,
Zwolle,Almelo,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Waterschap Vechtstromen,0141::SB10,7609 PZ,757,375,0,1,0,0,0,341,35,0,0,0,0,0,376,118,32,49,45,19,11,16,21,15,1,1,14,11,0,10,0,7,0,1,0,0,1,2,0,0,0,0,1,0,0,0,0,,
Zwolle,Almelo,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau v.v. Luctor et Emergo,0141::SB11,7602 AM,757,804,0,2,0,2,3,745,60,0,0,2,0,0,808,181,152,86,97,33,58,33,20,18,8,2,11,57,0,20,3,7,3,1,1,1,3,7,0,0,1,0,1,0,0,0,0,,
Zwolle,Almelo,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Wijkcentrum De Trefhoek,0141::SB12,7603 AD,757,1331,2,5,0,0,1,1181,154,0,2,0,2,0,1336,332,237,125,133,32,82,54,47,38,10,2,17,124,2,39,6,23,2,1,1,2,4,9,1,0,0,3,4,0,1,0,0,,
Zwolle,Almelo,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymlokaal Welgelegen,0141::SB13,7608 JZ,757,646,1,2,0,0,0,580,69,0,0,0,0,0,649,147,86,57,79,31,66,31,30,12,5,3,5,48,5,14,1,10,2,0,1,0,4,4,1,1,0,0,3,0,0,0,0,,
Zwolle,Almelo,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Wijkcentrum De Schelf,0141::SB15,7608 KH,757,2067,2,9,0,0,3,1791,282,0,2,0,2,0,2076,381,374,238,222,68,167,93,66,61,22,5,21,199,18,40,10,33,0,7,0,3,4,15,2,3,1,0,11,0,2,0,1,,
Zwolle,Almelo,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau MHC Almelo,0141::SB16,7604 AR,757,360,0,0,0,0,10,312,38,0,0,0,0,0,360,101,43,28,45,14,17,24,7,4,1,5,27,14,1,3,1,7,5,1,0,3,0,9,0,0,0,0,0,0,0,0,0,,
Zwolle,Almelo,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau De Ontmoeting,0141::SB17,7601 SZ,757,595,2,1,0,0,3,540,57,2,0,2,0,0,600,83,137,22,47,32,52,25,25,12,3,7,45,66,1,11,5,3,0,1,0,1,0,5,2,0,5,1,2,0,2,0,0,,
Zwolle,Almelo,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau MFA Eninver,0141::SB18,7604 EH,757,1288,3,4,0,2,0,1120,177,0,0,2,0,0,1297,186,228,82,103,55,113,57,40,23,5,6,204,93,2,29,8,7,19,4,1,2,3,10,1,2,1,1,1,0,1,1,0,,
Zwolle,Almelo,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Wijkcentrum De Goossenmaat,0141::SB20,7605 CP,757,658,1,0,0,3,1,582,79,0,0,3,0,0,662,60,221,25,23,22,43,24,12,12,7,1,73,101,1,9,1,2,1,1,0,0,1,7,0,1,1,2,4,1,0,2,0,,
Zwolle,Almelo,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Cafe Het Kroegje,0141::SB21,7606 BM,757,595,0,0,0,0,0,540,55,0,0,0,0,0,595,75,174,27,33,24,47,28,10,26,1,2,38,64,1,20,2,5,0,5,0,1,1,6,0,0,0,0,4,0,1,0,0,,
Zwolle,Almelo,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Pniëlkerk,0141::SB22,7606 GX,757,1256,0,6,0,0,1,1101,160,0,0,0,0,0,1262,123,262,112,115,39,95,59,30,32,9,2,206,99,3,11,6,16,10,3,0,0,1,10,0,0,2,2,4,0,2,3,0,,
Zwolle,Almelo,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Wijkcentrum De Driehoek,0141::SB23,7606 JS,757,342,0,0,0,0,0,291,51,0,0,0,0,0,342,47,74,12,28,20,26,25,2,8,3,1,45,35,0,5,2,1,0,0,0,0,1,3,0,0,2,1,1,0,0,0,0,,
Zwolle,Almelo,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau voormalige Kolkschool,0141::SB25,7607 KD,757,704,0,0,0,2,3,632,71,0,0,2,0,0,706,93,140,54,68,31,65,57,16,31,5,1,29,70,2,5,4,15,0,1,2,2,3,3,0,0,0,1,4,0,2,0,0,,
Zwolle,Almelo,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Wijkcentrum Möll'nwiek,0141::SB26,7609 LA,757,1337,4,8,0,0,7,1201,141,0,0,0,0,0,1349,248,207,131,195,55,89,63,71,37,21,8,8,108,0,29,2,22,1,1,1,4,7,19,1,2,0,0,3,0,3,1,0,,
