contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,Trots op Nederland (TROTS),U-Buntu Connected Front,DE FEESTPARTIJ (DFP),Vrij en Sociaal Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Groningen,Midden-Groningen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Vredekerk van der Duyn van Maasdamweg,1952::SB1,9602 VT,3065,1269,4,0,0,0,1,1125,148,0,0,2,0,0,1274,244,137,72,167,78,128,100,55,28,10,8,65,99,4,14,10,8,9,3,0,1,3,10,1,2,0,4,2,3,4,0,,
Groningen,Midden-Groningen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Reensche Compagnie,1952::SB2,9602 PJ,2457,905,5,1,0,0,1,819,92,0,0,1,0,0,912,117,164,37,84,42,121,101,33,15,15,3,60,52,5,19,2,7,10,2,1,3,1,2,0,0,1,5,2,0,1,0,,
Groningen,Midden-Groningen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Baptistenkerk Beukemastraat,1952::SB3,9601 BN,2281,1204,1,2,0,3,4,1127,79,0,0,3,0,0,1210,169,167,84,179,48,144,111,51,48,13,10,10,97,6,18,2,9,1,6,0,2,10,13,1,0,1,1,1,0,2,0,,
Groningen,Midden-Groningen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wijkcentrum Spokie,1952::SB4,9602 AE,2470,1241,7,4,0,0,3,1118,142,0,0,11,0,0,1263,167,229,44,109,72,176,102,26,40,13,8,90,92,6,0,7,12,13,3,0,4,6,14,0,2,0,1,4,0,0,1,,
Groningen,Midden-Groningen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis Westerbroek,1952::SB5,9608 PK,822,600,1,2,0,0,1,556,48,0,0,2,0,0,605,90,79,17,94,47,57,56,25,33,7,8,2,29,0,10,8,16,0,1,3,1,2,13,0,0,0,0,2,0,0,0,,
Groningen,Midden-Groningen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Multi Functioneel Centrum Foxhol,1952::SB6,9607 RJ,890,604,0,1,0,0,1,606,1,0,0,3,0,0,608,78,131,30,39,19,92,59,16,20,13,9,5,38,3,14,3,10,0,2,0,2,3,5,2,1,1,1,5,0,3,0,,
Groningen,Midden-Groningen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Scoutinggebouw De Trappers,1952::SB7,9606 PB,1393,951,2,2,0,2,0,856,101,0,0,2,0,0,957,358,91,47,157,41,34,44,35,25,7,3,2,33,3,25,2,25,2,2,0,1,0,9,0,1,1,0,3,0,0,0,,
Groningen,Midden-Groningen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Voormalige J. Albrondaschool,1952::SB8,9605 PL,724,526,0,0,0,0,1,482,44,0,0,1,0,0,527,110,51,31,78,42,43,48,12,22,4,1,1,19,1,7,2,6,0,1,0,5,0,39,1,0,0,0,1,0,1,0,,
Groningen,Midden-Groningen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wijkcentrum De Kern,1952::SB9,9601 XD,1984,1037,1,4,0,0,3,1000,44,0,0,5,0,0,1047,150,167,56,119,61,140,79,28,42,14,4,8,105,5,13,4,14,0,1,1,1,8,6,3,0,0,0,7,0,0,1,,
Groningen,Midden-Groningen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wijkcentrum 't Spinneweb,1952::SB10,9611 EE,1659,981,4,0,0,0,3,901,82,0,0,1,0,0,986,98,225,51,92,46,124,74,46,32,13,2,10,98,3,17,8,15,1,7,0,4,2,8,0,1,0,0,3,0,1,0,,
