contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,Trots op Nederland (TROTS),"Blanco (Zeven, A.J.L.B.)",Partij van de Eenheid,DE FEESTPARTIJ (DFP),uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
's-Hertogenbosch,Uden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis,0856::SB1,5401 EJ,1883,1186,0,1,0,2,6,1088,95,0,0,2,0,0,1189,337,145,94,166,50,105,39,9,38,10,0,18,68,8,37,5,19,6,4,3,3,5,7,2,0,2,0,3,1,0,2,,
's-Hertogenbosch,Uden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wijkcentrum Balans,0856::SB2,5401 CT,1436,769,0,5,0,0,1,701,72,0,0,0,0,0,774,174,93,64,100,23,102,38,7,37,6,1,20,60,1,14,1,12,9,0,1,1,0,2,1,1,0,0,1,0,0,0,,
's-Hertogenbosch,Uden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wijkgebouw De Nieuwe Pit,0856::SB10,5401 ZG,1337,691,2,2,0,0,1,627,66,0,1,0,1,0,694,117,118,45,92,32,97,18,4,36,9,0,18,63,3,12,5,8,0,1,1,0,3,5,0,2,2,0,0,0,0,0,,
's-Hertogenbosch,Uden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stichting Eigen Herd,0856::SB12,5401 AT,2121,733,0,0,0,0,2,643,88,0,0,0,0,0,733,208,73,71,132,17,63,29,7,31,9,1,17,27,0,20,1,15,1,0,0,3,0,1,1,0,0,0,3,2,0,1,,
's-Hertogenbosch,Uden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Ontmoetingsplein Muzerijk (Tent) 17-03,0856::SB13,5402 BE,645,1710,4,2,0,2,6,1500,212,0,0,2,0,0,1718,398,242,113,234,86,161,78,9,56,18,0,42,130,6,37,10,30,12,3,1,7,3,21,1,0,0,0,3,0,4,5,,
's-Hertogenbosch,Uden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Terra Victa 17-03,0856::SB17,5409 AB,959,944,3,0,0,0,2,823,122,0,0,0,0,0,947,276,135,171,84,22,69,18,3,15,11,1,1,56,0,27,0,10,0,0,1,2,2,33,1,2,0,0,4,0,0,0,,
's-Hertogenbosch,Uden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Speelleercentrum De Wijde Wereld,0856::SB19,5406 DK,2687,961,0,0,0,1,1,847,114,0,0,1,0,0,962,346,71,87,214,47,44,20,5,21,4,1,6,23,2,17,3,30,1,0,0,5,6,6,0,0,0,0,1,1,0,0,,
's-Hertogenbosch,Uden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Retraitehuis,0856::SB21,5405 NA,100,21,0,0,0,0,0,21,0,0,0,0,0,0,21,0,1,17,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
's-Hertogenbosch,Uden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal De Zoggel,0856::SB23,5404 LS,1689,1113,0,2,0,1,2,1003,111,0,0,1,0,0,1116,381,110,77,208,40,78,33,4,27,8,0,12,54,4,25,5,25,3,1,0,1,2,5,3,2,0,0,4,1,0,0,,
's-Hertogenbosch,Uden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De KomIn,0856::SB24,5403 XD,1393,1397,5,3,0,1,1,1249,157,1,0,2,0,0,1407,277,202,78,235,81,163,66,10,52,16,3,15,104,5,23,12,19,1,4,1,3,7,4,0,0,2,2,4,5,0,3,,
