contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,Trots op Nederland (TROTS),"Blanco (Zeven, A.J.L.B.)",Partij van de Eenheid,DE FEESTPARTIJ (DFP),Wij zijn Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Maastricht,Meerssen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Bestuurscentrum (KCC) 17 maart 2021,0938::SB1,6231 LS,1644,974,5,3,0,0,1,868,113,0,0,0,0,0,982,285,92,89,192,39,41,52,18,41,8,1,3,46,1,30,5,22,0,2,1,0,1,2,0,1,0,1,0,0,1,0,,
Maastricht,Meerssen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeenschapshuis De Stip,0938::SB03,6231 JZ,1512,995,3,3,0,0,0,901,100,0,0,0,0,0,1001,226,201,77,124,36,87,72,4,39,14,0,2,67,5,18,1,13,0,0,0,0,3,1,0,1,0,2,1,0,1,0,,
Maastricht,Meerssen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal Meerssen West,0938::SB04,6231 HK,1436,608,2,2,0,0,1,549,62,0,0,0,0,0,612,118,123,36,89,33,42,49,3,27,8,1,0,48,1,11,2,5,0,2,0,0,3,1,0,1,0,5,0,0,0,0,,
Maastricht,Meerssen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeenschapshuis De Koel,0938::SB06,6231 BP,1343,898,1,2,0,0,1,815,85,0,0,0,0,0,901,195,193,65,95,38,73,59,13,35,6,1,0,64,4,14,9,12,0,2,0,0,1,4,1,3,1,5,4,0,1,0,,
Maastricht,Meerssen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Basisschool Franciscus,0938::SB10,6241 BM,781,366,0,0,0,0,2,333,31,0,0,0,0,0,366,73,55,32,60,22,26,30,2,15,3,4,0,24,0,4,3,4,0,2,0,0,2,1,2,0,0,2,0,0,0,0,,
Maastricht,Meerssen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal de Koprol,0938::SB11,6241 BB,1168,679,2,0,0,0,0,630,51,0,0,0,0,0,681,193,98,62,113,31,51,40,2,8,9,2,1,27,2,21,0,9,0,3,0,0,1,2,0,1,1,0,0,0,2,0,,
Maastricht,Meerssen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Scoutinggebouw Bunde,0938::SB12,6241 GA,1048,706,0,2,0,0,0,623,85,0,0,0,0,0,708,212,70,74,141,27,27,55,2,23,9,0,1,28,1,11,1,10,0,2,1,0,1,2,0,0,0,2,5,0,1,0,,
Maastricht,Meerssen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Zalencentrum De Auw Kerk 17 maart 2021,0938::SB14,6241 CR,1538,1174,1,1,0,3,4,1051,124,0,0,3,0,0,1179,302,152,73,214,54,77,66,4,51,18,4,0,87,0,21,3,35,0,2,1,1,0,7,0,0,0,0,2,0,0,0,,
Maastricht,Meerssen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Café De Gäöllenaer,0938::SB16,6243 BM,1235,823,1,1,0,0,1,737,88,0,0,1,0,1,826,180,158,78,112,40,60,55,4,32,11,4,0,56,0,15,2,4,0,2,1,0,1,5,0,1,0,0,2,0,0,0,,
Maastricht,Meerssen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal Moorveld,0938::SB18,6237 NP,1189,760,2,1,0,0,2,670,91,0,0,0,0,0,763,166,91,90,97,43,60,54,12,45,13,1,0,57,4,5,5,3,0,1,0,0,1,8,0,1,0,1,1,0,1,0,,
