contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,Trots op Nederland (TROTS),U-Buntu Connected Front,"Blanco (Zeven, A.J.L.B.)",Partij van de Eenheid,Wij zijn Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Zwolle,Haaksbergen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis,0158::SB1,7481 EB,1696,1078,4,3,0,0,0,1012,73,0,0,0,0,0,1085,289,104,185,144,28,61,37,2,26,3,6,37,63,0,24,4,28,1,1,0,1,3,28,1,0,0,0,1,1,0,0,0,,
Zwolle,Haaksbergen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Theater De Kappen, Expositieruimte",0158::SB2,7481 EB,1783,466,3,0,0,0,1,422,46,0,0,0,0,0,469,105,62,66,74,14,27,20,6,10,0,0,2,39,3,10,1,5,0,0,0,0,1,18,0,0,0,0,3,0,0,0,0,,
Zwolle,Haaksbergen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau De Trefkoel,Buurse",0158::SB3,7481 RP,1275,805,0,2,0,0,5,731,71,0,0,0,0,0,807,188,92,139,76,12,37,25,8,25,5,0,0,55,4,28,0,6,0,0,0,1,3,95,2,1,0,0,2,0,1,0,0,,
Zwolle,Haaksbergen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau 't Meuken,Isidorushoeve",0158::SB4,7482 ST,1293,999,0,4,0,0,0,892,111,0,0,0,0,0,1003,216,135,270,59,13,20,17,4,8,4,4,0,54,0,36,2,13,0,2,0,2,0,135,0,0,0,0,2,0,3,0,0,,
Zwolle,Haaksbergen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Basisschool Holthuizen bureau 5,0158::SB5,7482 ET,1178,1344,0,3,0,0,2,1224,122,0,0,0,0,1,1348,329,143,232,195,48,100,58,18,31,9,1,10,54,3,34,2,21,0,6,1,0,3,38,2,1,0,1,3,0,1,0,0,,
Zwolle,Haaksbergen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Oude Molen,0158::SB6,7481 BG,1199,633,3,3,0,0,2,590,47,0,0,0,0,0,639,157,89,124,79,15,44,19,4,8,3,2,6,29,0,11,3,2,0,0,0,1,1,34,0,0,0,1,1,0,0,0,0,,
Zwolle,Haaksbergen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Honeschschool,0158::SB7,7481 VB,986,703,0,1,0,0,2,621,81,0,0,0,0,0,704,144,107,145,71,14,34,10,9,17,6,2,0,38,0,23,5,7,0,1,1,0,0,69,0,0,0,0,0,0,0,0,0,,
Zwolle,Haaksbergen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Kulturhus Haaksbergen, Bibliotheek",0158::SB8,7481 EB,1510,488,1,0,0,0,1,442,46,0,0,0,0,0,489,96,56,66,92,20,43,20,4,14,2,1,4,31,1,10,4,8,0,1,0,1,1,12,0,0,0,0,1,0,0,0,0,,
Zwolle,Haaksbergen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Montessorischool,0158::SB9,7481 BC,1570,1004,1,3,0,0,2,911,95,0,0,0,0,0,1008,275,104,197,138,17,46,24,13,25,7,6,6,49,0,22,3,20,1,1,0,1,4,44,0,0,0,0,1,0,0,0,0,,
Zwolle,Haaksbergen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Het Bakkershuis,0158::SB10,7481 GL,1323,845,2,0,0,0,2,784,61,0,0,0,0,0,847,235,119,127,97,16,76,36,4,12,7,2,3,43,2,27,3,7,0,0,1,0,2,23,0,0,0,1,1,0,0,0,1,,
Zwolle,Haaksbergen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Basisschool de Kameleon,0158::SB11,7482 TW,1086,684,3,0,0,0,0,618,69,0,0,0,0,0,687,157,89,116,99,17,47,23,10,6,7,1,16,29,0,13,3,19,1,0,0,0,3,26,0,0,1,0,1,0,0,0,0,,
Zwolle,Haaksbergen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Basisschool Dr. Ariens,0158::SB12,7482 ZK,1418,972,3,2,0,0,0,870,107,0,0,0,0,0,977,197,141,141,135,35,58,41,6,22,5,0,56,58,0,24,5,7,0,1,0,2,2,30,1,0,2,0,0,0,0,3,0,,
Zwolle,Haaksbergen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal de Els,0158::SB13,7482 VX,1311,976,2,1,0,0,1,899,79,0,0,0,0,0,979,209,124,147,139,28,61,37,9,26,8,2,40,63,5,26,4,9,0,1,0,4,0,31,0,0,0,0,2,0,1,0,0,,
Zwolle,Haaksbergen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Basisschool Los Hoes,0158::SB14,7483 CT,1779,1353,5,0,0,0,2,1242,114,0,0,0,0,0,1358,472,95,214,230,28,49,31,12,29,9,3,13,63,4,30,5,26,0,0,0,1,7,31,0,0,0,0,0,1,0,0,0,,
Zwolle,Haaksbergen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis vroegstemmen 15 maart,0158::SB15,7481 EB,0,367,3,2,0,0,0,341,31,0,0,0,0,0,372,90,25,108,41,6,21,37,5,8,2,0,6,4,0,5,0,4,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,,
Zwolle,Haaksbergen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Theater de Kappen vroegstemmen 15 maart,0158::SB16,7481 EB,0,256,0,1,0,0,0,240,17,0,0,0,0,0,257,34,19,86,27,6,29,19,9,7,3,0,4,5,1,2,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,,
Zwolle,Haaksbergen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Theater de Kappen vroegstemmen 16 maart,0158::SB17,7481 EB,0,271,0,1,0,0,0,248,24,0,0,0,0,0,272,43,20,77,34,8,33,12,0,10,6,0,5,8,0,5,0,3,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,,
Zwolle,Haaksbergen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis vroegstemmen 16 maart,0158::SB18,7481 EB,0,375,0,1,0,0,0,340,36,0,0,0,0,0,376,70,44,104,51,5,26,25,7,6,5,3,10,4,0,5,0,4,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,,
Zwolle,Haaksbergen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis Briefstembureau 1,0158::SB19,7481 EB,0,2090,1,7,0,0,,,,,0,0,,,2098,400,121,891,167,27,115,187,44,29,37,5,4,8,0,26,1,10,0,1,0,0,0,10,0,6,0,0,0,0,0,0,1,0,0
Zwolle,Haaksbergen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau De Trefkoel,Buurse vroegstemmen 16 maart",0158::SB20,7481 RP,0,173,0,0,0,0,3,150,20,0,0,0,0,0,173,43,17,40,20,5,13,13,4,5,1,0,0,5,0,2,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,
Zwolle,Haaksbergen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau 't Meuken,Isidorushoeve vroegstemmen 16 maart",0158::SB21,7482 ST,0,72,0,0,0,0,1,66,5,0,0,0,0,0,72,5,12,31,3,0,4,3,0,1,1,0,0,0,1,0,0,2,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,,
Zwolle,Haaksbergen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis Briefstembureau 2,0158::SB22,7481 EB,0,74,0,1,0,0,,,,,0,0,,,75,18,6,29,2,0,3,4,1,2,1,0,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
