contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,Trots op Nederland (TROTS),"Blanco (Zeven, A.J.L.B.)",Partij van de Eenheid,DE FEESTPARTIJ (DFP),uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
's-Hertogenbosch,Bergeijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis,1724::SB1,5571 HB,2364,1337,5,2,0,0,25,1160,159,0,0,0,0,0,1344,375,181,171,158,33,111,52,9,26,14,0,1,71,2,43,7,30,3,2,2,4,4,20,3,5,0,0,6,2,0,2,,
's-Hertogenbosch,Bergeijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeenschapshuis Terlo,1724::SB3,5571 KW,1307,877,2,2,0,2,1,782,100,0,0,2,0,0,883,304,100,144,82,16,35,17,5,12,6,1,0,55,1,32,1,13,0,1,0,1,6,37,0,1,2,1,3,0,0,1,,
's-Hertogenbosch,Bergeijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Buurthuis 't Sant,1724::SB4,5571 XJ,550,391,0,0,0,0,4,336,51,0,0,0,0,0,391,107,49,82,37,12,7,15,0,14,2,2,0,9,0,17,1,11,0,0,0,1,2,20,0,1,0,0,0,0,0,2,,
's-Hertogenbosch,Bergeijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal De Drie Eiken,1724::SB5,5571 EJ,1660,647,0,0,0,1,1,575,72,0,0,1,0,0,648,213,69,76,84,27,41,19,3,16,8,0,1,37,1,15,2,15,2,2,0,1,3,12,0,0,0,0,0,0,0,0,,
's-Hertogenbosch,Bergeijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau S.C.C. De Kattendans,1724::SB6,5571 CM,1294,1498,1,2,0,0,3,1343,155,0,0,0,0,0,1501,471,184,178,215,54,94,47,3,47,20,5,2,61,1,33,4,39,0,2,0,5,3,19,4,2,0,0,3,2,0,0,,
's-Hertogenbosch,Bergeijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Den Eijkholt,1724::SB7,5575 BG,2452,1478,3,0,0,1,9,1302,171,0,0,1,0,0,1482,516,183,252,119,38,77,32,5,31,17,3,0,79,0,42,8,12,0,1,0,5,2,46,0,4,3,0,2,1,0,0,,
's-Hertogenbosch,Bergeijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeenschapshuis De Rietstek,1724::SB8,5561 AC,1999,1237,3,1,0,2,0,1169,74,0,0,2,0,0,1243,409,105,146,192,43,48,43,11,42,8,2,0,57,0,31,4,36,0,3,0,4,3,44,2,1,0,0,0,1,0,2,,
's-Hertogenbosch,Bergeijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Ontmoetingscentrum De Buitengaander,1724::SB9,5563 BC,1644,1242,0,3,0,4,2,1113,134,0,0,4,0,0,1249,374,150,170,146,47,67,30,7,58,16,1,0,65,3,46,2,28,0,0,0,2,3,16,2,1,0,0,4,0,0,4,,
's-Hertogenbosch,Bergeijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal De Drie Eiken,1724::SB11,5571 RK,1607,640,1,0,0,0,1,584,56,0,0,0,0,0,641,205,59,75,93,33,57,20,2,6,7,0,1,36,1,10,4,9,0,2,0,1,1,13,0,3,0,0,1,0,0,1,,
's-Hertogenbosch,Bergeijk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis,1724::SB20,5571 HB,0,385,0,0,0,0,9,339,37,0,0,0,0,0,385,91,51,80,34,11,37,26,7,17,6,4,0,8,0,4,0,5,0,0,0,1,0,1,1,1,0,0,0,0,0,0,,
