contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,Trots op Nederland (TROTS),"Blanco (Zeven, A.J.L.B.)",Partij van de Eenheid,DE FEESTPARTIJ (DFP),uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
's-Hertogenbosch,Reusel-De Mierden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Cultureel Centrum De Kei,1667::SB1,5541 KB,1714,1136,1,6,0,0,10,968,165,0,0,0,0,0,1143,370,166,131,133,25,74,42,2,26,20,1,0,64,3,22,9,15,0,2,0,1,1,25,0,2,0,0,2,0,0,0,,
's-Hertogenbosch,Reusel-De Mierden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis,1667::SB2,5541 KB,1634,1013,1,4,0,0,2,887,129,0,0,0,0,0,1018,371,150,112,98,22,78,21,2,17,15,0,0,49,1,20,9,19,0,3,0,6,8,9,0,1,0,0,1,0,0,1,,
's-Hertogenbosch,Reusel-De Mierden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Restaurant De Wekker,1667::SB3,5541 CV,1716,980,1,1,0,0,1,873,108,0,0,0,0,0,982,353,109,130,106,17,73,26,6,19,10,0,1,42,1,23,5,14,0,1,0,1,3,34,1,1,0,1,3,0,0,0,,
's-Hertogenbosch,Reusel-De Mierden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Ontmoetingscentrum D'n Aachterum,1667::SB4,5541 BZ,1720,852,0,1,0,0,0,753,100,0,0,0,0,0,853,286,90,135,82,26,72,45,3,13,12,0,0,26,1,15,2,9,0,3,0,2,5,22,0,0,0,0,1,0,0,2,,
's-Hertogenbosch,Reusel-De Mierden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeenschapshuis De Ster,1667::SB5,5094 GN,1408,851,0,0,0,0,2,772,78,0,0,0,0,0,852,263,81,109,144,23,46,28,5,35,10,1,1,36,1,11,1,15,0,2,0,2,1,25,2,1,0,1,2,3,0,2,,
's-Hertogenbosch,Reusel-De Mierden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeenschapshuis De Schakel,1667::SB6,5095 AG,1394,934,3,1,0,0,2,825,111,0,0,0,0,0,938,282,90,169,117,29,48,36,9,29,7,1,0,39,2,17,3,21,0,2,0,3,0,23,0,0,1,0,1,4,0,1,,
's-Hertogenbosch,Reusel-De Mierden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Café Het Drieske,1667::SB7,5096 BW,632,475,0,1,0,0,2,429,46,0,0,0,0,0,477,157,29,84,60,20,35,10,1,18,4,0,1,11,0,11,3,13,0,0,0,2,0,12,1,0,0,0,3,0,0,0,,
's-Hertogenbosch,Reusel-De Mierden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis maandag,1667::SB8,5541 KB,0,353,0,0,0,0,2,308,43,0,0,0,0,0,353,95,46,62,22,9,45,30,1,9,7,1,0,6,1,7,2,3,1,0,0,1,1,2,0,1,0,1,0,0,0,0,,
's-Hertogenbosch,Reusel-De Mierden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeenschapshuis De Schakel maandag,1667::SB9,5095 AG,0,122,0,0,0,0,0,116,6,0,0,0,0,0,122,33,12,32,17,0,5,11,1,2,2,0,0,2,0,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,
's-Hertogenbosch,Reusel-De Mierden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis dinsdag,1667::SB10,5541 KB,0,346,0,0,0,0,5,299,42,0,0,0,0,0,346,72,44,56,42,4,40,24,2,9,9,0,0,19,0,7,0,3,0,0,0,0,1,10,0,3,0,1,0,0,0,0,,
