contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,Trots op Nederland (TROTS),"Blanco (Zeven, A.J.L.B.)",Partij van de Eenheid,DE FEESTPARTIJ (DFP),uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
's-Hertogenbosch,Asten,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeenschapshuis De Klepel,0743::SB1,5721 GV,1344,956,4,1,0,0,3,855,103,0,0,0,0,0,961,305,109,106,144,29,44,23,1,40,15,3,5,42,0,30,2,28,0,0,3,5,5,4,3,1,0,0,6,3,0,0,,
's-Hertogenbosch,Asten,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stg Exploitatie Soosgebouw,0743::SB2,5721 LZ,1078,708,1,0,0,1,1,634,73,0,1,0,0,0,708,199,78,103,101,19,61,27,2,23,10,0,2,32,0,25,0,13,0,1,0,1,3,5,0,1,0,1,0,0,0,1,,
's-Hertogenbosch,Asten,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dienstencentrum de Beiaard,0743::SB3,5721 CR,1381,1186,3,4,0,0,1,1060,132,0,0,0,0,0,1193,304,136,135,174,46,110,40,3,32,20,1,12,79,5,25,7,31,6,1,0,1,2,12,1,0,0,0,1,0,0,2,,
's-Hertogenbosch,Asten,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal Schoolstraat,0743::SB4,5721 AL,934,636,0,1,0,0,0,571,66,0,0,0,0,0,637,213,65,91,98,12,36,18,4,19,3,0,0,27,1,19,0,15,0,0,0,1,1,8,1,0,0,0,2,1,0,1,,
's-Hertogenbosch,Asten,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Zaal Zegers,0743::SB5,5721 GJ,1678,582,0,1,0,0,0,516,67,0,0,0,0,0,583,177,78,44,89,17,47,13,6,11,6,0,2,43,1,15,4,13,0,0,0,0,2,8,0,3,0,0,1,0,0,2,,
's-Hertogenbosch,Asten,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Verenigingsgebouw Polderhonk,0743::SB6,5721 JC,1583,1220,4,0,0,1,1,1066,158,0,0,1,0,0,1225,390,114,180,166,38,87,33,5,36,11,1,1,56,0,27,2,25,0,3,4,2,2,29,4,1,0,0,0,2,0,1,,
's-Hertogenbosch,Asten,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Het Lover,0743::SB7,5721 RB,2174,1144,0,1,0,0,1,1018,126,0,0,0,0,0,1145,331,159,104,164,34,96,35,5,24,17,3,7,73,0,28,8,29,0,1,0,1,4,11,1,1,0,0,6,1,0,1,,
's-Hertogenbosch,Asten,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeenschapshuis De Kluis,0743::SB8,5724 AD,789,632,2,0,0,0,0,577,57,0,0,0,0,0,634,162,99,130,48,13,24,17,1,15,5,2,0,36,0,31,1,12,0,0,0,1,3,30,0,0,0,0,1,0,0,1,,
's-Hertogenbosch,Asten,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Hart van Heuze,0743::SB9,5725 AN,1943,1483,1,2,0,1,4,1252,231,0,0,1,0,0,1487,472,139,321,121,25,55,27,3,27,5,1,2,66,0,51,7,21,0,0,0,0,3,130,1,0,0,0,1,3,0,2,,
's-Hertogenbosch,Asten,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeenschapshuis De Klepel 15 maart 2021,0743::SB10,5721 GV,0,379,0,0,0,0,1,340,38,0,0,0,0,0,379,99,44,75,52,10,38,23,4,7,3,0,0,5,2,1,1,7,0,0,0,0,1,6,1,0,0,0,0,0,0,0,,
's-Hertogenbosch,Asten,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Het Lover 15 maart 2021,0743::SB11,5721 RB,0,160,0,1,0,0,0,150,11,0,0,0,0,0,161,34,26,24,24,4,19,10,2,7,2,0,0,1,0,3,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,,
's-Hertogenbosch,Asten,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeenschapshuis De Klepel 16 maart 2021,0743::SB12,5721 GV,0,365,0,0,0,0,0,326,39,0,0,0,0,0,365,91,45,87,40,13,32,14,2,10,2,1,1,9,0,7,1,4,0,1,0,0,1,3,0,0,0,0,1,0,0,0,,
's-Hertogenbosch,Asten,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Het Lover 16 maart 2021,0743::SB13,5721 RB,0,153,0,0,0,0,0,140,13,0,0,0,0,0,153,43,13,25,19,5,19,4,3,2,2,1,0,5,0,4,0,3,0,1,0,0,0,3,0,0,0,0,1,0,0,0,,
's-Hertogenbosch,Asten,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis Asten BSB 1,0743::SB14,5721 GJ,0,1177,1,4,0,3,,,,,3,0,,,1179,331,79,362,91,18,118,75,9,20,43,0,2,12,0,5,1,1,0,0,0,0,0,8,1,1,0,0,0,0,0,0,0,0
's-Hertogenbosch,Asten,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis Asten BSB 1,0743::SB15,5721 GJ,0,19,0,0,0,0,,,,,0,0,,,19,8,2,2,3,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
