contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,Trots op Nederland (TROTS),U-Buntu Connected Front,"Blanco (Zeven, A.J.L.B.)",uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Arnhem,Barneveld,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis ingang Oude Raadhuis,0203::SB1,3771 ER,932,1050,0,1,0,1,9,926,117,0,0,1,0,0,1052,229,75,100,98,33,23,20,108,26,5,170,21,77,8,15,3,15,0,2,1,4,6,9,0,0,0,0,1,0,1,,
Arnhem,Barneveld,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Basisschool De Bron,0203::SB2,3771 CS,954,752,2,0,0,0,1,654,99,0,0,0,0,0,754,140,45,119,38,12,7,13,110,8,3,188,4,36,2,13,2,4,0,1,0,0,1,4,0,0,0,0,0,0,2,,
Arnhem,Barneveld,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Appartementencomplex Rumah Maluku,0203::SB3,3771 GR,1616,976,3,0,0,0,0,883,96,0,0,0,0,0,979,143,108,105,40,24,47,16,87,17,7,229,30,56,1,16,3,4,1,2,0,2,1,19,2,0,7,4,5,0,0,,
Arnhem,Barneveld,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Ontmoetingscentrum Bronveld,0203::SB4,3772 GR,1168,774,1,1,0,1,2,663,112,0,0,1,0,0,777,89,106,60,54,11,44,11,59,23,3,109,104,47,3,14,6,5,8,1,0,0,1,9,0,0,1,3,2,0,1,,
Arnhem,Barneveld,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Goede Herderkerk,0203::SB5,3772 BL,1403,1534,1,1,0,0,1,1315,219,0,1,0,1,0,1535,256,146,144,84,26,54,32,222,19,12,297,22,138,3,27,8,10,1,3,1,1,3,15,0,1,4,1,4,0,0,,
Arnhem,Barneveld,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Openbare Basisschool De Lijster,0203::SB6,3772 AA,423,306,0,0,0,0,0,265,41,0,0,0,0,0,306,38,38,21,28,7,13,3,24,4,1,66,20,20,0,6,1,5,2,0,0,0,0,1,0,1,0,3,2,2,0,,
Arnhem,Barneveld,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Schaffelaartheater ingang Harmonie,0203::SB7,3772 KV,1301,1160,2,1,0,0,2,996,166,1,0,1,0,0,1164,181,89,148,93,34,34,21,90,21,7,281,18,88,1,21,2,11,3,1,0,0,3,9,0,0,0,0,2,0,2,,
Arnhem,Barneveld,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Nederlands Pluimveemuseum,0203::SB8,3771 RB,1218,1177,0,0,0,1,2,1018,158,0,0,1,0,0,1178,175,94,133,76,27,17,15,149,7,6,338,4,59,2,30,1,5,0,3,1,2,2,26,0,1,0,1,3,0,0,,
Arnhem,Barneveld,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Voetbalvereniging SDV Barneveld,0203::SB9,3771 RN,739,447,0,0,0,0,1,398,48,0,0,0,0,0,447,89,43,51,21,5,10,7,47,6,3,103,0,31,0,14,0,7,1,0,0,1,0,8,0,0,0,0,0,0,0,,
Arnhem,Barneveld,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Willem van Oranjeschool,0203::SB10,3773 AS,1333,1583,1,2,0,2,2,1375,207,0,2,0,0,0,1584,219,99,224,92,32,29,23,252,18,8,428,2,86,1,40,0,8,1,2,0,3,1,14,1,0,0,0,0,0,0,,
