contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,Trots op Nederland (TROTS),U-Buntu Connected Front,"Blanco (Zeven, A.J.L.B.)",uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Arnhem,Elburg,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis Oostendorp,0230::SB1,8081 LA,1790,975,1,1,0,0,1,868,108,0,0,0,0,0,977,193,83,155,52,23,22,15,180,12,2,134,2,45,0,23,3,4,0,0,1,0,2,21,0,0,0,3,0,0,0,,
Arnhem,Elburg,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Clubhuis Tennisclub Elburg,0230::SB2,8081 BS,1148,737,0,0,0,0,4,667,66,0,0,0,0,0,737,155,89,98,51,11,32,11,131,16,3,64,0,38,1,14,2,6,0,0,0,0,5,5,0,0,2,0,1,0,2,,
Arnhem,Elburg,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Kulturhus 't Huiken,0230::SB3,8081 VS,1723,1174,2,2,0,1,5,1069,105,0,0,1,0,0,1179,209,141,186,80,25,49,27,209,25,5,68,1,79,1,32,1,6,0,0,1,0,3,18,0,0,0,1,6,0,1,,
Arnhem,Elburg,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gym lokaal De Wimpel,0230::SB4,8081 JS,1893,1341,3,1,0,0,2,1210,133,0,0,0,0,0,1345,252,191,202,95,22,58,31,204,24,9,80,0,107,3,28,7,4,0,1,0,5,1,11,0,0,1,1,4,0,0,,
Arnhem,Elburg,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Hervormde Oosterkerk,0230::SB5,8081 DN,1751,1053,0,1,0,1,2,935,118,0,0,1,0,0,1055,204,103,181,66,17,36,18,239,5,7,79,3,44,0,26,3,6,0,1,2,1,0,8,0,0,1,1,2,0,0,,
Arnhem,Elburg,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis De Deel,0230::SB6,8085 AP,935,900,1,0,0,0,0,778,123,0,0,0,0,0,901,100,95,79,23,14,9,3,133,13,0,342,1,36,1,20,2,4,1,3,0,1,0,17,1,0,0,0,2,0,0,,
Arnhem,Elburg,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis Ons Huus,0230::SB7,8085 PE,1627,869,0,0,0,0,0,766,103,0,0,0,0,0,869,111,73,76,34,7,11,7,131,9,3,321,0,41,1,12,0,2,0,0,0,1,3,25,0,0,0,1,0,0,0,,
Arnhem,Elburg,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Kantine Zwembad De Hokseberg,0230::SB8,8084 GD,1513,834,0,1,0,1,3,758,75,0,0,1,0,0,836,133,98,116,54,6,42,22,157,15,11,71,1,51,0,23,1,7,0,1,0,0,4,13,1,0,0,3,3,0,1,,
Arnhem,Elburg,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Hervormde  Kerk Elim,0230::SB9,8084 HB,1807,928,1,0,0,0,2,828,99,0,0,0,0,0,929,157,113,128,39,24,47,14,199,19,5,111,0,34,3,15,2,4,0,0,0,1,1,8,0,0,0,1,1,1,1,,
Arnhem,Elburg,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Kantine SV 't Harde,0230::SB10,8084 PB,1650,613,2,1,0,1,0,550,67,0,0,1,0,0,617,127,86,56,38,8,23,14,100,9,5,77,0,41,0,11,1,2,0,0,0,1,1,9,0,1,0,0,2,0,1,,
