contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,Trots op Nederland (TROTS),U-Buntu Connected Front,"Blanco (Zeven, A.J.L.B.)",uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Arnhem,Oldebroek,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis,0269::SB1,8096 CP,1822,1415,3,2,0,0,8,1228,184,0,0,0,0,0,1420,216,176,217,52,19,32,19,222,26,4,276,1,97,0,22,0,5,0,0,1,1,2,17,1,1,0,4,4,0,0,,
Arnhem,Oldebroek,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Heerdt,0269::SB3,8097 SE,1584,995,0,1,0,0,2,844,149,0,0,0,0,0,995,73,40,143,25,10,10,11,202,12,2,372,0,39,2,11,0,3,0,0,0,2,1,33,0,0,0,4,0,0,0,,
Arnhem,Oldebroek,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Luctorgebouw,0269::SB4,8096 BR,1474,787,1,1,0,0,1,692,96,0,0,0,0,0,789,99,59,108,20,3,8,5,195,7,0,194,0,33,0,17,1,6,0,2,0,2,0,24,0,0,0,4,0,0,0,,
Arnhem,Oldebroek,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Grinthuus,0269::SB5,8095 PX,1179,768,0,1,0,0,47,653,69,0,0,0,0,0,769,98,118,85,41,12,22,23,115,15,10,139,0,41,1,21,2,4,0,1,0,2,2,12,0,0,0,2,2,0,0,,
Arnhem,Oldebroek,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Pauluskerk,0269::SB6,8091 CK,1565,850,0,0,0,0,1,770,79,0,0,0,0,0,850,152,101,139,56,22,26,26,183,3,5,52,0,36,1,15,3,8,0,0,0,1,0,20,1,0,0,0,0,0,0,,
Arnhem,Oldebroek,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Kruiskerk,0269::SB7,8091 GA,1463,729,2,0,0,0,1,664,66,0,0,0,0,0,731,92,117,92,32,9,41,27,141,13,4,55,0,44,6,16,4,11,0,2,1,1,0,11,0,0,1,8,1,0,0,,
Arnhem,Oldebroek,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal Kamphal,0269::SB8,8091 RC,1577,1018,0,0,0,0,1,904,113,0,0,0,0,0,1018,183,161,88,111,44,49,38,127,25,6,43,0,76,1,36,3,13,0,0,0,2,4,5,0,1,0,0,1,0,1,,
Arnhem,Oldebroek,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Vredeskerk,0269::SB10,8091 GR,1329,1451,2,0,0,0,4,1286,161,0,2,0,0,0,1451,214,230,181,77,48,70,60,312,17,5,88,1,76,3,15,8,11,0,4,0,1,4,19,2,1,0,0,4,0,0,,
Arnhem,Oldebroek,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Brinkhof,0269::SB11,8091 XS,1513,987,0,1,0,1,0,874,115,0,0,1,0,0,989,171,85,144,78,10,36,38,231,16,6,62,2,51,3,27,0,8,0,1,0,1,0,11,1,0,1,3,0,0,1,,
Arnhem,Oldebroek,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Bouwakker,0269::SB12,8094 AM,1179,796,0,2,0,0,2,725,71,0,0,0,0,0,798,153,129,118,50,23,30,23,122,6,7,26,5,55,1,17,4,11,1,0,0,1,0,10,0,0,0,0,3,0,1,,
