contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,Trots op Nederland (TROTS),"Blanco (Zeven, A.J.L.B.)",Partij van de Eenheid,DE FEESTPARTIJ (DFP),Wij zijn Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Maastricht,Echt-Susteren,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stadhuis,1711::SB1,6101 CV,1748,1315,3,3,0,0,9,1145,167,0,0,0,0,0,1321,292,238,113,167,56,71,59,5,47,9,1,17,131,4,48,4,26,4,2,1,1,6,7,3,1,0,0,1,1,0,0,,
Maastricht,Echt-Susteren,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Cultuurhuis Edith Stein,1711::SB2,6101 AP,1726,757,1,1,0,0,5,653,101,0,0,0,0,0,759,173,148,73,109,26,43,42,4,23,4,0,0,59,0,23,9,7,0,3,1,0,0,3,1,2,1,3,0,0,0,0,,
Maastricht,Echt-Susteren,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Zorgcentrum De Egthe,1711::SB3,6101 EX,1203,550,1,0,0,1,0,471,81,0,0,1,0,0,552,84,133,52,72,24,40,24,1,25,10,0,5,53,1,8,6,3,0,1,0,1,0,4,0,0,1,1,1,0,0,0,,
Maastricht,Echt-Susteren,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Buurthuis St. Joris,1711::SB4,6101 JX,1432,1038,0,1,0,0,0,910,129,0,0,0,0,0,1039,197,220,67,112,38,108,93,9,27,9,0,3,84,4,16,3,18,1,2,0,3,6,3,0,0,3,5,4,0,3,0,,
Maastricht,Echt-Susteren,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Zwembad in de Bandert,1711::SB5,6101 LZ,1307,673,1,0,0,0,1,584,89,0,0,0,0,0,674,133,138,65,81,33,40,33,2,23,8,0,1,68,2,14,3,11,0,0,0,1,1,6,2,0,0,4,2,0,2,0,,
Maastricht,Echt-Susteren,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Fanfarezaal 'Lei van Naer',1711::SB6,6102 CW,2103,1065,0,0,0,0,0,941,124,0,0,0,0,0,1065,225,244,111,119,28,90,64,8,26,12,1,5,69,2,28,3,13,0,1,0,0,5,4,1,3,0,1,2,0,0,0,,
Maastricht,Echt-Susteren,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Basisschool Patricius,1711::SB7,6102 AS,1337,695,0,0,0,0,2,607,86,0,0,0,0,0,695,127,156,77,69,28,59,44,9,21,5,0,5,57,0,10,1,4,5,1,0,2,1,11,1,0,0,1,0,0,1,0,,
Maastricht,Echt-Susteren,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Clubgebouw Slekker Boys,1711::SB8,6102 XR,792,540,0,1,0,0,1,478,62,0,0,0,0,0,541,104,132,58,53,16,43,28,10,8,6,0,2,38,0,11,4,8,0,0,0,1,2,13,0,1,0,2,0,0,0,0,,
Maastricht,Echt-Susteren,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeenschapshuis 't Patronaat,1711::SB9,6112 AL,1211,857,0,0,0,0,1,766,90,0,0,0,0,0,857,212,170,108,85,27,51,40,5,14,12,1,0,66,2,15,2,9,0,0,0,1,2,32,1,0,1,1,0,0,0,0,,
Maastricht,Echt-Susteren,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeenschapshuis Oos Heem,1711::SB10,6104 BL,1333,858,1,2,0,0,6,756,99,0,0,0,0,0,861,145,218,125,50,35,55,43,8,39,17,1,3,76,3,7,2,8,0,2,0,2,0,13,1,0,1,3,1,0,0,0,,
