contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,Trots op Nederland (TROTS),U-Buntu Connected Front,"Blanco (Zeven, A.J.L.B.)",Partij van de Eenheid,Wij zijn Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Zwolle,Zwolle,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sionskerk,0193::SB106,,0,589,0,2,0,0,1,541,51,0,0,2,0,2,593,91,38,88,83,23,41,89,72,19,5,7,1,12,0,8,0,7,0,0,0,0,1,2,0,0,0,1,0,0,1,0,0,,
Zwolle,Zwolle,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Wijkcentrum De Enk,0193::SB108,,0,430,3,3,0,0,0,404,32,0,0,0,0,0,436,67,21,39,57,47,50,59,27,21,1,3,0,7,6,8,0,10,0,2,0,0,1,2,0,2,0,0,0,0,0,0,0,,
Zwolle,Zwolle,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Wijkcentrum De Weijenbelt,0193::SB113,,0,440,0,1,0,0,0,404,37,0,0,0,0,0,441,82,20,84,53,19,22,38,64,15,3,15,0,7,0,3,0,6,0,0,0,1,1,4,0,0,0,3,0,0,0,0,0,,
Zwolle,Zwolle,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Dienstencentrum De Terp,0193::SB119,,0,244,1,2,0,0,0,233,14,0,0,0,0,0,247,36,31,33,20,11,27,23,20,12,1,7,1,5,2,4,0,5,0,0,0,0,1,0,0,1,2,2,0,0,0,0,0,,
Zwolle,Zwolle,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Rode Kruisgebouw,0193::SB125,,0,314,0,2,0,0,2,288,25,0,1,0,1,0,315,43,34,22,30,17,31,49,34,6,1,1,12,10,4,11,0,3,0,3,0,0,0,0,0,1,0,0,0,0,2,0,0,,
Zwolle,Zwolle,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Wijkcentrum S.I.O.,0193::SB126,,0,719,2,3,0,0,2,662,60,0,0,0,0,0,724,104,44,122,110,30,48,81,92,12,12,16,7,9,3,8,0,12,1,0,0,0,0,2,2,2,0,0,0,0,2,0,0,,
Zwolle,Zwolle,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau IJsselhallen drive thru 1,0193::SB133,,0,241,0,1,0,0,0,222,20,0,0,0,0,0,242,61,19,20,23,21,12,14,22,12,4,1,0,12,1,7,1,3,0,1,0,0,1,0,1,1,0,4,0,0,0,0,0,,
Zwolle,Zwolle,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau IJsselhallen drive thru 2,0193::SB134,,0,192,3,0,0,0,3,175,17,0,0,0,0,0,195,44,7,10,38,9,8,11,22,8,1,1,6,8,1,2,1,10,0,1,0,0,0,2,0,0,0,0,0,0,2,0,0,,
Zwolle,Zwolle,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Koningskerk,0193::SB140,,0,446,0,0,0,0,2,404,40,0,0,0,0,0,446,59,23,57,57,17,28,65,78,12,9,12,0,6,1,9,0,7,0,2,0,0,0,1,1,0,0,0,2,0,0,0,0,,
Zwolle,Zwolle,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau De Bierton,0193::SB142,,0,424,0,1,0,0,0,388,37,0,0,0,0,0,425,90,21,50,79,28,21,48,43,17,5,4,1,4,2,4,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
