contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,"Blanco (Zeven, A.J.L.B.)",Wij zijn Nederland,Modern Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Dordrecht,Alblasserdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Damsteen (1),0482::SB1,2951 ED,0,517,1,2,0,0,0,459,61,0,0,0,0,0,520,73,39,33,45,8,20,20,69,7,2,114,19,43,0,9,1,5,1,0,0,2,0,2,0,0,2,3,0,0,0,,
Dordrecht,Alblasserdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stichting De Poort (3),0482::SB3,2951 AK,0,1045,1,1,0,0,1,907,139,0,0,0,0,0,1047,152,95,70,70,21,30,21,117,22,10,352,0,38,1,30,7,4,0,1,0,0,0,2,0,0,0,1,1,0,0,,
Dordrecht,Alblasserdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Zwembad De Blokweer (5),0482::SB5,2951 HL,0,1300,3,5,0,6,2,1160,140,0,6,0,0,0,1302,236,165,101,135,31,53,58,113,38,19,146,33,85,6,43,5,8,5,4,0,2,6,2,2,2,1,1,0,0,0,,
Dordrecht,Alblasserdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Kindcentrum De Twijn (voorheen De Loopplank ) (6),0482::SB6,2951 SC,0,773,1,1,0,0,3,688,84,0,0,0,0,0,775,136,71,55,81,28,51,16,75,20,7,120,18,52,1,22,3,5,3,1,0,1,3,1,1,0,0,1,1,0,0,,
Dordrecht,Alblasserdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Ds. Joannes Beukelmanschool (7),0482::SB7,2951 BZ,0,359,0,3,0,0,1,361,0,0,0,0,0,0,362,28,25,17,28,4,18,12,25,5,3,162,9,10,2,7,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
Dordrecht,Alblasserdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau MFC Maasplein (9),0482::SB9,2953 CH,0,1004,0,0,0,0,1,904,99,0,0,0,0,0,1004,169,123,54,71,26,52,34,85,32,10,176,9,85,6,29,9,6,2,2,0,1,3,15,1,0,2,2,0,0,0,,
Dordrecht,Alblasserdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal Molenzicht (11),0482::SB11,2953 BD,0,823,0,1,0,1,3,744,76,0,1,0,0,0,823,159,84,68,109,18,46,38,61,17,6,80,24,67,4,24,4,7,1,1,0,2,1,1,0,0,0,1,0,0,0,,
Dordrecht,Alblasserdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis (12),0482::SB12,2951 ED,0,1033,1,0,0,0,4,903,127,0,0,0,0,0,1034,255,118,65,102,19,31,39,63,21,9,148,18,66,2,34,5,13,5,0,1,3,3,7,0,3,0,0,2,0,1,,
Dordrecht,Alblasserdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Havenkerk (13),0482::SB13,2951 CB,0,669,2,0,0,0,2,588,83,0,0,2,0,2,673,104,74,66,49,11,33,52,58,14,8,112,9,37,2,19,8,4,2,1,0,0,3,1,0,0,0,1,1,0,0,,
Dordrecht,Alblasserdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Postduif (14),0482::SB14,2951 XT,0,670,1,2,0,0,2,593,78,0,0,0,0,0,673,115,114,30,48,13,50,24,29,9,10,105,32,61,0,14,3,3,2,0,0,1,3,2,0,0,1,0,0,1,0,,
