contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,Trots op Nederland (TROTS),U-Buntu Connected Front,DE FEESTPARTIJ (DFP),Vrij en Sociaal Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Groningen,Groningen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Martinikerkhof 3,0014::SB101,9712 JG,1989,892,0,0,0,1,19,825,49,0,0,1,0,0,893,142,11,41,288,99,29,35,13,56,0,1,3,29,21,13,0,95,0,5,1,2,4,1,2,0,1,0,0,0,0,0,,
Groningen,Groningen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Martinikerkhof 3,0014::SB102,9712 JG,0,801,0,0,0,0,16,759,26,0,0,0,0,0,801,116,10,34,276,89,18,30,18,47,0,1,2,23,13,14,3,97,1,3,0,1,2,2,0,0,0,0,0,0,1,0,,
Groningen,Groningen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Martinikerkhof 3,0014::SB103,9712 JG,0,823,0,2,0,0,12,787,26,0,0,0,0,0,825,105,16,41,264,87,22,47,9,45,1,0,2,33,11,9,2,116,0,3,0,4,3,1,0,0,0,0,2,0,0,0,,
Groningen,Groningen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Akerkhof 2,0014::SB104,9711 JB,2054,827,0,3,0,0,10,783,37,0,0,0,0,0,830,97,8,28,273,100,22,49,7,44,0,2,2,41,14,15,0,111,0,4,0,3,5,1,1,0,0,0,0,0,0,0,,
Groningen,Groningen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Akerkhof 2,0014::SB105,9711 JB,0,844,4,0,0,1,9,798,40,0,1,0,0,0,847,121,25,31,279,94,25,28,9,51,0,0,0,23,25,13,1,106,1,2,4,4,1,0,1,0,0,0,0,0,0,0,,
Groningen,Groningen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Akerkhof 2,0014::SB106,9711 JB,0,839,3,2,0,1,9,802,34,0,0,1,0,0,845,115,16,33,291,95,22,37,7,44,2,1,0,16,15,18,2,113,0,5,0,0,6,0,0,1,0,0,0,0,0,0,,
Groningen,Groningen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Oude Boteringestraat 33,0014::SB107,9712 GD,1452,774,6,2,0,0,5,748,29,0,0,0,0,0,782,94,23,33,239,93,23,42,22,50,1,0,0,21,15,9,4,88,0,6,2,1,2,3,0,2,0,0,0,0,0,1,,
Groningen,Groningen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Violenstraat 2,0014::SB112,9712 RH,1446,1025,2,0,0,0,5,974,48,0,0,0,0,0,1027,128,17,35,299,134,36,65,24,68,0,1,0,35,17,15,1,138,0,7,0,4,0,1,0,0,0,0,0,0,0,0,,
Groningen,Groningen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Ossenmarkt 1,0014::SB113,0000 AA,2067,896,3,1,0,0,4,841,55,0,0,0,0,0,900,111,15,23,294,106,35,43,14,62,0,1,1,31,16,13,2,106,1,3,4,3,5,3,2,1,0,0,1,0,0,0,,
Groningen,Groningen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Ossenmarkt 1,0014::SB114,0000 AA,0,886,2,1,0,0,6,840,43,0,0,0,0,0,889,120,20,34,294,89,35,49,17,61,1,2,1,30,16,16,0,91,0,4,2,2,0,2,0,0,0,0,0,0,0,0,,
Groningen,Groningen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Ossenmarkt 1,0014::SB115,0000 AA,0,866,0,4,0,1,6,819,44,0,1,0,0,0,869,121,15,26,275,107,30,46,17,65,4,2,2,28,16,16,0,84,1,4,1,3,1,0,0,1,0,0,0,1,0,0,,
