contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,Trots op Nederland (TROTS),U-Buntu Connected Front,DE FEESTPARTIJ (DFP),Vrij en Sociaal Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Utrecht,IJsselstein,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stadhuis,0353::SB1,3401 BK,1727,950,1,3,0,1,0,862,91,0,1,0,0,0,953,295,97,66,164,50,41,26,13,41,8,3,14,47,8,35,3,18,4,1,2,2,5,3,1,0,0,0,3,0,0,0,,
Utrecht,IJsselstein,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal de Over,0353::SB2,3402 MJ,1592,1028,3,4,0,2,0,943,94,0,0,2,0,0,1037,295,81,57,205,53,46,57,33,27,6,7,8,52,3,31,4,31,8,2,1,4,2,10,2,1,0,0,1,0,0,1,,
Utrecht,IJsselstein,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal IJsselhal bureau 1,0353::SB3,3402 CS,1266,685,3,1,0,1,4,591,92,0,2,0,1,0,687,126,88,48,109,31,34,26,17,32,6,0,71,35,0,20,3,18,10,5,0,1,1,3,0,0,0,0,1,0,0,0,,
Utrecht,IJsselstein,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal IJsselhal bureau 2,0353::SB4,3402 CS,1234,571,0,0,0,0,2,497,72,0,0,0,0,0,571,131,56,43,84,28,28,17,15,21,9,4,55,32,2,17,3,15,1,1,0,0,2,6,0,0,0,0,1,0,0,0,,
Utrecht,IJsselstein,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Ewoud,0353::SB5,3401 RH,1814,821,4,2,0,0,0,740,88,1,0,1,0,0,828,217,121,80,140,38,43,36,12,19,4,11,11,29,3,18,5,12,1,0,0,3,8,3,2,0,1,0,3,0,1,0,,
Utrecht,IJsselstein,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal Poortdijk,0353::SB6,3402 BS,1619,839,0,3,0,0,0,767,76,1,0,1,0,0,843,231,107,73,134,36,46,39,8,24,10,7,13,42,7,25,1,13,3,3,2,1,6,4,0,0,1,2,0,0,0,1,,
Utrecht,IJsselstein,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Reddingsbrigade IJsselstein,0353::SB7,3402 TJ,1452,778,4,5,0,0,0,713,74,0,0,0,0,0,787,133,107,34,112,56,44,34,17,31,5,6,68,57,6,22,4,12,14,1,2,6,4,0,0,0,0,3,0,0,0,0,,
Utrecht,IJsselstein,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Geb. 't Kruispunt bureau 1,0353::SB8,3401 CB,1327,950,1,3,0,2,1,854,101,0,0,2,0,0,956,256,92,62,189,53,40,47,20,37,12,7,22,43,4,20,2,24,5,1,0,2,2,3,2,0,0,1,2,1,1,0,,
Utrecht,IJsselstein,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Geb. 't Kruispunt bureau 2,0353::SB9,3401 CB,1687,823,1,1,2,0,0,739,84,0,2,0,0,0,823,244,82,56,135,35,37,36,28,26,9,10,24,41,5,28,1,14,3,2,0,1,1,1,0,1,0,0,0,0,3,0,,
Utrecht,IJsselstein,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Kapel Mariënstein,0353::SB10,3401 BV,239,29,0,0,0,0,0,24,5,0,0,0,0,0,29,9,5,5,2,1,0,0,2,0,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
