contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,U-Buntu Connected Front,"Blanco (Zeven, A.J.L.B.)",Modern Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Leiden,Krimpenerwaard,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Partycentrum Amicitia,1931::SB1,2941 BR,1526,1034,1,1,0,0,3,918,115,0,0,0,0,0,1036,285,126,75,124,33,42,38,42,40,14,56,0,55,3,41,6,26,0,2,1,1,3,15,2,3,0,0,0,1,0,,
Leiden,Krimpenerwaard,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal bij Het Schateiland,1931::SB2,2941 SE,1203,754,1,1,0,0,0,667,89,0,0,0,0,0,756,183,85,41,88,24,43,39,33,23,6,44,2,71,0,38,3,14,0,2,0,2,2,9,2,0,0,0,0,0,0,,
Leiden,Krimpenerwaard,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Speellokaal nabij CBS  Eben-Haëzer,1931::SB3,2941 VE,1310,858,1,2,0,0,1,750,110,0,0,0,0,0,861,216,104,55,96,11,44,46,42,24,9,77,0,63,1,39,4,8,1,4,0,0,1,10,1,2,0,0,0,0,0,,
Leiden,Krimpenerwaard,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal De Bakwetering,1931::SB4,2941 TN,1058,506,2,0,0,0,1,445,62,0,0,0,0,0,508,123,54,38,76,10,25,26,16,17,7,29,0,45,0,32,2,1,0,1,0,0,1,2,1,0,0,0,0,0,0,,
Leiden,Krimpenerwaard,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Ichthuskerk,1931::SB5,2941 BM,1092,825,1,2,0,0,0,744,84,0,0,0,0,0,828,232,90,78,94,18,30,27,30,23,6,87,1,46,0,32,4,7,0,1,0,1,0,15,0,2,0,0,0,1,0,,
Leiden,Krimpenerwaard,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Het Cultuurhuis,1931::SB6,2931 EC,1175,789,1,4,0,0,0,709,86,1,0,1,0,0,795,166,101,43,101,24,36,38,41,40,8,46,3,60,1,52,4,8,0,1,0,1,2,9,1,1,1,0,1,0,0,,
Leiden,Krimpenerwaard,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Het Koetshuis (ingang schoolstraat),1931::SB7,2931 AG,1411,948,0,2,0,0,0,862,88,0,0,0,0,0,950,196,120,68,108,20,74,33,57,35,9,50,8,84,1,49,8,1,1,2,2,2,1,13,3,1,0,1,0,1,0,,
Leiden,Krimpenerwaard,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal De Walvis,1931::SB8,2931 RA,1353,945,0,3,0,0,0,856,92,0,0,0,0,0,948,229,106,53,131,31,42,46,45,27,11,48,1,58,3,74,7,13,0,2,0,1,5,7,1,1,0,0,1,2,0,,
Leiden,Krimpenerwaard,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Dertienhuizen,1931::SB9,2931 XZ,1271,696,5,4,0,0,0,658,47,0,0,0,0,0,705,158,97,67,72,18,41,36,28,27,8,35,1,42,1,28,5,8,0,0,1,1,0,19,0,3,0,0,0,0,0,,
Leiden,Krimpenerwaard,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau St. Laurentiuskerk,1931::SB10,2861 AG,1168,583,1,1,0,0,2,583,0,0,0,0,0,0,585,140,47,54,53,4,18,16,69,8,7,78,6,41,0,25,0,5,0,1,0,0,0,5,1,0,2,0,0,3,0,,
Leiden,Krimpenerwaard,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Kerkelijk centrum de Schakel,1931::SB11,2861 XD,1319,1037,1,4,0,0,2,912,128,0,0,0,0,0,1042,224,105,107,94,22,53,30,102,33,6,115,6,70,1,41,7,10,0,2,0,0,1,7,0,1,0,0,0,0,0,,
Leiden,Krimpenerwaard,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Bibliotheek Bergambacht,1931::SB12,2861 XH,1487,915,0,1,0,3,0,796,117,0,3,0,0,0,913,235,87,100,81,20,17,22,93,23,2,104,8,42,2,31,6,11,0,0,1,7,2,18,0,1,1,0,0,1,0,,
Leiden,Krimpenerwaard,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Ammerstolse SV (voetbalvereniging),1931::SB13,2865 AH,1488,1035,1,5,0,0,1,963,77,0,0,0,0,0,1041,287,127,65,131,43,71,61,24,43,9,15,0,72,1,38,4,19,1,4,1,0,7,8,2,1,1,0,0,0,0,,
Leiden,Krimpenerwaard,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Cultureel Centrum De Zwaan,1931::SB14,2825 BS,1264,1059,0,0,0,0,1,895,163,0,0,0,0,0,1059,210,33,69,88,24,25,35,69,30,3,360,0,43,2,32,2,8,0,1,0,0,1,22,2,0,0,0,0,0,0,,
Leiden,Krimpenerwaard,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Voetbalvereniging Bergambacht,1931::SB15,2861 GJ,1297,737,0,0,0,0,0,656,81,0,0,0,0,0,737,230,76,72,70,14,15,24,42,20,2,63,0,53,0,32,3,5,0,0,0,1,0,13,1,0,0,1,0,0,0,,
Leiden,Krimpenerwaard,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Multifunctioneel gebouw De Drie Maenen,1931::SB16,2935 SB,1772,1068,2,1,0,0,1,914,156,0,0,0,0,0,1071,167,119,106,95,25,32,36,87,32,7,183,0,68,1,47,7,23,1,4,0,0,2,17,2,0,0,4,0,3,0,,
Leiden,Krimpenerwaard,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Rozenlaankerk,1931::SB17,2935 SV,1697,1085,1,4,0,0,1,946,143,0,0,0,0,0,1090,270,77,104,107,25,28,27,107,12,4,195,0,55,2,41,5,9,0,1,0,0,1,10,2,0,0,0,2,1,0,,
Leiden,Krimpenerwaard,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Oosterkerk,1931::SB19,2935 CD,1081,740,1,2,0,0,0,656,87,0,0,0,0,0,743,118,79,58,67,21,23,22,65,18,3,154,0,58,2,20,8,2,0,1,0,2,0,19,0,0,0,0,0,0,0,,
Leiden,Krimpenerwaard,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis Gouderak,1931::SB20,2831 XV,1801,1398,2,3,0,1,1,1222,179,0,1,0,0,0,1402,299,173,122,121,43,56,65,110,47,13,120,8,122,1,31,4,18,0,3,1,0,7,26,4,1,0,0,0,3,0,,
Leiden,Krimpenerwaard,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Bron,1931::SB22,2871 AH,1948,1389,0,4,0,2,2,1239,154,0,0,2,0,0,1395,430,112,126,216,49,38,36,114,44,8,32,10,63,4,62,3,26,0,0,1,3,5,5,1,1,0,0,0,0,0,,
Leiden,Krimpenerwaard,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Zalencentrum de Overkant,1931::SB23,2871 BC,1778,1135,1,2,0,0,3,1039,95,0,1,0,1,0,1137,323,87,95,196,65,41,34,52,48,6,15,6,56,4,39,4,44,1,3,1,4,4,4,1,0,0,0,0,2,0,,
Leiden,Krimpenerwaard,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Openbare Bibliotheek Schoonhoven,1931::SB24,2871 TN,1672,1118,2,0,0,0,3,1010,107,0,0,0,0,0,1120,274,86,94,181,43,43,37,51,56,9,48,24,68,6,33,2,31,1,3,0,3,7,11,2,0,0,1,0,4,0,,
Leiden,Krimpenerwaard,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal de Meent,1931::SB25,2871 WG,1619,937,3,5,0,6,2,833,116,0,0,6,0,0,951,163,104,95,83,31,58,33,42,35,17,28,113,60,2,20,8,19,8,2,0,2,5,7,0,0,1,0,0,1,0,,
Leiden,Krimpenerwaard,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Pasteurzaal nabij PCBS De Rank,1931::SB26,2871 JM,1622,1018,4,3,0,0,2,904,119,0,0,0,0,0,1025,171,112,90,114,28,38,31,95,28,12,24,74,81,6,43,12,15,21,0,0,2,3,9,3,0,2,4,0,0,0,,
Leiden,Krimpenerwaard,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau P.G. de Hoeksteen,1931::SB27,2871 LD,1570,1009,3,1,0,0,2,903,109,0,0,1,0,1,1014,252,97,111,132,41,33,40,59,50,7,30,18,55,2,47,5,14,0,0,0,1,5,7,2,1,0,0,0,0,0,,
Leiden,Krimpenerwaard,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dienstencentrum Hof van Stein,1931::SB28,2851 TD,1726,878,1,1,0,0,0,780,100,0,0,0,0,0,880,234,118,110,108,35,22,41,36,30,10,9,2,38,2,26,3,9,3,1,0,0,1,38,1,0,1,0,0,0,0,,
