contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,Trots op Nederland (TROTS),U-Buntu Connected Front,"Blanco (Zeven, A.J.L.B.)",uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Arnhem,Brummen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Wagenloods van het Gemeentehuis,0213::SB1,6971 BV,1566,659,2,0,0,0,13,599,49,0,0,0,0,0,661,166,58,69,108,44,39,32,16,42,1,2,1,35,5,10,2,12,0,0,1,0,1,11,1,0,0,0,0,0,3,,
Arnhem,Brummen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Concordia,0213::SB2,6971 BT,1345,1064,6,0,0,1,4,979,89,1,0,2,0,0,1072,282,121,80,167,73,63,44,19,58,16,2,1,59,1,38,5,22,0,0,2,2,0,4,0,0,0,1,1,0,3,,
Arnhem,Brummen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau De Bronckhorsthoeve,0213::SB3,6971 JA,1358,760,0,0,0,0,0,713,47,0,0,0,0,0,760,200,89,54,122,47,57,49,11,34,6,1,4,32,1,17,3,10,0,3,0,0,0,17,0,0,0,1,2,0,0,,
Arnhem,Brummen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau tent op speelveld nabij Schaepmanstraat,0213::SB4,,1112,1024,3,3,0,2,0,967,65,0,0,2,0,0,1032,197,174,76,149,51,73,71,13,33,11,1,16,55,4,30,5,23,1,4,2,2,2,23,2,2,0,0,4,0,0,,
Arnhem,Brummen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Het Buurthuis Leuvenheim,0213::SB5,6974 AH,562,453,0,1,0,0,1,415,38,0,0,0,0,0,454,93,56,43,75,32,36,23,8,32,5,0,0,18,0,8,1,8,0,3,0,0,0,10,0,0,0,0,1,0,1,,
Arnhem,Brummen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Kantoorpand 'Onder de Linden' Oeken,0213::SB6,,464,335,0,1,0,0,0,309,27,0,0,0,0,0,336,77,26,20,60,24,23,13,8,24,0,0,0,16,0,9,1,12,0,2,0,0,1,18,0,0,0,0,0,1,0,,
Arnhem,Brummen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Stembureau Buurtcentrum Oortveld, Empe",0213::SB7,,718,577,1,2,0,0,8,533,39,0,0,0,0,0,580,152,54,50,84,27,21,14,27,16,2,0,3,26,1,14,0,18,2,0,0,4,0,56,0,0,0,0,2,0,4,,
Arnhem,Brummen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Stembureau Gemeenschapshuis De Wheme, Hall",0213::SB8,6964 AA,800,604,0,0,0,0,1,552,51,0,0,0,0,0,604,156,45,57,69,31,38,36,20,31,3,9,0,25,1,25,1,8,0,2,0,3,2,40,0,1,0,0,0,0,1,,
Arnhem,Brummen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Tjark Riks Centrum,0213::SB9,6961 DZ,1509,713,0,0,0,0,0,660,53,0,0,0,0,0,713,209,86,68,89,29,38,40,12,24,5,6,22,25,1,16,2,18,0,4,0,1,1,14,1,0,0,0,0,0,2,,
Arnhem,Brummen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Bibliotheek Eerbeek,0213::SB10,6961 EA,1485,698,0,2,0,0,35,602,63,0,0,0,0,0,700,200,86,37,103,32,30,35,11,44,6,0,22,39,2,20,1,10,1,0,0,0,2,9,2,1,1,2,2,0,0,,
