contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,Trots op Nederland (TROTS),"Blanco (Zeven, A.J.L.B.)",Partij van de Eenheid,DE FEESTPARTIJ (DFP),Wij zijn Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Maastricht,Kerkrade,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Hub, Theaterplein 30 (ingang Theaterplein)",0928::SB1,6461 DR,1590,1308,5,2,0,0,8,1147,160,0,0,0,0,0,1315,251,258,108,142,59,99,81,9,47,20,0,26,135,4,22,4,18,5,1,0,2,5,2,0,1,0,4,4,0,1,0,,
Maastricht,Kerkrade,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Continium, Museumplein 2 (ingang stationszijde)",0928::SB52,6461 MA,2214,486,0,0,0,0,1,435,50,0,0,0,0,0,486,71,126,39,35,24,41,29,3,18,4,1,2,59,7,9,1,7,1,0,0,2,1,1,0,0,1,3,1,0,0,0,,
Maastricht,Kerkrade,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Gebouw D'r Prick, Pricksteenweg 1B",0928::SB54,6462 BJ,1317,543,0,0,0,0,4,493,46,0,0,0,0,0,543,90,166,27,35,13,54,29,3,14,13,0,2,69,0,11,1,4,4,2,0,0,0,1,0,0,0,3,2,0,0,0,,
Maastricht,Kerkrade,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Clublokaal KVC Oranje, Voorterstraat 80",0928::SB55,6462 SX,1302,399,0,0,0,0,0,351,48,0,0,0,0,0,399,60,116,24,25,13,35,17,1,7,12,0,2,66,2,5,4,3,0,2,0,0,0,0,0,0,0,4,1,0,0,0,,
Maastricht,Kerkrade,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau 't Patronaat, Ursulastraat 232",0928::SB56,6462 TZ,862,615,0,1,0,2,1,526,87,0,2,0,0,0,614,77,161,40,39,10,64,24,1,24,11,3,19,113,1,12,0,3,1,2,0,0,2,2,0,0,2,1,2,0,1,0,,
Maastricht,Kerkrade,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Café Ejen Bouwerweij,0928::SB7,6462 CP,1032,622,1,2,0,0,1,555,70,1,0,1,0,0,626,65,224,19,47,22,36,35,6,21,14,3,2,85,1,20,4,6,0,0,0,1,1,1,1,1,0,0,4,0,3,0,,
Maastricht,Kerkrade,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Catharinahoes, Lambertistraat 12",0928::SB8,6461 JK,1669,992,2,2,0,0,3,876,117,0,0,0,0,0,996,174,208,85,101,36,83,80,1,37,12,2,4,106,1,19,0,14,3,2,0,1,2,6,2,1,1,2,6,0,3,0,,
Maastricht,Kerkrade,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Sportcafé Sporthal Rolduc, Rolduckerstraat 114",0928::SB59,6461 VN,1101,564,0,0,0,0,1,498,65,0,0,0,0,0,564,104,128,33,44,22,55,34,1,18,7,0,10,67,3,13,5,8,1,2,1,2,2,0,1,0,0,2,0,0,1,0,,
Maastricht,Kerkrade,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Parochiezaal, Directeur Geurtsstraat 9A",0928::SB60,6463 VL,647,265,0,0,0,0,0,236,29,0,0,0,0,0,265,41,86,13,14,6,40,20,2,9,3,0,0,24,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,,
Maastricht,Kerkrade,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Kerkgebouw, Nassaustraat (zaal rechts)",0928::SB61,6463 AS,1148,828,4,1,0,1,0,726,108,0,0,1,0,0,834,101,258,37,50,21,85,64,5,24,11,4,8,111,4,14,3,6,1,1,0,0,6,1,1,3,1,4,2,0,2,0,,
